,C1,C4,C6,C7,C5p,T4p,T3p,T5p,S1p,S2p,S3p,C2,C3p,Industry_Bins,Y1,Y2
51,0.3396419437340153,0.11498776419500045,0.4735323725092155,0.08578244251703401,0.5668611516106791,0.3560348539333951,0.4278855975395427,0.4333762670793048,0.4349031102232539,0.3644785137660601,0.42246508108141695,1.0,1,1,1,0
52,0.4378516624040921,0.4780152780534917,0.5275597002588722,0.3422891058694372,0.5324186915712426,0.4395390693590869,0.4239207099031561,0.4073638003678325,0.4457154643832152,0.36329599530708695,0.3471945011889537,1.0,0,1,0,1
53,0.31099744245524297,0.7501764136159741,0.6180491099066171,0.13178059507518786,0.553185103039735,0.4796544071206916,0.4272074282199853,0.42901284519258986,0.4502005637406707,0.3679640619576218,0.3957389631844787,1.0,1,1,1,0
54,0.9999999999999998,0.8057606152463581,1.0,1.0,0.5791971185642876,0.3788990342405619,0.4256551573677697,0.4337234095801119,0.4404026482772089,0.4139772797974721,0.3969584820569673,1.0,0,1,0,1
55,0.2741687979539642,0.9824885737592104,0.4967583702855946,0.6487786945964816,0.5682935543423484,0.39752256562527744,0.4272537675937792,0.4419084361559288,0.4311932065320535,0.3791059269635401,0.3932535954466692,1.0,1,1,1,0
56,0.3273657289002557,0.3776086319987805,0.6201767145125217,0.8870361323437367,0.5707139720733083,0.4376325982544027,0.4261415192852108,0.3974478441844553,0.4614035350314164,0.3541779934868696,0.3868502250781863,1.0,0,1,0,0
57,0.5687979539641943,0.3190537440884883,0.3166781794250143,0.03919172754710066,0.5452105360108224,0.372459662471954,0.42769805053978144,0.4305717057713125,0.4811058636084037,0.3594207077858862,0.3832198106755839,0.0,1,1,1,0
58,0.4092071611253197,0.5738142913435923,0.11133186358373096,0.375710159968762,1.0,0.4956993313973121,0.4276615017737764,0.4200743571037735,0.4313592141717421,0.36663689873351546,0.3862658749498344,1.0,0,2,0,1
59,0.9329923273657288,0.4869753330159821,1.0,1.0,0.5791971185642876,0.4387185774979061,0.42877115068338745,0.4303772903917576,0.4468956250127262,0.41517065331960057,0.3837833894471929,1.0,1,3,1,0
60,0.2332480818414322,0.5356468994601794,0.6213547631729645,0.1663674534388768,0.6088815353517572,0.4172315431124837,0.4276564863938056,0.4266015546538836,0.4262886891316092,0.363292971985346,0.3986490276335577,1.0,1,2,0,1
61,0.20051150895140665,0.473905464679561,0.4491068215687809,0.5726825565535114,0.5480202861122153,0.4268542937831041,0.4280236173080233,0.43318749324548345,0.4610181621632928,0.4261552552759222,0.4102800370162191,1.0,1,3,1,1
62,0.5687979539641943,0.39220262467454986,0.7793230450861169,1.0,0.6325334058661412,0.5113870706037941,0.4260523902697961,0.4209877942630198,0.4378585187894993,0.38440576422887,0.33849570569438203,1.0,1,2,1,1
63,0.5606138107416879,0.7306341519980026,0.8432140140684501,0.6487786945964816,0.4591749396902966,0.3827626573017267,0.4317760395551934,0.4237165638045092,0.3727529590951832,0.3912234006463344,0.4053278700999157,1.0,1,3,1,0
64,0.3314578005115089,0.7567529649317306,0.8351576444843646,0.4669593884881718,0.6074727191399689,0.4582623973557816,0.4278155128202008,0.42693021533103664,0.4422500266750803,0.4058364800258609,0.3862658749498344,1.0,0,1,0,1
65,0.9999999999999998,0.5243942465798621,0.7346676096701944,0.5118265957045326,0.5321401282723722,0.3669697455188634,0.4265066200963515,0.4251402047018523,0.4437564306008294,0.40633860033430624,0.36887870723707744,1.0,0,3,0,1
66,0.3887468030690537,0.4938817462974436,0.4735323725092155,0.2787978411117863,0.5885553489674207,0.4265769394386467,0.4263264594759291,0.427211542814989,0.3996507391184561,0.3501015880389985,0.3481726536183371,1.0,1,2,0,1
67,0.9329923273657288,0.5763130141984775,0.7498482962127143,0.2517794198332949,0.5495165750114046,0.40266617004106026,0.4268146978364784,0.4224643172048664,0.3981840203258214,0.4041808668414768,0.3857743530897545,1.0,1,3,0,1
68,0.2987212276214833,0.10545242808117256,0.6772052882353916,0.3853699810854985,0.6054063310119415,0.4708173224166446,0.4270576585942594,0.4238723109804433,0.3961669959425619,0.4011900131947279,0.388140153890915,1.0,0,1,0,1
69,0.4132992327365729,0.6712028874430399,0.6534957104109781,0.5119966679295084,0.4959278566186329,0.3940143218909861,0.4265737272060681,0.4231842567588472,0.4543341660621426,0.3960824738177434,0.3827018255322845,1.0,0,3,1,1
70,0.2741687979539642,0.5256546615929247,0.5599691914826525,0.4238796935537164,0.5285545418043988,0.4144530487022916,0.4266811950940853,0.4070749153191168,0.4349035689229768,0.3548306379265749,0.3730482896744789,1.0,0,3,0,1
71,0.6833759590792838,0.7604361510170649,0.4491068215687809,0.2248346230261357,0.6040949845393687,0.4390629481122375,0.4280477131835483,0.43186472508747054,0.3921762410937973,0.3793192555249174,0.385483175657383,1.0,1,2,0,1
72,0.3519181585677749,0.5666702209951129,0.34722822882806603,0.17816718022273306,0.5094501755805702,0.4538118330573741,0.42607109961133016,0.4025300281595782,0.4170368988307171,0.3691343800373747,0.4022726560097265,0.0,1,3,0,1
73,0.834782608695652,0.6490069862069116,0.7647276887675142,0.34681176084597665,0.5926484359022085,0.4503182222035298,0.4274957515347302,0.4263173737997352,0.40952198811612495,0.4210426913922175,0.3800403518025426,0.0,0,3,1,0
74,0.8388746803069053,0.24002228813091786,0.4232741033243342,0.247663151431472,0.600836673155982,0.3550155522278085,0.4265251098740889,0.4253070867263175,0.4060294459556441,0.40689090429755975,0.4003277850740241,1.0,0,2,1,0
75,0.4419437340153453,0.5769204734394826,0.7647276887675142,0.6860106690520885,0.4974556316756594,0.38592470175076177,0.4268537583394377,0.415121302465656,0.44382427602246377,0.3913170389084881,0.3683293275929464,1.0,0,3,0,0
76,0.3396419437340153,0.5228616646783972,0.6569351852751287,0.9490982664422312,0.6224513936178933,0.5191063576186331,0.4225495976169085,0.4157609538089537,0.4098486686714024,0.3360638724883994,0.41612268074960174,1.0,0,2,0,1
77,0.2823529411764706,0.5268255675871056,0.6534957104109781,0.1378058070768622,0.5857535110521823,0.36387383344714336,0.4286694236819409,0.4236679785569937,0.4480742542915657,0.4140804640174241,0.4032017320203887,1.0,1,1,1,1
78,0.9999999999999998,0.3686572328270341,0.16098560876607154,0.6487786945964816,0.7096381095310436,0.4463988018385581,0.4277524508092541,0.41304110566469904,0.4184050274651353,0.3834528782243843,0.3457343690257028,0.0,1,2,1,0
79,0.3396419437340153,0.4814744823816706,0.4491068215687809,0.6487786945964816,0.5707786955685387,0.4215200046237557,0.4282896866168269,0.44202455888273257,0.4590053789404643,0.3844049535139809,0.4156653334904112,1.0,1,1,0,1
80,0.7283887468030691,0.4813978646818877,0.4614812265920572,0.6487786945964816,0.6218324206604982,0.4609623880597015,0.4300602640050292,0.4228496777783716,0.4320719714487665,0.37844980484906493,0.4301744270588096,1.0,1,1,1,1
81,0.3314578005115089,0.1263074982007636,1.0,0.039618665280947055,0.5791971185642876,0.5125293029263018,0.42573912184336105,0.4363434147413724,0.4565148337216623,0.4223856526914025,0.3239586418700237,1.0,0,3,0,1
82,0.9999999999999998,0.1974025274411897,0.2714638539016219,0.3530163730684127,0.5166659950405986,0.3466101843722564,0.4257201530129993,0.4195923850048963,0.4258227393504408,0.40833014448400623,0.4067595725910658,0.0,0,3,0,1
83,0.4664961636828645,0.5883594174604536,0.8351576444843646,1.0,0.6175722694192306,0.517266039874869,0.4278155128202008,0.42693021533103664,0.4352560384564077,0.4058364800258609,0.3862658749498344,1.0,0,3,1,1
84,0.4132992327365729,0.4497894042513328,0.4491068215687809,0.14354030922504624,0.6021184603976767,0.4034333875032904,0.42749012034215417,0.4304207718661289,0.4129787665578019,0.3552437805579006,0.3715826432694127,1.0,1,2,0,1
85,0.7693094629156009,0.5185178059620787,0.3339955907511929,0.08285442537271735,0.5206424228860004,0.4250626684024099,0.4284281665633751,0.43467805903305934,0.4180500575904115,0.4034617311570956,0.3833299346777461,0.0,1,2,1,1
86,0.5717802061536076,0.5042232267103278,0.7320615657045416,0.6487786945964816,0.5733371847147354,0.3854916103932557,0.4249122201198824,0.4219396576244857,0.4583473448014713,0.4309462298010297,0.3560564811290235,,0,3,0,0
87,0.3314578005115089,0.32469010479378,0.4285652350248885,0.0611339105753664,0.5560730210755128,0.31863865152218585,0.4280664690441152,0.4381599697210405,0.4399003839686376,0.4097308744093997,0.3760980756765127,1.0,1,1,1,1
88,0.4419437340153453,0.8361390373027195,0.4491068215687809,0.3144420063896478,0.5543234750244359,0.5053172313701599,0.4221487480464992,0.4072171362524009,0.4433585315276281,0.38721430341407787,0.3428730536219918,1.0,0,1,0,1
89,0.3682864450127877,0.5839641699825242,0.4491068215687809,0.4088919069163722,0.5460704121485075,0.4606467738909056,0.4264873934316972,0.41504294014890747,0.4539561116147549,0.3999557846648991,0.3666887320108681,1.0,0,3,1,0
90,0.8306905370843989,0.7579829320537144,0.6360193966310739,0.3453668144255506,0.5004187937755954,0.4442137540609051,0.42570888902772935,0.4219004692354078,0.4088522052430586,0.4240847072525785,0.3691278470142416,1.0,1,2,1,1
91,0.4255754475703325,0.8803144134562041,0.7647276887675142,0.4284373417729174,0.5722674357359385,0.43144777300519305,0.42793397373758696,0.4260316408775011,0.3948977525176505,0.4147842970562074,0.3602754597864073,1.0,0,2,1,1
92,0.016368286445012786,0.3626062284620158,0.4540970505371418,0.13541360697434346,0.5632643658297783,0.3900902182797978,0.42569627914845387,0.4130403631879957,0.4345193068278392,0.3954066041430797,0.3601292950450928,0.0,1,3,0,1
93,0.3396419437340153,0.7045205993475421,0.5606931338553922,0.283502631108664,0.5532442181192877,0.4297141765467967,0.4276319911492583,0.4343171999878387,0.4005729475108375,0.38856717133565205,0.378757469834892,1.0,0,2,1,0
94,0.2987212276214833,0.2859443553914961,0.4491068215687809,0.015699211159833974,0.5832657122385577,0.3457589434764867,0.4294776535247227,0.448897688593312,0.4217324904709779,0.3575562135178685,0.4434281512597865,1.0,1,1,0,0
95,0.3560102301790281,0.6565861407617539,0.2578393169632032,0.11129020057269304,0.5238544190857938,0.3407284520108788,0.4244134685673345,0.4123866765982176,0.4544225292118974,0.3702630056605733,0.3683346860493544,0.0,0,3,0,1
96,0.7038363171355497,0.6579185881552992,0.6354627157632964,0.2327629900979952,0.4209683947284713,0.5321961718074767,0.4207773490079684,0.4099694321547038,0.4490482811463503,0.34530419527636685,0.3585946176159188,1.0,1,2,0,1
97,0.24961636828644496,0.3286554869633917,0.3339955907511929,0.2842197602644784,0.5268137515721776,0.3545235518712866,0.4228195423213759,0.4227061269873376,0.3980232459102886,0.4165453463094741,0.3343208236376756,0.0,0,3,0,0
98,0.3191815856777493,0.32469010479378,0.4967583702855946,0.10112469600718936,0.5471639970301313,0.3715784852825656,0.42874819236639705,0.4182866349204147,0.3899022247764893,0.3901174776984535,0.3742875118569625,0.0,0,3,0,1
99,0.3519181585677749,0.3826078489944522,0.6548466879922058,0.8789601371138559,0.5077884251473356,0.4220170676031607,0.42738833615611777,0.4309341214991492,0.44416989074046304,0.4143855399285993,0.40531530730357135,1.0,0,1,1,0
100,0.3437340153452685,0.6369305035158096,0.5731158451824568,1.0,0.6549867788623452,0.475489610769681,0.4278118151730539,0.4380419678974185,0.44600902681901705,0.38138689161952827,0.3682874669468067,1.0,0,3,0,1
101,0.5278772378516623,0.6116726195663611,0.4735323725092155,0.6487786945964816,0.5387742464659699,0.346369820725594,0.42674566678822207,0.43249361644618334,0.389553214978524,0.3506739666873072,0.4296992860605655,0.0,1,1,0,1
102,0.3682864450127877,0.6030513749095768,0.4967583702855946,0.6487786945964816,0.5908629127724213,0.4346304737392809,0.4273827625443967,0.4283248458664346,0.4367748449045632,0.3951813236839732,0.4241543378186321,1.0,1,1,1,1
103,0.19641943734015346,0.3818145807784481,0.4491068215687809,0.1493362585142413,0.5866751444531714,0.4645255278939302,0.4267410107276893,0.4399753882861371,0.406892994385048,0.39022131707301455,0.4350055255663542,1.0,1,2,0,1
104,0.5319693094629155,0.5503500079051179,0.3957587597393463,0.13731048607265686,0.592068243864643,0.4187211293561314,0.4268087986268632,0.4342798037802168,0.4639714845356392,0.4038419496607721,0.3628717246726973,1.0,0,3,0,0
105,0.4664961636828645,0.7710756527010045,0.5114630800305691,0.4425920306843956,0.6133311881132526,0.4501796659845278,0.42841503048900775,0.4185889619496352,0.4209931308600362,0.41355944139804346,0.3930277684417382,1.0,1,1,0,1
106,0.3601023017902813,0.4035962977946223,0.4876007487637427,0.6487786945964816,0.5414356280540991,0.42527890541468544,0.4257362244469378,0.3915068374308833,0.4359969316106049,0.3924150612576367,0.3568707137485883,1.0,0,2,0,0
107,0.3314578005115089,0.0,0.5079732904061953,0.1799336271024674,0.5696053700951847,0.4969828763335899,0.4216289823633443,0.4219460634096111,0.4203199144228294,0.3808232288776632,0.3919684768876323,1.0,1,2,1,1
108,0.3478260869565217,0.7827506496110781,0.7191665496002462,0.4969023009593295,0.5505626196712322,0.4909441030143401,0.4274293992081587,0.4292534657185877,0.4313469183819911,0.39200129035813214,0.3852335787598827,1.0,1,2,1,0
109,0.6547314578005115,0.7001240913442137,0.5027268493840376,0.3086300422194767,0.5785326518131023,0.42012643720460746,0.4271119989090466,0.4201396375896696,0.4352829581446294,0.4307082776416019,0.33673715006587296,1.0,1,3,1,0
110,0.2537084398976982,0.3190537440884883,0.4667254997897392,0.3677756668755605,0.5625342478904263,0.41714890254609305,0.4233171156872241,0.4371640298898135,0.3983728968522665,0.3951343534930816,0.32733115134074925,1.0,1,3,0,0
111,0.3396419437340153,0.8144672077872988,1.0,1.0,0.5791971185642876,0.4507993661875763,0.4274030748268409,0.4482856491867284,0.4172522671523946,0.4182166906570571,0.4430899938374024,1.0,1,2,1,1
112,0.9999999999999998,0.4754291272793366,0.9838292223530442,0.5416629692176894,0.5826409228894156,0.3750521731015714,0.4253478068756884,0.4387071941807243,0.4186759210128864,0.392063595583253,0.3797757507886396,1.0,1,3,0,1
113,0.9999999999999998,0.5167278298534475,0.17442350861251865,0.6487786945964816,0.6375318806012298,0.4814130905061066,0.4277914247748779,0.4190634399362869,0.4549567154866904,0.3996560142179041,0.4000856429495213,0.0,0,2,1,1
114,0.2823529411764706,0.1227854975361824,1.0,1.0,0.5791971185642876,0.4582623973557816,0.4278155128202008,0.42693021533103664,0.4422500266750803,0.4058364800258609,0.3809935338597524,1.0,1,1,1,0
115,0.5717802061536076,0.5042232267103278,0.4491068215687809,0.6487786945964816,0.5705404839236218,0.4620164636845937,0.4268455835172314,0.4175806682175975,0.4302696336813519,0.4206708986122416,0.3859660115834263,,0,1,1,0
116,0.4255754475703325,0.7387456273829192,0.5957697017261363,0.6487786945964816,0.5174216359536983,0.5463321007670963,0.4262638407427059,0.4237846531132288,0.4341694405347033,0.4003265091963794,0.3972828924378248,0.0,1,1,1,1
117,0.2823529411764706,0.657812688524277,0.5995404336838076,0.5589178944047407,0.5039527673964189,0.3864582967515364,0.4239444021155384,0.4151966110942403,0.4637489605711856,0.4176078818772464,0.3893421632465796,1.0,0,3,0,1
118,0.9999999999999998,0.7374927971494887,0.4491068215687809,0.0741821285495728,0.5913586630688914,0.5091703248463565,0.4279079535004565,0.4234574327817738,0.4485646337371619,0.3659974256604521,0.3879099244152328,1.0,1,3,1,1
119,0.31508951406649616,0.3990140175565137,1.0,1.0,0.520462623118668,0.46890245014081,0.4268159906463268,0.4250200501865553,0.4752847281126439,0.3799261201748998,0.3532600823668387,1.0,0,1,0,0
120,0.4705882352941176,0.7026318781477005,0.9063311368539301,0.6525569042051043,0.5100893798728943,0.4551341167561026,0.42750255644991497,0.4271474689615485,0.4472473050200406,0.4430586404808618,0.4214583656995069,1.0,0,1,0,1
121,0.24552429667519185,0.3822812688946208,0.4967583702855946,0.08507348455497199,0.5831106129345817,0.3743634767339772,0.42727909063244335,0.4392769960511954,0.4477543421487623,0.39306837340791145,0.3844029622719528,1.0,1,1,0,1
122,0.3969309462915601,0.2344427691091949,0.6180491099066171,0.5269021148309797,0.5148038802689224,0.4600351185250219,0.4263691781178998,0.425189189298378,0.4759458413990954,0.3946156395373903,0.3886719049550112,1.0,0,3,0,1
123,0.5717802061536076,0.5042232267103278,0.35683081997699395,0.22312959877290187,0.5727330709757664,0.4794483969604312,0.4282893424704585,0.4296826942237271,0.4425918249588805,0.4340408659562206,0.41477182830111775,,0,1,1,0
