,C1,C4,C6p,C7,C5p,T4p,T3p,T5p,S1p,S2p,S3p,C2,C3p,Industry_Bins,Y1,Y2
44,0.42154634552120784,-0.25548158082840705,-0.7599326711060854,-0.32558696553262345,0.3792899340688113,0.4169597871162024,-0.3672179786875073,-0.2373177635843981,-1.2662357226051857,0.0916015981371274,-0.0378350407299332,1.0,1,2,1,0
45,1.0111403950844453,-0.3803081495637886,-0.7599326711060854,-0.11730999166596495,-0.21274074901172704,0.10270959936726792,-0.006646749916300659,1.1271565771796397,-0.4011078533015753,0.19405324050215245,0.5199601956243004,1.0,1,1,1,1
46,-0.2439564108853579,0.6455895038879657,1.5324592276400608,-0.3064706213973449,1.9161742274821487,0.8349893119737252,0.2165840329737541,-0.24323488840894925,-0.6775128840642247,-0.7875099858100945,-1.4023024815211722,1.0,1,1,0,1
47,-1.5866953215634916,-0.14638137633735868,-0.7599326711060854,-0.11730999166596495,0.41021384349460455,-2.270832965534627,0.2941051243373781,0.665260645891672,0.3241923189259825,0.9924826110364421,1.2101016213116824,1.0,1,1,1,1
48,-0.047450636923320084,-0.92572966884103,-0.7599326711060854,-0.2959732459331647,-0.013683249080636109,-0.2623506820974585,0.08403132325131211,0.6311872586541838,1.3250598638492226,2.800010423546341,1.9771592982955548,1.0,1,1,1,0
49,-0.4311827997136966,0.8431935089507351,1.4925560062449217,-0.283570205452432,0.6067746226695535,-0.11320844533388015,0.06223977261776641,0.2717281069029593,-1.1150901386143477,-0.9100144769384324,0.0975243014310015,1.0,1,2,0,1
50,-0.17133206435862286,0.24875675461309305,-0.7599326711060854,-0.9165278471105652,-0.491373399557781,-0.16049198056286745,0.07463370051446289,1.1153700441524683,1.2825757150610502,-0.2123739103727396,3.5668705855550837,1.0,1,1,1,1
51,-0.3825107949657373,-2.0853017948624792,-0.7599326711060854,-1.214326090415146,-0.0106285145177643,-1.559448525035635,0.19130717368237188,0.7406761243872151,0.13441290179478946,-0.9574551851554766,1.5840355756475408,1.0,1,1,1,0
52,-0.034185565217133285,-0.14522294842946573,1.3453677309475294,0.046333310311796036,-0.6870941856677651,0.12346483393605233,-0.17832180455855015,-1.477562059549705,0.5942313998810039,-0.9931659682910368,-1.0793450310589032,1.0,0,1,0,1
53,-0.4982269256041979,1.3092510012551866,-0.7599326711060854,-0.8842274307436723,-0.27839915054365866,0.931934651591446,0.12808444061878907,0.3686654882363848,0.7880780624926272,-0.8505984657353679,0.4736729124601107,1.0,1,1,1,0
54,1.8249832531788817,1.6063021328149032,1.1373685141370182,1.8143883447911349,0.780191806156048,-1.0986522133199774,-0.016626921133822914,1.4481304852228096,0.3669722166043876,1.7626614271517045,0.9923687703060728,1.0,0,1,0,1
55,-0.6591411985879103,2.550765460786584,-0.7599326711060854,-0.11730999166596495,0.017321418273770404,-0.7233203860728082,0.13240445595304112,1.468019023977587,-0.020930379538958082,-0.4932487310218823,0.3794775447834154,1.0,1,1,1,0
56,-0.4311827997136966,-0.6818126079337979,0.9337477911956108,1.3232951547860228,0.06450295257961343,0.08504251388657161,0.028714454230563607,-2.323536077514421,1.2802839907464951,-1.259198294522143,0.14403306892860132,1.0,0,1,0,0
57,0.3473452014238937,-0.994739576423288,-0.7599326711060854,-1.7016933951288178,-0.4351441381296675,-1.2284289523448348,0.17382299449461522,0.5015721058911456,2.1738612189366404,-1.108258091247544,0.015205102155766887,0.0,1,1,1,0
58,-0.12910442734541994,0.36674276242772,1.0769558366912584,0.15412795657867004,3.37658160826782,1.255298176069351,-0.3823750223934843,-0.8892632930653258,-0.257371586687379,-1.1242986761038176,-0.08420063263116513,1.0,0,2,0,1
59,1.131586606563754,-0.09733893845224753,-0.7599326711060854,2.0485010083734827,-0.6497927176633821,0.1069289416212791,0.2738633855491137,0.4849966905018062,0.6450608929045933,1.5196987675056794,0.03498239264918157,1.0,1,3,1,0
60,-0.8574779173085202,0.16276993174747464,0.9996938693837716,-0.6837773220400414,0.7988067601192221,-0.32611287581954057,0.16994815257788548,0.16307392286126052,-0.22440194414136647,-0.9932569161802828,0.5859515651754929,1.0,1,2,0,1
61,-1.0347873768491684,-0.1671864682321509,-0.7599326711060854,0.6860284606405737,-0.3798774821131736,-0.13217948489927347,0.20417414764963496,0.7245825119330671,1.2631618656521684,1.2649434687272003,1.0559170285264174,1.0,1,3,1,1
62,0.3473452014238937,-0.6038199065698588,-0.7599326711060854,2.694606026194584,1.7353969211718898,1.5714631235281542,0.020405349428467258,-0.315605338370662,0.2590494079704884,-0.31499258687396464,-1.2940571178976479,1.0,1,2,1,1
63,0.3256117124584085,1.2048139353878742,-0.7599326711060854,-0.11730999166596495,-2.1031223326531205,-1.0207861699050635,0.5539959152127729,-0.08291918179503545,-2.3088865755087573,-0.07802071131650627,0.8516946731998122,1.0,1,3,1,0
64,-0.4148105360895728,1.344397175038461,1.7413503125259275,0.4191426891008093,0.7720757754472901,0.8564823320358228,-0.06449912342488831,1.067536224771739,0.878214605696485,1.5249721526629354,0.9737368400934144,1.0,0,1,0,1
65,3.021539388026324,0.1026339007692088,2.04083960079295,0.5368687533683384,-0.6925839882179723,-1.3390707269295303,0.06275119175079262,0.03847150215970502,0.5101348593316032,0.4772588026087399,-0.4605331922589019,1.0,0,3,0,1
66,-0.20003529537417744,-0.06042992797622504,-0.7599326711060854,-0.17954776735260747,0.4102152696425525,-0.13776918272562508,0.045955612114481625,0.2150836702696864,-1.2923532743606498,-1.3727385702064725,-1.05401459406672,1.0,1,2,0,1
67,1.131586606563754,0.3800963490535289,1.4165867565798114,-0.2861359607576553,-0.3504624529687411,-0.6196580674645981,0.09147191998955333,-0.1896984081271517,-1.3493590369770638,0.3955229907435581,0.10550259190606473,1.0,1,3,0,1
68,-0.5502370650344024,-2.136260202095704,1.4570578472107794,0.18408738272895367,0.7328111852824205,0.7538352846673974,0.1141220793098556,-0.06963879488487949,-1.4274515684786475,0.2835730398822339,0.1906202500154842,1.0,0,1,0,1
69,-0.11524177914812947,0.8872034657175445,-0.7599326711060854,0.5373016571610325,-1.4033448386295353,-0.7940242447567061,0.0690072914620648,-0.1283087298226708,0.9683545371525428,0.0960465306016694,-0.0029002493504051512,1.0,0,3,1,1
70,-0.6591411985879103,0.1093697662648542,1.4460546204458482,0.2987847538480434,-0.7632463766472058,-0.3821096340299268,0.07902604843187333,-1.5022046869045185,0.13443218521359038,-1.2407087218276305,-0.32768461682781724,1.0,0,3,0,1
71,0.6286210814455352,1.3640807283198215,-0.7599326711060854,-0.4003054439560214,0.7078588973954453,0.11386926079368408,0.20642049979551344,0.6118105011338647,-1.5809364377400126,-0.4861754961115368,0.09512557789858714,1.0,1,2,0,1
72,-0.33513006121926786,0.3285636734292013,1.2700148998514882,-0.6217791714913614,-1.1390947327297507,0.4111128834967133,0.022149538779825912,-1.8899213955478016,-0.602393260130455,-0.8141878295364889,0.7287442044766301,0.0,1,3,0,1
73,0.9481811786568128,0.7685849125174292,-0.7599326711060854,0.06131908773916656,0.4889513427387856,0.3407039305233752,0.15496355095073133,0.13884344518388306,-0.903856603367052,1.055449779202519,-0.09484003637049908,0.0,0,3,1,0
74,0.9561572743643528,-1.4170966982745317,-0.7599326711060854,-0.3030332984095947,0.6457450140072329,-1.5799911581040298,0.0644749121383091,0.05270092998424663,-1.0422777077481091,0.4983102077051169,0.651694366685891,1.0,0,2,1,0
75,-0.02101464002492973,0.3833427113223781,-0.7599326711060854,0.9377854479472908,-1.3736074966028102,-0.9570594847573084,0.09511335831581184,-0.8158970120432134,0.5130414810919055,-0.07470667753579899,-0.477702611962938,1.0,0,3,0,0
76,-0.3825107949657373,0.09444353057975498,1.2468066041715555,1.4303524240331364,1.0546209831803208,1.7270348054220983,-0.3061445526153245,-0.7613445623110554,-0.8908547095249484,-1.7377957147606289,1.3046354318432638,1.0,0,2,0,1
77,-0.6220775211969932,0.11562728081609952,-0.7599326711060854,-0.8469909065427095,0.3561867377019083,-1.4014646043779782,0.26437982610114624,-0.08706200007569072,0.6959506917590872,0.7771242151540495,0.7658860135247167,1.0,1,1,1,1
78,1.9336770065028523,-0.7296503599391533,-0.7599326711060854,-0.11730999166596495,2.618324651905376,0.2617133686935221,0.17889449156218087,-0.9933117046146428,-0.5469751464226955,-0.3474296316780406,-1.1167081437555029,0.0,1,2,1,0
79,-0.3825107949657373,-0.12673639056155353,-0.7599326711060854,-0.11730999166596495,0.06576378203876339,-0.2396847939560825,0.2289786152092629,1.4779174629863483,1.173955000731275,-0.3150202560990097,1.2848650420862655,1.0,1,1,0,1
80,0.7290256032421352,-0.12714584817271676,-0.7599326711060854,-0.11730999166596495,1.0430194852693149,0.555222548812797,0.3940417319774852,-0.15683836513994,0.01575409280719841,-0.514949564665984,1.93663510632768,1.0,1,1,1,1
81,-0.4148105360895728,-2.0248072712975516,1.0956100317974344,-1.6958802263955888,0.7264154904875064,1.5944832552041182,-0.008799283589575095,0.9936286270263368,2.524061984939774,1.1964993570935634,-1.6114608036653577,1.0,0,3,0,1
82,3.021539388026324,-1.64486372142752,0.9110453653584047,0.08166778834766635,-0.9973504616066544,-1.7493898618589034,-0.010567663939291441,-0.4345991909749344,-0.2436207932526581,0.553415392232866,0.9101114111172564,0.0,0,3,0,1
83,0.05611310002214382,0.44447431284960537,-0.7599326711060854,2.5698492300133142,1.4432653876216628,1.6899457159678135,-0.2449315821325012,-0.10591218768403532,-0.1411300442787256,0.5398074603490263,-0.2548354545978399,1.0,0,3,1,1
84,-0.11524177914812947,-0.2960666685200649,0.8847115397203847,-0.8125380560358959,0.6701993727967978,-0.6041958478647703,0.15443857971597086,0.4887038278081882,-0.7658029490214474,-1.228960012402091,-0.3748935710183388,1.0,1,2,0,1
85,0.8161398098438002,0.07122923390606463,-0.7599326711060854,-1.2389562495140698,-0.9191034516627792,-0.16828724631074496,0.2418884895471189,0.8516568716015686,-0.561369629652098,0.3684620735448999,0.019063197253251632,0.0,1,2,1,1
86,-0.17133206435862286,0.05185369965795762,-0.7599326711060854,-0.11730999166596495,-0.03298168999159897,-0.96578784927743,-0.08588768235023528,-0.2344370329685105,1.1448712942076793,1.4651188291467532,-0.8409911161288057,1.0,0,3,0,0
87,-0.4148105360895728,-0.9646179361680394,-0.7599326711060854,-1.4422052805479602,-0.22173154777641574,-2.3131178852206533,0.2081690259110404,1.148485601781384,0.34561969104438944,0.6073885642923722,-0.22767305385895345,1.0,1,1,1,1
88,-0.02101464002492973,1.768649425429574,1.3019049658720692,-0.048972082514804574,-0.2560547748841793,1.4491338078041662,-0.34351398921145193,-1.4900728562736325,0.4930965325883144,-0.21840761039340895,-1.188373162791487,1.0,0,1,0,1
89,-0.2738390438965955,0.4209853861670596,-0.7599326711060854,0.2550046360970717,-0.4182267293360646,0.5488617765063972,0.060958774647733076,-0.8225801729839467,0.9518019183916228,0.2378334835182182,-0.5285116113801049,1.0,0,3,1,0
90,0.9401739626729924,1.3509703219875897,-0.7599326711060854,0.05654548904628956,-1.3158353004082195,0.2176767164567754,-0.01161775558072472,-0.2377787143218086,-0.9304848091956638,1.179584189501952,-0.4527213118960714,1.0,1,2,1,1
91,-0.07426923017389933,2.004729913923909,-0.7599326711060854,0.3118930297442843,0.09475250436216393,-0.039604187860628366,0.1958170731534559,0.11448049398284825,-1.4764140326462143,0.8048918640460246,-0.7204737094945336,1.0,0,2,1,1
92,-2.799487756748857,-0.7619879242286243,1.3453677309475294,-0.8616436173320388,-0.08089807689603498,-0.8731091910147095,-0.012793318981207641,-0.9933750301741886,0.11828470609373865,0.0715800083926495,-0.7247253564278388,0.0,1,3,0,1
93,-0.3825107949657373,1.0652588075577512,-0.7599326711060854,-0.16169895713657534,-0.27723860516624793,-0.07454245563583417,0.16766456902039792,0.8357716120353396,-1.2564157742795794,-0.17136334411439344,-0.13850565551742322,1.0,0,2,1,0
94,-0.5502370650344024,-1.1716816047192529,-0.7599326711060854,-2.1022853109475657,0.30812741941279104,-1.7665454589493117,0.3397275278189896,2.063760807509709,-0.4114997606061381,-1.1625680676221908,2.5753474036417976,1.0,1,1,0,0
95,-0.31961062130481754,0.8090891631991773,1.0595399846904194,-1.0199830790729316,-0.8558512131498854,-1.8679281406080384,-0.132384088723143,-1.0491281671073382,0.9722252829791752,-0.7788222295392533,-0.4775355235893201,0.0,0,3,0,1
96,0.6748858345584596,0.8162099816041698,1.692727667029058,-0.3658083587352598,-2.774979684488733,1.9908421240414207,-0.4713634699182178,-1.2553037110047962,0.7381016502831832,-1.5020393308400293,-0.7690349167568744,1.0,1,2,0,1
97,-0.7753625337009279,-0.9434262805177048,1.3453677309475294,-0.15899569622678816,-0.7975491384559565,-1.5899067530041036,-0.2809787990191454,-0.1690790391691617,-1.3555964850509052,0.8747343718474935,-1.390444999654511,0.0,0,3,0,0
98,-0.4643873896480328,-0.9646179361680394,1.2151813397916955,-1.0935223028535328,-0.3967162770516718,-1.2461878745271835,0.2717230829656566,-0.5459506658305017,-1.6677901870166818,-0.11704058109621365,-0.28733630020473433,0.0,0,3,0,1
99,-0.33513006121926786,-0.655095968638486,-0.7599326711060854,1.3090006339475058,-1.1716786149431764,-0.2296671688095365,0.1449496892010354,0.5324706920339286,0.527854722307021,0.7891498144253442,0.8511843403534477,1.0,0,1,1,0
100,-0.3665774855688663,0.7040461992962213,1.5779046392608882,1.6451690533029717,1.6548502094439632,0.847998872052875,0.184428769238533,1.1384263691988925,0.606863313217224,-0.4171755566195388,-0.4790076633075634,1.0,0,3,0,1
101,0.23613520752983325,0.5690639059841882,-0.7599326711060854,-0.11730999166596495,-0.5618639157700108,-1.7542340627165138,0.08503645997808926,0.6654266871998459,-1.681081550417275,-1.3569990141746686,1.9144964637284747,0.0,1,1,0,1
102,-0.2738390438965955,0.5229905541030125,-0.7599326711060854,-0.11730999166596495,0.4546329043802355,0.02453879648693342,0.14443008597528126,0.3100062323735928,0.2132569716851155,0.06344305722016269,1.6600858311591262,1.0,1,1,1,1
103,-1.0583391725987064,-0.6593353246835959,1.160948024078856,-0.7786293932107763,0.3739703579662238,0.6270327633790757,0.08460239600070305,1.3032411044350656,-1.008151340568494,-0.11338634245368985,2.1647394545759187,1.0,1,2,0,1
104,0.24755089534903524,0.24134576575975544,-0.7599326711060854,-0.8500109612055279,0.4778047263680915,-0.2960923004989322,0.09092196270892147,0.8177049663165489,1.3947258147935253,0.3827583555483974,-0.6440381307789664,1.0,0,3,0,0
105,0.05611310002214382,1.4209399782819216,1.1867451293321176,0.35202047571253464,0.8830252961922468,0.337911519257209,0.2406638713002133,-0.5201685962491579,-0.4416871001215381,0.7566227217534851,0.3709964124182781,1.0,1,1,0,1
106,-0.3042239421488497,-0.5429302401958624,-0.7599326711060854,-0.11730999166596495,-0.5094486786944364,-0.16392928480176594,-0.00906939507258468,-2.8305170394014842,0.180450209721662,-0.035726730943351936,-0.8180873832490427,1.0,0,2,0,0
107,-0.4148105360895728,-3.0463761365590334,-0.7599326711060854,-0.6127345393887321,0.0429003110581604,1.2811662703816005,-0.3919694502505199,-0.23389079764690685,-0.4691316949159999,-0.4360655049502811,0.3313868512140284,1.0,1,2,1,1
108,-0.35078480838209924,1.4833330853405604,-0.7599326711060854,0.4985009307413374,-0.32990603283093045,1.159463045712532,0.14877781634139312,1.0125844994253337,-0.014518600895190347,-0.05044135637655703,0.08624771715626002,1.0,1,2,1,0
109,0.5619855314971635,1.0417631444197897,-0.7599326711060854,-0.06956571493502307,0.21647843092951227,-0.2677702410722125,0.11918798706667401,-0.3879316645010622,0.15038792863683528,2.2111724360486247,-1.3351793643713974,1.0,1,3,1,0
110,-0.7554376310035145,-0.994739576423288,-0.7599326711060854,0.12913347367878622,-0.09517673964877664,-0.3277783835123285,-0.23459222979319144,1.0635846873090362,-1.342028497017771,0.0617476797603629,-1.5423413323648387,1.0,1,3,0,0
111,-0.3825107949657373,1.6528315978509196,-0.7599326711060854,2.1395979300146517,2.047406515903328,0.3504007300707143,0.14632371043432682,2.0115948922900047,-0.5936804092571865,0.9415001506896856,3.1865898313256107,1.0,1,2,1,1
112,2.1777229153286184,-0.1590437642604679,1.0595399846904194,0.6113939405236561,0.7711630669593407,-1.1761804430975191,-0.045279851246468696,1.1951342727766752,-0.5359825686802834,-0.04822762844340475,-0.10388098745317018,1.0,1,3,0,1
113,1.3535121244409056,0.0616633066652727,-0.7599326711060854,-0.11730999166596495,1.3352107793695396,0.9673785121011008,0.18252786239450988,-0.4797060627344824,0.9956404824900332,0.2267648580292501,0.6421679297310102,0.0,0,2,1,1
114,-0.6220775211969932,-2.0436294231335155,-0.7599326711060854,2.8509936258665327,-0.3563637534449073,0.008032141278416616,0.14097774382567135,0.8387909567243831,1.8234874370502048,2.7157133531313287,-0.820284899956444,1.0,1,1,1,0
115,-0.17133206435862286,0.05185369965795762,-0.7599326711060854,-0.11730999166596495,0.06112314368228473,0.5764660027085595,0.0943512557150418,-0.6061553088029744,-0.0594107584342849,1.04038274826429,0.11234479804534374,1.0,0,1,1,0
116,-0.07426923017389933,1.2481629962906595,-0.7599326711060854,-0.11730999166596495,-0.9824872387313623,2.2757324564197683,0.0401179439375525,-0.07711327759525655,0.10359415875040053,0.2515439803514403,0.5329757147272622,0.0,1,1,1,1
