,I1,I2,I3,P(IPO),P(H),P(L),P(1Day),C1,C2,C3,C4,C5,C6,C7,T1,T2,T3,T4,T5,S1,S2,S3,P(mid),Y1,Y2,C3p,C5p,C6p
28,195,213,933,-0.04680080700363872,0.003843033509700196,0.004618622448979606,-0.013599688092236953,-0.017683576253629225,0.14090909090909076,-0.00027713961690127207,0.1111084184513122,-0.004195332507706051,-0.008838360082761655,-0.002344755591271888,0.108384201957058,0.11671138166408516,0.11603921672394446,0.13388101007913972,0.021286216742831227,0.18251148690256264,0.04750621380577329,0.04578859080527126,0.004253241020984637,0.4868035190615836,0.2917888563049853,-0.4633431085043988,0.00018131268142092998,-0.052707939701078524
29,573,149,884,-0.10777641675973629,0.01865784832451501,0.023666241496598652,-0.017982018546795906,-0.035979194934418826,0.14090909090909076,-0.0005846176327606871,-0.09100760675893642,-0.010655743822721357,-0.0009868926246968854,-0.01570309696979622,-0.03871097727656375,-0.01344598950355997,-0.008141707921122879,-0.012621825459612646,-0.005178075921111173,0.11154374496707875,-0.019593353293793813,0.02011764564774501,0.02120239356335752,0.4868035190615836,0.2917888563049853,0.5366568914956011,-0.024218709287093482,-0.052707939701078524
30,85,192,109,-0.04680080700363872,-0.003564373897707211,-0.0049051870748299175,-0.014108659681943967,-0.05186749536773611,0.14090909090909076,-0.0003373451025240946,-0.17393963824510916,-0.006415094585972271,-0.008117718790450586,-0.00793287974866157,0.06944724274815813,0.08550215139663572,0.08600645370974716,0.07906059420012271,0.02002137922580457,0.040576003031594886,-0.03582711952756005,0.028285673652412455,-0.004221335250201803,0.4868035190615836,-0.7082111436950147,-0.4633431085043988,-0.0066819952876382375,-0.052707939701078524
31,343,189,908,-0.010215441149980187,-0.018379188712522025,-0.023952806122448964,-0.008346067317084527,-0.031646022088968655,0.14090909090909076,-0.0004900090124962517,-0.16355611015273885,0.0029222304106036852,-0.008608776003529049,-0.014386534136121228,0.028038095652978896,0.07176275152709886,0.05658799721174935,0.05070520667649321,0.009416203121504122,0.008317938515465853,-0.02284010654054706,-0.04055913381549887,-0.021170487792574685,-0.5131964809384164,0.2917888563049853,0.5366568914956011,0.01703078535551218,0.0306253936322548
32,234,443,785,-0.03460568505241921,-0.01097178130511462,-0.014428996598639441,-0.011589682230400605,-0.03212748573846312,-0.8590909090909092,-0.0003566968657600018,0.05262651790602183,-0.0179010054131882,-0.024875160279971786,-0.01505808025919958,-0.08444645317273186,-0.11424915323480589,-0.11603213384030744,-0.11281086137643684,-0.028723512776530517,-0.06910141632324382,-0.07911716281760334,-0.059228912111881596,-0.012695911521388244,0.4868035190615836,0.2917888563049853,-0.4633431085043988,0.010956714256624657,-0.052707939701078524
33,89,197,713,-0.00411788017437043,-0.044305114638447954,-0.052524234693877535,-0.004869533656833442,0.12627405494521526,0.14090909090909076,-0.0023284265199074393,0.30485872016422777,0.02287431971327019,0.037473220677237754,-0.01407737196560333,0.04348926994222488,0.012544714997418504,0.02134500485645266,0.009117304975169962,0.006691937700215933,-0.007811093742598664,0.031272447572007055,0.05745720224051047,-0.048712860673930616,-0.5131964809384164,0.2917888563049853,0.5366568914956011,-0.011494245106325785,0.49014920315606436
34,257,281,284,0.05076016860611737,0.033472663139329825,0.023666241496598652,-0.0071038314332740275,-0.05812652281116413,0.14090909090909076,-0.0003889498044865139,0.03588846371685397,-0.012776601848315075,-0.017421105648834746,-0.010278809859759841,-0.04798168185011134,-0.011590966672509742,-0.007072359541071914,-0.019238082548459528,-0.00021602104662197275,-0.04006915825872769,-0.004441838142278661,0.01778392336069717,0.02967696983454396,-0.5131964809384164,-0.7082111436950147,0.5366568914956011,-0.0028631788385735796,-0.052707939701078524
35,224,952,3,0.0751504125085564,0.026065255731922417,0.0427138605442177,0.008613895085129988,-0.026831385594024024,0.14090909090909076,-0.00035239647392980024,-0.07704251488386159,-0.015137327267327997,-0.018368281403721532,-0.015005575488305174,-0.04056511819127327,-0.053481866868204456,-0.051916735223634713,-0.05799044549741983,-0.013058986604123432,-0.06910141632324382,-0.05530763900807953,-0.05456146753778591,0.03391425797013718,-0.5131964809384164,0.2917888563049853,-0.4633431085043988,-0.009955778607115395,0.028373141380002565
36,489,129,180,-0.05289836797924848,-0.05911992945326277,-0.06680994897959182,-0.008647999867056487,-0.008054303263739961,0.14090909090909076,-0.00038464941265631226,0.19272469518489607,0.0034434777255472333,-0.0022359091203538618,-0.015133496795419105,0.05028778662949311,0.04014582393414388,0.04600827387720257,0.04786966792413026,0.015740390706637415,-0.02716593245227608,0.031272447572007055,0.0364537016570799,-0.06354336914850689,-0.5131964809384164,0.2917888563049853,-0.4633431085043988,0.0031588770356414777,0.30443491744177864
37,96,75,687,0.05076016860611737,0.01865784832451501,0.03319005102040818,0.002187053084812211,-0.030201631140485265,0.14090909090909076,-0.0005222619512227637,0.035074248079088995,0.0013374698318981287,0.008520875596308049,-0.014586710612119637,0.003316216790185322,-9.390209325338113e-05,0.0014369233129506557,0.012898023311653893,-0.007610455761547056,-0.011036900194211567,-0.03799162169206221,-0.04872716182016631,0.02543968169895074,-0.5131964809384164,0.2917888563049853,0.5366568914956011,-0.013712346081780223,-0.024136511129649953
38,265,520,572,0.04466260763050762,0.003843033509700196,0.004618622448979606,0.07769598880479855,0.004945215272610545,0.14090909090909076,-8.362198454219966e-05,0.11590577316045143,-0.011795689163872193,-0.0139759182951125,0.000635729385943129,-0.08877278197372074,-0.10234439133004399,-0.10306344072054043,-0.10241388595110604,-0.032809910908462796,-0.10781109374259866,-0.06504789874833927,-0.023056216662640055,0.004253241020984637,-0.5131964809384164,0.2917888563049853,-0.4633431085043988,-0.009323142612074195,0.11395872696558812
39,643,689,126,0.03246748567928811,0.011250440917107604,0.01414243197278913,-0.006180781764096861,-0.03453480398593543,0.14090909090909076,-0.00037604862899590904,0.19476260406764045,-0.011362037762258166,-0.014654309442391478,-0.015265557212342837,0.042871222970655036,0.08837641754144981,0.08006815738648541,0.04976002709237223,0.02410777735773685,0.030898583676756176,-0.03907387277431329,0.014283339930125406,0.012727817292171078,-0.5131964809384164,0.2917888563049853,-0.4633431085043988,-0.006136800897622341,-0.02145793970107852
40,341,827,243,0.038565046654897864,-0.003564373897707211,-0.0049051870748299175,-0.0040845098825143,-0.0624596956566143,0.14090909090909076,-0.0002749894209861712,-0.010235480070869237,0.0750432286634971,0.14515740251886702,0.08205404001251115,0.0657389609187391,0.09365609790674662,0.08732607511491644,0.12820993257441382,0.023134825421562498,0.05025342238643359,0.025861192160751643,-0.023056216662640055,-0.004221335250201803,-0.5131964809384164,0.2917888563049853,-0.4633431085043988,-0.01785210908219987,0.16157777458463574
41,25,120,914,-0.0224105631011997,0.003843033509700196,0.004618622448979606,-0.011512042384824945,-0.014794794356662444,0.14090909090909076,-0.00015242825382542536,-0.10688289028075393,-0.01392818703922714,-0.01128697407180488,-0.014789592175631541,-0.08630059408744138,-0.09879742459814575,-0.10031043744423901,-0.09390726969401718,-0.030572121455261787,-0.12394012600066318,-0.05638989009033061,-0.059228912111881596,0.004253241020984637,0.4868035190615836,0.2917888563049853,-0.4633431085043988,-0.020776397961836723,-0.052707939701078524
42,521,718,180,0.08734553445977591,0.01865784832451501,0.023666241496598652,-0.0025705355264290576,-0.053793349965713964,0.14090909090909076,-0.00036529764942040503,0.08609086560615786,-0.013786122213744138,-0.009306189818076203,0.003510096713231275,0.11827295350217543,0.12184836796545503,0.1321021945179015,0.13577136924738167,0.02371859658326711,0.137350196579982,0.16006032635988585,0.13680376000013708,0.02120239356335752,-0.5131964809384164,0.2917888563049853,-0.4633431085043988,-0.022940571455269336,0.18258617794598023
43,783,768,963,-0.010215441149980187,0.003843033509700196,0.004618622448979606,-0.010511352870072113,-0.018165039903123688,0.14090909090909076,-1.432318207439923e-19,-0.05367288739125851,-0.0030215189706310564,0.00222197914989228,5.557822503056718e-18,0.025565907766699536,-0.00592397384798267,-0.0033637683506823985,-0.005060388786644783,0.0021190636001964746,0.03412439012836908,0.021532187831747315,-0.0032195772227334033,0.004253241020984637,0.4868035190615836,0.2917888563049853,-0.4633431085043988,-0.014206259376265781,-0.052707939701078524
44,396,319,452,-0.05899592895485824,-0.03319400352733684,-0.04300042517006801,-0.014798790637094201,0.003019360674632692,0.14090909090909076,-0.0003867996085714131,-0.03168891067662873,-0.00862856775330044,-0.0131998134368842,-0.014034742393703961,0.05028778662949311,0.09381917683694883,0.07144511406649998,0.06204736168594501,0.017588999385368686,-0.04006915825872769,0.03884820514776463,0.05745720224051047,-0.038119640334947566,0.4868035190615836,-0.7082111436950147,0.5366568914956011,-0.0011921204765814209,-0.052707939701078524
45,6,834,734,-0.09558129480851678,-0.01097178130511462,-0.014428996598639441,-0.015756346878709897,0.03479596154126726,0.14090909090909076,-0.0006899772326006266,-0.04749126761124422,-0.015800012062768626,-0.018576263833556015,5.557822503056718e-18,-0.11473075477965398,-0.09096963594843929,-0.09234720482683821,-0.10997532262407389,-0.016075137606263928,-0.10135948083937285,-0.046649630350070866,-0.04522657838959455,-0.012695911521388244,0.4868035190615836,0.2917888563049853,0.5366568914956011,-0.012350667919159255,-0.052707939701078524
46,698,281,243,-0.03460568505241921,-0.040601410934744245,-0.052524234693877535,-0.010166287803846978,-0.02297967639806832,0.14090909090909076,-0.00041905254729792513,0.082381731882925,0.012079890175049651,-0.01049466084570182,-0.013947723313450665,-0.036238789390284395,-0.007575148016280126,-0.0014980967088913538,-0.01356700504373363,-0.006442913438137832,-0.05942399696840511,-0.04015612385656438,-0.055728328681309836,-0.046594216606134005,-0.5131964809384164,0.2917888563049853,0.5366568914956011,0.047886610063338865,0.16951428252114364
47,914,936,898,-0.03460568505241921,-0.003564373897707211,-0.0049051870748299175,-0.009614182842278808,-0.0533118863162195,0.14090909090909076,-0.0005996690041663928,-0.017877424945078577,-0.007688082978857831,-0.012396214489902807,5.557822503056718e-18,-0.14995943215913482,-0.15654775075600616,-0.1523444745756551,-0.17991861184902663,-0.03767467058933456,-0.1271659324522761,-0.06504789874833927,-0.08023241269531217,-0.004221335250201803,0.4868035190615836,0.2917888563049853,0.5366568914956011,-0.0005180479668463599,-0.052707939701078524
48,233,620,68,-0.05899592895485824,-0.025786596119929433,-0.023952806122448964,-0.014626258103981646,-0.016239185305145835,0.14090909090909076,-0.0023456280872282457,-0.11653863160400474,-0.006839201816781033,-0.007404636173875216,-0.013898771006881206,0.5688291957765883,0.5485647737058333,0.5499443859995178,0.5204594599846217,0.15458063199871758,0.7760598739993368,0.6925278588274183,0.6490558020071382,-0.025407775928167904,0.4868035190615836,-0.7082111436950147,0.5366568914956011,-0.008944894674763068,-0.052707939701078524
49,345,483,68,0.05076016860611737,0.003843033509700196,0.004618622448979606,0.00825157799964365,-0.028757240192001876,0.14090909090909076,-0.0004470050941942356,0.10739731191005077,-0.008319634783772225,-0.014566792812859185,-0.013839845727069236,-0.007808628698071786,-0.021824169542698914,-0.021633699184319094,-0.012621825459612646,-0.004788895146641432,-0.09168206148453414,-0.04881413251457303,-0.011387605227400848,0.004253241020984637,-0.5131964809384164,0.2917888563049853,0.5366568914956011,0.0040072881984841505,0.14729206029892147
50,278,227,474,-0.0224105631011997,-0.01097178130511462,-0.014428996598639441,-0.010226673984761353,-0.020572358150596003,0.14090909090909076,-0.0005545148899492759,0.032144888790010165,-0.017548900426428527,-0.020002429066706753,-0.01568634498206206,-0.13450825786988885,-0.12493082316305117,-0.12422288738963398,-0.13360481222709847,-0.0261938377424772,-0.056198190516792215,-0.07154140524184575,0.01895078450422109,-0.012695911521388244,0.4868035190615836,0.2917888563049853,0.5366568914956011,-0.016605648437217756,-0.052707939701078524
51,202,803,397,-0.07728861188168751,-0.048008818342151656,-0.052524234693877535,-0.016161798882733412,-0.027312849243518487,0.14090909090909076,-0.013088006879071865,-0.26333408398615477,-0.013479545887441612,-0.016437015983829906,-0.016023177264615558,-0.10731419112081592,-0.13084243438288157,-0.1278404702072532,-0.13549517139534042,-0.030182940680792046,-0.11103690019421157,-0.0866929203933609,-0.04872716182016631,-0.05083150474172723,0.4868035190615836,-0.7082111436950147,0.5366568914956011,-0.008890066616074162,-0.052707939701078524
52,252,101,123,0.038565046654897864,0.003843033509700196,0.004618622448979606,-0.0017294382962928533,-0.015757721655651372,0.14090909090909076,-0.0002513372659200624,-0.017730774344417187,-0.014618345234689856,-0.013584685517528424,-0.011768856799872395,-0.0850645001443017,-0.06699703320871327,-0.0735767279429649,-0.08067475551632342,-0.029112693551000258,-0.030391738903888986,-0.06613014983059035,-0.07439810697769256,0.004253241020984637,-0.5131964809384164,0.2917888563049853,-0.4633431085043988,-0.01927347665474847,0.08062539363225482
53,273,980,669,-0.05899592895485824,-0.003564373897707211,-0.0049051870748299175,-0.014617631271651017,-0.03068309478997973,0.14090909090909076,-0.0007050286040063322,0.16639762666723462,-0.009235852692235808,-0.008117718790450586,-0.01563543719054309,-0.010280816584351142,0.044752803712356536,0.04780568923941589,0.016678741648137825,0.01359989644705384,0.09864051916062715,-0.02392235762279814,0.05162289652289087,-0.004221335250201803,0.4868035190615836,-0.7082111436950147,0.5366568914956011,-0.013404897624533453,-0.052707939701078524
54,437,506,995,0.014174802752458839,-0.003564373897707211,-0.0049051870748299175,-0.008415080330329505,0.09642330867655854,0.14090909090909076,-0.00030939255562778415,0.20400266585315546,0.08739278457750708,0.07317369949914161,0.03906211675199811,0.23137554929945603,0.1905657521794146,0.18488705072467254,0.15845567926628526,0.07421480207071603,0.19218890625740134,0.22066638696594645,0.19864740060690486,-0.004221335250201803,-0.5131964809384164,0.2917888563049853,-0.4633431085043988,0.008368139266533467,0.0187206317274929
