,C1,C3,C4,C5,C6,C7,T1,T2,T3,T4,T5,S1,S2,S3,C5p,LongSentences,RealWords,LongWords,PositiveWords,NegativeWords,UncertainWords
10,2.3043629545638704,1.025648695994371,0.007282201411438542,17.71460554237941,16.33443162152937,2.817700894231008,18.220867158288602,86.7986175005109,82.14012417813842,13.0,4.027067759577291,3.7084297692661887,2.005174745150421,2.0489842492826558,1.380173920850043,0.5090361445783133,0.6395038732009468,0.571682663288771,0.189168224104718,0.2050985453918656,0.21415852546081454
11,2.1508289121133606,4.174453587999098,0.015487112031121256,16.696213557028813,15.761420707019589,0.8270371084000274,15.905973720586864,76.07890640644094,72.11102550927978,11.74734012447073,4.429606852797275,3.0723168256858475,1.8569375973313509,2.0300948992124868,0.9347928500092272,0.5454545454545454,0.64101695946379,0.6365346278620555,0.1711156869667161,0.19205182778206695,0.2295390108750067
12,2.2390395117024138,0.2390169004704999,0.019731083271667373,16.581190532169572,15.137266397946592,1.7266523903036377,14.352700094407325,75.7099729229908,70.44856279584417,11.874342087037913,4.011667600815287,2.7589241763811208,1.871736642903249,2.075781631112427,1.4439241342229756,0.6844660194174758,0.6237118325684434,0.5968047399344247,0.1541597643102715,0.19575855831699815,0.2407656918450286
13,2.278704478832458,1.1600209167967532,-0.006315604699400098,16.476487180720213,15.123843377614453,0.6479457117543418,20.396078054371138,102.77159140540735,99.17156850630123,15.198684153570664,5.190798317274036,4.326748710922225,2.21469368796771,2.2732464125922696,1.3526438031057588,0.5552884615384616,0.6581251769276908,0.6400271682916698,0.19720274319244754,0.22355202836071,0.2355289563847345
14,2.805885665205257,0.16551443847757333,0.02327468551033293,17.728043833182646,16.436549382076855,2.34643028120969,24.979991993593593,136.50274722510167,128.33939379629308,19.493588689617926,5.490867587491313,4.610436292058447,2.519842099789747,2.358240396253367,1.2914944511057898,0.6089743589743589,0.6333808818475439,0.6044775600177795,0.17390594576054594,0.2395074684964897,0.20977250014468415
15,2.4806147410800583,0.1570037488096647,-0.08545458841445729,18.31549473528953,16.11809565095832,2.8267600229477523,24.20743687382041,134.6922417958807,125.62643034011593,20.32240143290157,5.047323885556978,4.610436292058447,2.124701728590157,2.31768965889414,2.1973990843312103,0.7047781569965871,0.6258930363067011,0.5740194246326077,0.17546088048045533,0.17180437604053922,0.20443198481369215
16,2.23606797749979,0.2700271372130602,0.00025485632575635107,17.007345367902634,16.283610089435893,2.8804721861142606,16.401219466856727,80.34923770640266,75.41220060441148,11.832159566199234,4.281390285856145,3.3019272488946267,1.7909590531320994,2.08855707881179,0.7237352784667399,0.5204460966542751,0.6317429411040343,0.6110301300568136,0.17732895700354542,0.17225961519341074,0.2342636237075757
17,2.0626005103061056,0.1310282624064042,-0.006315604699400098,16.954805845008664,16.11809565095832,2.6714297991279827,19.77371993328519,106.40488710580921,97.923439482077,15.716233645501713,4.955406977798831,4.160167646103808,2.26212951594555,2.2593071331719083,0.8367101940503451,0.6317135549872123,0.6135276006901945,0.613383882711935,0.1852691526807148,0.2278910219458779,0.2273227127988736
18,2.124701728590157,0.7793248768009975,0.036830796877746964,17.96449409902477,15.931766072766829,2.3542704742103844,22.978250586152114,116.25833303466896,111.4943944779288,17.97220075561143,4.782174531743749,3.77976314968462,2.053573306826116,2.211554486443585,2.032728026257941,0.6117424242424242,0.652181827140441,0.5815792695096269,0.1586774425611974,0.17703984747539395,0.20532692014207327
19,2.432176329894837,0.4885800148186709,-0.01269239188194706,16.762364145930928,15.424948470398377,2.2578893046628927,22.62741699796952,108.09255293497328,100.94057657849987,16.340134638368188,4.551078463090698,3.7325111568172478,2.0670410449959418,2.120835082055041,1.3374156755325537,0.521484375,0.6270326149669084,0.5765154591564757,0.16448915330459893,0.18829307653331284,0.1982211301889063
20,2.3627886430356875,0.887891257352457,0.045262646375410436,17.251143343222257,15.694975607611434,2.817700894231008,21.74856317093155,117.47765745025733,111.8033988749895,17.204650534085253,5.2642960518099695,4.041240020622191,2.2677220247015444,2.380556890329879,1.5561677356108232,0.6257928118393234,0.6448659079686552,0.6178861264831831,0.16847848938857346,0.2143924320139992,0.23625822893663145
21,2.0670410449959418,0.5128236264286637,0.05404000937680397,17.626632423256535,16.1378982782545,3.457239755183782,24.310491562286444,119.64530914331743,111.43608033307704,18.788294228055932,5.097132734541368,3.8485011312768047,2.0443432188312287,2.109018772116225,1.4887341450020335,0.5972927241962775,0.6245908187486141,0.6010612590473363,0.15849947733637282,0.17212495349275672,0.1831880360366624
22,2.020310644905221,0.6205764877251098,0.002545640136170962,16.291625002679147,15.201804919084164,2.0031438691828782,16.703293088490067,81.04936767180853,76.73982017179868,12.206555615733702,4.189263512215988,3.0723168256858475,2.12853350832997,2.1435253420958293,1.0898200835949818,0.5340501792114696,0.6400013729216179,0.6004938664095989,0.16404622666476953,0.2419141261112757,0.24533385935923235
23,2.120835082055041,3.4223063448723905,0.03582773310561604,16.77475165379151,15.424948470398377,0.748603944773922,15.748015748023622,80.82697569499925,77.3110600108419,12.247448713915892,4.426727678801286,3.870876640627797,1.8415242173303523,2.154434690031884,1.349803183393134,0.6048387096774194,0.6496620686202064,0.6235478139871071,0.20706424433440693,0.18140558328721013,0.24829184021404885
24,2.158010543951033,0.8712933659434192,-0.0017460164572123164,16.860125515217153,15.761420707019589,1.2535412245194009,16.217274740226856,92.74157643689264,87.5385629308592,13.564659966250534,4.66353547975477,3.979057207896392,1.925728373698168,2.12853350832997,1.0987048081975697,0.6996197718631179,0.6370756007567031,0.6166688796208742,0.1942065473183374,0.180997986164284,0.2211284730245092
25,2.0581116549533687,3.0056826044071583,-0.003957877372461608,16.935510617877807,15.520258650202699,1.143012054255098,16.09347693943108,88.48728722251577,83.86298349093002,12.489995996796793,4.6134365340592645,3.3019272488946267,2.0968618629175793,2.2178107977144332,1.4152519676751056,0.6023166023166023,0.6409123931640461,0.621903126271374,0.16628264072830148,0.221421125787604,0.2477013649618065
26,2.805885665205257,0.3220834991691132,-0.03711550033032608,17.070118788139002,15.60727002719233,2.1351159557647583,22.33830790368868,116.33572108342304,112.16059914247965,18.35755975068582,5.279651478036471,4.497941445275416,2.109018772116225,2.487662107710009,1.462848760946672,0.6753507014028056,0.657266531175813,0.6211061189082527,0.18874338520126013,0.1866460628806853,0.2596813286985793
27,1.849311194297324,0.3435897043900769,0.025763708515827013,18.090297927123427,17.216707939626428,2.648728073507693,22.956480566497998,122.49897958758676,39.596051750648314,18.275666882497067,5.333190912264044,3.5830478710159466,2.378371885518097,2.3466739113876383,0.8735899874969949,0.6337760910815939,0.4627353573281042,0.6146302485565659,0.14526610650992156,0.22933546005140235,0.22326321604608454
28,2.1987696848718916,0.4054651081081644,0.035642375510738435,17.514421428752744,15.978467999565725,2.745751147165169,25.317977802344327,135.95587519485872,128.43675486401858,20.8806130178211,5.474180132909711,5.0,2.339594767218979,2.384897054319773,1.5359534291870218,0.6801872074882995,0.6378709765824361,0.6040599784257874,0.18910572825764968,0.20702174393786602,0.21511661451708528
29,2.053573306826116,0.6575200029167942,-0.015947285678912314,17.09695648039491,16.300417207752275,1.6283682776204431,20.07485989988473,109.99545445153632,105.06188652408636,16.76305461424021,5.00199880111877,4.687548147653597,2.161557014828723,2.3348151486780306,0.7965392726426329,0.6972704714640199,0.6483102631662043,0.6104322586235318,0.20418754584354987,0.20352459459957226,0.2374589333260901
30,1.8644105355008187,0.1988508587451652,-0.03711550033032608,17.389692542413172,16.012735135300492,2.5215715211695984,24.041630560342607,130.2036865837523,123.19090875547596,19.442222095223578,5.454259762908898,4.326748710922225,2.105005373317046,2.3513346877207577,1.3769574071126771,0.6539792387543253,0.6393142397670677,0.6113399608046814,0.16842742886212775,0.17248747453337376,0.2152187216870152
31,2.0927300685678243,0.3987761199573678,-0.03446512812118845,17.833602819834148,15.989512907830555,1.9732850797114456,22.605309110914632,127.58918449461146,117.82614310924379,18.654758106177628,5.277951928008462,4.140817749422854,2.1508289121133606,2.1889312134150734,1.844089912003596,0.6810176125244618,0.6167069203121204,0.6021513527544362,0.16338425739179707,0.18253065986225694,0.1890550665524041
32,2.08855707881179,0.12221763272424913,0.02071500183158597,16.2269500558704,14.48333993053993,1.837042755788442,18.13835714721705,84.581321815162,79.3473376995095,13.228756555322953,4.426727678801286,3.6088260801386944,1.8996910486020333,2.13233110556882,1.7436101253304723,0.5319148936170213,0.6313074652110221,0.6141819487861283,0.1872907407716358,0.1872907407716358,0.2359715467485879
33,2.727823099238092,2.306577114263583,0.08509670457922383,18.40231838297453,17.15414084284313,2.02290198568966,23.151673805580447,115.6460116043783,111.05854312028409,17.435595774162696,5.229683418941789,4.041240020622191,2.3024897811675307,2.406025846091933,1.2481775401314017,0.5671641791044776,0.6534897038772529,0.6184055517742142,0.17025277743973036,0.2233443565292804,0.24388221852767314
34,1.7528025632357591,0.01980262729617973,0.016442651117707995,16.91052171649271,15.441999275687339,2.3872158213659085,19.697715603592208,110.4083330188442,105.28532661297108,16.55294535724685,5.100904200484006,3.8258623655447783,2.2083928457304225,2.329986101501426,1.4685224408053703,0.7061855670103093,0.6467638796699506,0.6176808833166352,0.16623715860329516,0.21190998847774967,0.2358877705111657
35,2.13233110556882,0.13976194237515865,-0.01238272736361786,16.651588735639574,15.360409949260804,1.8496577777207932,20.0,100.67273712381123,95.467271878901,15.264337522473747,4.831690704076318,3.6088260801386944,2.0252323149955784,2.147192653689568,1.291178786378772,0.5825,0.6414643314285351,0.6143682894500793,0.16675980104057372,0.1895287562224868,0.21304308428860588
36,2.2593071331719083,0.0,0.05647474671864434,17.853416858739138,16.255640180167298,1.8181287050227808,23.388031127052997,121.35897165022452,115.83609109426992,18.57417562100671,5.385164807134505,3.914867641168864,2.3024897811675307,2.3672935308724967,1.59777667857184,0.6307129798903108,0.6476548046435991,0.620547985439374,0.15971136628501684,0.2162789060900704,0.2286246028740377
37,2.105005373317046,0.4946962418361071,0.016234824406075828,17.77083141524689,16.588099280204055,1.9374857055035215,21.702534414210707,112.933608815091,107.04671877269287,17.54992877478424,4.951292896230491,4.020725758589058,2.0968618629175793,2.1650746286568503,1.1827321350428368,0.6539278131634819,0.6410447311172651,0.6009956702454767,0.17209000531393118,0.18818752809235936,0.2006304916259929
38,2.329986101501426,0.8754687373538999,0.036866889518440776,17.00108342437791,15.69274487710638,2.835714416324975,17.944358444926365,87.96590248499699,82.86132994346639,13.638181696985855,4.300376961256643,3.2710663101885897,1.9786024464679264,2.23606797749979,1.3083385472715323,0.577639751552795,0.6351522075150693,0.5946109419606955,0.1653787758779393,0.19792812398943244,0.2527903139151046
39,2.0670410449959418,0.03922071315328133,0.056994918380870514,17.03864605752267,15.648092021712587,1.7824279315187908,23.130067012440755,130.7440247200613,122.12698309546501,18.62793601019716,5.5178505502846535,4.272658681697917,2.0927300685678243,2.322647349924132,1.3905540358100832,0.6485981308411215,0.6272895885125332,0.6152325989360887,0.16586329969815114,0.17001158991346074,0.2094202390175214
40,1.6475489724420656,0.41210965082683293,0.004669618127058825,19.16037467888063,18.11258048518682,3.801509112957993,23.916521486202804,131.73078607523755,123.42609124492277,20.736441353327717,5.502909036087497,4.379519139887888,2.2894284851066637,2.23606797749979,1.047794193693809,0.7517482517482518,0.6301480337270611,0.6125842051974975,0.1691615177603076,0.20245537363400604,0.1931279580669192
41,2.2178107977144332,0.7323678937132266,-0.019999416118981355,16.792546692837714,15.852392528703573,1.897475026344429,18.05547008526779,88.94942383174835,83.58827668997608,13.96424004376894,4.370923606578225,3.107232505953859,2.020310644905221,2.13233110556882,0.9401541641341384,0.598159509202454,0.6329135022847913,0.5988725828408792,0.15593549816355595,0.20483659347336688,0.2281815495307048
42,1.8335690351876484,0.08617769624105241,0.029256701372662963,16.807875819489755,15.955576721460545,2.910737059625508,25.632011235952593,136.87950905814938,131.15639519291463,20.928449536456352,5.511888520455273,4.805895533705333,2.5391545300093328,2.5295904629717776,0.8522990980292089,0.6666666666666666,0.6513484246489005,0.6054628077597739,0.1809458805628352,0.2427463110457305,0.24092108176080984
43,2.195514638609923,1.025648695994371,-0.006417682468154485,17.57458408849623,16.407026942810532,2.817700894231008,22.516660498395403,111.66019881766287,106.05658866850278,17.0,5.1455227712786815,4.290840427026208,2.278704478832458,2.2840979502368466,1.1675571456856977,0.5700197238658777,0.6429845639400306,0.6189471070523349,0.1850447490975327,0.22392903782100676,0.22499032873639666
44,2.3201751253056924,0.009950330853168092,-0.0008063218195906665,17.24759320800097,15.741497698192127,2.029286891240645,23.388031127052997,131.76114753598648,120.56533498481228,18.973665961010283,5.41532608410891,3.8258623655447783,2.3201751253056924,2.406025846091933,1.5060955098088444,0.6581352833638026,0.6082856502214365,0.6060204585500689,0.14775349524395562,0.20789782879813093,0.22356766843053316
45,2.4607009055371005,0.883767540168595,-0.004839837912175111,16.564980526884675,15.341566861459324,2.817700894231008,16.73320053068151,91.08238029388559,85.65628990331065,13.341664064126336,4.761467011070146,3.332221851645953,2.0626005103061056,2.175459374744417,1.223413665425352,0.6357142857142857,0.633610593667961,0.6290459867425556,0.16460549416274545,0.21015545167955374,0.23378270209240976
46,2.161557014828723,0.14842000511827322,0.0283099533258931,18.134876613729414,15.89495209964411,2.0420168880428657,20.174241001832016,111.29690022637648,106.44247272588137,16.73320053068151,4.975825238719693,3.6840314986403855,2.08855707881179,2.1435253420958293,2.2399245140853026,0.687960687960688,0.6495445550106945,0.6059206069659124,0.1592213452469214,0.1885257388889055,0.1985798594106556
47,1.8415242173303523,0.6931471805599453,0.0027190288727909386,17.310452591600995,15.789591583986285,2.817700894231008,14.933184523068078,71.26710321038732,68.55654600401044,10.198039027185569,4.133764324515255,3.0723168256858475,1.9786024464679264,2.0581116549533687,1.5208610076147109,0.4663677130044843,0.6551228375110302,0.6212514848819265,0.17873376138411662,0.2277496295229492,0.2464214222452205
48,2.2083928457304225,2.31451366385932,-0.02246402239096419,17.36398427376091,16.045524958123483,2.049007322780024,32.7761060079233,180.72214557123326,170.8767979624825,27.211131466816074,6.720074547917181,6.118418710567321,2.7827395913230246,2.7349368236222142,1.3184593156374254,0.6096681096681097,0.6400598135657626,0.6206764958806595,0.1982298606121708,0.26758028576359033,0.2604687275650083
49,2.1169328630254585,0.25464221837358075,0.03469512390660059,17.268680305059704,15.653965777385002,2.057266782043794,21.283796653792766,108.11105401391664,102.20078277586721,16.76305461424021,5.00997013923459,3.4199518933533937,2.053573306826116,2.264934400822702,1.6147145276747044,0.6203090507726269,0.6385070330115098,0.6146106164533772,0.1506976903258269,0.1858262317276342,0.2260465354887404
50,2.1788665398604388,0.5822156198526637,0.015487112031121256,16.29217752124573,15.201804919084164,1.6357662745602943,15.748015748023622,81.42481194328913,77.04544113703291,12.369316876852979,4.499828522434671,3.7084297692661887,1.9441612972396656,2.3324068738997488,1.0903726021615672,0.6169354838709677,0.6393899497829841,0.6288470887930663,0.19740230337485712,0.20119942897200693,0.2895814794381858
51,2.12853350832997,4.09567700745588,-0.059933231696355886,16.840176535513987,15.520258650202699,1.4374558309866132,17.08800749063506,79.62411694957753,76.00657866263946,12.288205727444508,4.382849839122777,3.2396118012774835,1.849311194297324,2.1650746286568503,1.3199178853112832,0.5171232876712328,0.647730656800251,0.6225241223910178,0.17503701013406406,0.18478082898045226,0.2532693615640024
52,2.211554486443585,0.4824261492442928,0.002756461109020153,16.714538244980588,15.717618084361195,2.2769568373703044,18.110770276274835,97.32420048477152,90.34378783292186,14.45683229480096,4.4151544355342685,3.8929964158732613,1.9730677676839332,2.080083823051904,0.9969201606193931,0.6371951219512195,0.6214887785231854,0.5850913145206331,0.18399390668951307,0.18399390668951307,0.2044942541792241
53,2.1009533460888905,0.9122827104766164,0.049754821648229856,17.204798334314642,16.012735135300492,1.6572758369615128,21.18962010041709,122.28654872879518,116.17658972443633,17.663521732655695,5.349595876560056,4.626065009182742,2.147192653689568,2.3955779153091994,1.1920631990141484,0.6948775055679287,0.6432044867617767,0.6162464364465541,0.18776988462832533,0.1871355220749474,0.2329350323297036
54,2.654674882554339,0.30010459245033816,0.05935342338506445,19.27886853464927,17.581351053214338,3.4543438301863376,28.98275349237888,148.68422915696203,139.7211508684351,21.494185260204677,6.162278401053871,5.039684199579494,2.620741394208897,2.6084654714895823,1.6975174814349303,0.55,0.6329027393267981,0.6344624270140248,0.17956707957325638,0.2447212785654687,0.24243402999559185
55,2.0626005103061056,2.854744580253014,0.08987183041029774,16.94053340079958,15.60727002719233,2.817700894231008,16.340134638368188,82.92767933567175,78.80989785553591,12.409673645990855,4.605779351596907,3.2710663101885897,1.925728373698168,2.0968618629175793,1.333263373607252,0.5767790262172284,0.6435132695226922,0.6347980464508469,0.17201104726549438,0.19501007556316888,0.2312100106929122
56,2.1169328630254585,3.676300671907076,-0.01458233982616616,17.375000117314276,16.019208581705318,3.1273140019871133,21.817424229271428,115.1911454930456,108.61859877571614,17.378147196982766,4.628637519360157,4.672328728355259,2.053573306826116,2.31768965889414,1.3557915356089574,0.6344537815126049,0.6361217525173096,0.5708154882783818,0.19735766241825245,0.17813162226895107,0.2268982613454644
57,2.3024897811675307,0.9669838461896731,-0.024693936868313008,15.944332327786787,14.827111469642755,1.1129071522953613,16.431676725154983,79.74960814950755,76.02631123499285,12.083045973594572,4.3437267713466055,3.979057207896392,1.8335690351876484,2.0396489026555056,1.1172208581440335,0.5407407407407407,0.6464774082793215,0.6184892379272064,0.21476383209284286,0.1814577383640472,0.2245390048810727
58,2.1889312134150734,0.1906203596086497,0.019299589342974183,18.19540747640163,13.659889297714578,2.348739678930549,27.92848008753788,162.57613601017832,148.59004004306615,23.664319132398468,5.852272001461262,4.986630952238647,2.322647349924132,2.5757110546153066,2.9379083445083696,0.7179487179487181,0.6072323985640229,0.5950188664200013,0.16740536166848552,0.18110426827252926,0.22271856458174533
59,2.4894084507651866,1.1442227999201622,0.00430373527330501,18.890684373198106,17.875953568510692,3.610244636201996,27.982137159266443,147.65161699080713,141.82030884185804,22.315913604421397,5.906397132349366,5.167649252363622,2.585900825048914,2.50654369696257,1.0147308046874075,0.6360153256704981,0.6536640596951426,0.6182095275047036,0.1849840245574829,0.2393673569778197,0.22490119099340197
60,2.015328286023317,0.01980262729617973,0.012708623146163443,17.729190190427797,16.022784471153496,1.7907600023827068,23.388031127052997,116.12923835107159,110.6752004741803,18.193405398660254,5.169214488853677,4.0,2.0927300685678243,2.365046449947016,1.7064057192742992,0.6051188299817185,0.6461998227923277,0.6127770752110532,0.1680475839344096,0.1839919025631659,0.2349912173636493
61,1.9730677676839332,0.5068176023684521,0.002046754742247154,16.568557961263878,15.424948470398377,2.7029440010483823,22.737634001804146,114.34596626029273,109.25657874929087,17.88854381999832,5.2488050666710615,4.641588833612778,2.3466739113876383,2.3955779153091994,1.1436094908654988,0.6189555125725339,0.6486536997540648,0.6222525424014121,0.19702413711660052,0.2337535729680249,0.24359780400183345
62,2.3024897811675307,0.3852624007906449,-0.012062164680420815,18.608175148470192,16.454567887579532,4.040500272559918,25.13961017995307,143.44336861632885,135.17396198972642,21.633307652783934,5.631829458915408,4.862944131094278,2.3348151486780306,2.3443260566941233,2.153607260890654,0.7405063291139241,0.6355312473818242,0.6046993543662019,0.1774648295834656,0.19893812532882027,0.20056218188508806
63,2.2973097500999033,4.174453587999098,0.04638015077402592,16.927473017683266,16.60667566577699,2.817700894231008,13.41640786499874,65.93936608733814,64.67611614808051,10.0,3.8556541270345432,2.080083823051904,1.8254374411756629,1.9786024464679264,0.3207973519062748,0.5555555555555556,0.6739906186675947,0.6086259372986691,0.12744349059695476,0.20416003408657413,0.23985783259619
64,2.120835082055041,0.2468600779315258,0.050890498603735436,18.28174153254125,16.588099280204055,2.5252188568358185,32.7761060079233,180.72214557123326,170.8767979624825,27.211131466816074,6.720074547917181,6.118418710567321,2.7827395913230246,2.7349368236222142,1.6936422523371968,0.6894941634241245,0.629512766805319,0.6280398922604524,0.1895256723939392,0.2394835612154361,0.2420928191319925
65,2.945361246934806,0.37843643572024505,0.01076544990065678,17.33553810092942,16.34123920227253,2.6036152495277642,23.40939982143925,111.95088208674372,105.83477689304209,17.08800749063506,5.049267032744845,4.235823584254893,2.2419914574577398,2.2390395117024138,0.9942988986568899,0.5328467153284672,0.6385434536135621,0.6106744071981763,0.18235577334449293,0.2163961652728021,0.21582669904738971
66,2.1720253176048696,1.128171090909654,0.00549637470275211,17.041120338772203,15.520258650202699,2.1265376266675933,19.697715603592208,101.67103815738285,95.99479152537391,15.49193338482967,4.847131135934066,3.2075343299958265,1.9559811771959303,2.112994343481434,1.5208616885695057,0.6185567010309279,0.6373478914028371,0.6136547406016433,0.147244746225965,0.1756296504271068,0.2049581363526116
67,2.4894084507651866,1.6409365794934714,0.019731083271667373,17.538114446402876,16.38045991542581,2.055558188779327,24.372115213907882,124.02015965156632,117.49893616539684,18.62793601019716,5.2642960518099695,3.634241185664279,2.3101522238683514,2.3717559588502897,1.157654530977062,0.5841750841750841,0.6405904231917271,0.6068240360002501,0.1461343195664356,0.21459503612700426,0.2261926437744613
68,2.08855707881179,0.14842000511827322,-0.061579848740387674,17.860648559335875,16.185754299432134,2.368690324116186,19.672315572906,102.8639878674748,97.62171889492625,16.248076809271918,4.8183372165600655,3.174802103936399,2.158010543951033,2.23606797749979,1.6748942599037415,0.6821705426356589,0.6422069891304412,0.6088500440583724,0.14461313951534144,0.21212810865952464,0.22775142320845354
69,2.1922352824697744,0.16551443847757333,0.03611721593918047,16.773021618698067,16.11809565095832,2.60390352974796,21.61018278497431,104.89041900955492,99.20685460188726,16.340134638368188,4.853703532229744,4.254320865115004,2.1508289121133606,2.2330765665867007,0.6549259677397475,0.5717344753747323,0.6389890625937018,0.6078599878875799,0.1912815261599958,0.20799577726441876,0.22420743737557652
70,2.0626005103061056,0.37843643572024505,0.010983105662161895,16.788569830638526,15.828010693890226,2.4450698429842608,18.867962264113206,95.58765610684259,90.47651629014015,14.628738838327793,4.370923606578225,3.6593057100229713,1.9319707960570336,2.1360951840652995,0.960559136748298,0.6011235955056179,0.6397029942803203,0.5846754697561376,0.1750373857596384,0.17853905822038402,0.21825958585157004
71,2.369529997278256,1.749199854809259,0.05152653250039664,17.087928552603124,15.424948470398377,1.9795302021652847,24.879710609249454,128.63125592172378,122.92680749128726,19.849433241279208,5.541507472301032,3.6088260801386944,2.2300649840909545,2.3997844112528948,1.662980082204748,0.6365105008077544,0.6488149124042634,0.6203495127610552,0.14162337702748498,0.19516594126342168,0.2260026071078003
72,2.1398263878673256,0.29266961396282004,0.018065909915302072,15.759761044827608,14.978661367769954,1.8320459434937888,17.262676501632072,85.03528679318957,80.14362108115655,14.0,4.053600464421103,3.107232505953859,1.9063685859938733,2.1435253420958293,0.7810996770576522,0.6577181208053692,0.6356551798032738,0.5781327435656508,0.16068461543648396,0.1879378663176768,0.2376062121181097
73,2.445694999324504,0.4885800148186709,0.03228429921272611,17.97665670366558,16.41820024340866,2.286936198349539,18.275666882497067,94.30800602281866,89.77750274985377,14.7648230602334,4.65364457470784,3.2075343299958265,2.1788665398604388,2.147192653689568,1.5584564602569198,0.6526946107784432,0.6451269020977091,0.6123681854795208,0.15481235063663734,0.2291371731127693,0.22252372271100807
74,2.4475960481450145,1.358409157630355,-0.03834154622795221,16.952910001272823,15.319587954740546,2.0443058775239407,21.88606862823929,105.26157893552612,99.52386648437651,15.716233645501713,4.898979485566356,3.3912114430141664,2.1987696848718916,2.2946976768566794,1.6333220465322753,0.5156576200417536,0.6386662154664164,0.6109145290397886,0.1521160182398496,0.2168600537252912,0.2361951805506499
75,2.21469368796771,0.16551443847757333,0.019835982850230017,17.087325148689,16.41820024340866,2.870594552883591,19.77371993328519,96.90717207719973,91.83681179135084,14.798648586948742,4.532398767118153,3.8485011312768047,2.075781631112427,2.13233110556882,0.6691249052803443,0.5601023017902813,0.6408501824778832,0.5962569236861472,0.18241239201151307,0.20423306208613,0.2155122714782732
