,C1,C3,C4,C5,C6,C7,T1,T2,T3,T4,T5,S1,S2,S3,C5p,LongSentences,RealWords,LongWords,PositiveWords,NegativeWords,UncertainWords,C2,C3p
10,0.5717802061536076,0.8451674119940379,0.5042232267103278,0.4982972651192298,0.535914135981785,0.4209137945623148,0.2785515320334262,0.3062701629580611,0.3049250341780876,0.2962633451957295,0.20403825717322,0.3576956147893379,0.20011117287381877,0.1871345029239766,0.03551899404594957,0.35041063287390123,0.00603167587744483,0.003977648486438048,0.008510804823783382,0.003651986882269449,0.0024011711077843462,,0
11,0.3641943734015345,0.0,0.551736751986992,0.1542273819296341,0.29184081971798725,0.00020692985268293404,0.16852367688022285,0.23405575316403343,0.23500966025286135,0.24110320284697506,0.298328663897208,0.2063628546861565,0.0933852140077821,0.17153996101364521,0.021135005964009686,0.3757378880996089,0.006051007940243031,0.007570121908103527,0.006329286435081633,0.0027812041544767823,0.003562579188088614,1.0,1
12,0.47468030690537083,0.563888888888889,0.5763130141984775,0.1330910246499804,0.14535701059312878,0.022228135598156635,0.10306406685236769,0.23173959798163624,0.22429864304518285,0.24644128113879,0.20094676842817122,0.15133276010318145,0.10227904391328516,0.21052631578947367,0.03815335686846822,0.4724137166821518,0.005831643879642715,0.005145627841098244,0.004659023712807102,0.0030170268002914628,0.004514847553045129,1.0,0
13,0.5319693094629155,0.10833333333333345,0.42548017461605714,0.11585441127599891,0.1431034135296694,0.0,0.3955431754874652,0.4315079824633965,0.4444846170359406,0.4065836298932384,0.5618780794126171,0.5640584694754944,0.4357976653696498,0.43664717348927873,0.03443226589354589,0.3825769061930169,0.006271639731296806,0.007822442222597379,0.009626637420363097,0.005087131856704027,0.0040593391554690165,1.0,1
14,0.9999999999999998,0.5472222222222223,0.5968335344505056,0.5055839554939686,0.596076423285001,0.1403270401799692,0.6852367688022284,0.765323848126396,0.7443930988509383,0.6717081850533807,0.7033136894985992,0.6809974204643164,0.9999999999999999,0.5692007797270955,0.032122849985339284,0.4199128790436955,0.0059537430130610315,0.005554728505101683,0.0066382549298434,0.00619814915356209,0.0020989367154754315,1.0,0
15,0.9125319693094628,0.5453703703703704,0.0,0.9419620325384931,0.42705664352554884,0.4291001731337925,0.6323119777158774,0.7450161303664489,0.7132543188674342,0.7304270462633451,0.502366921070428,0.6809974204643164,0.32017787659811003,0.5029239766081871,0.08611262661042779,0.4865398364531489,0.005859084724005866,0.004075952133029838,0.006814796079078718,0.001646140076931829,0.0017476160676955363,1.0,0
16,0.4705882352941176,0.5712962962962964,0.46352882382976185,0.22522422445416518,0.5081861378100859,0.48041204717305663,0.19080779944289694,0.2616841756969146,0.2570192188188505,0.24466192170818502,0.2604579267703604,0.2545141874462597,0.05780989438576989,0.2222222222222222,0.016257174120634463,0.35834570858804604,0.005932976227238417,0.005925266731024754,0.007031067157402138,0.0016689361846745896,0.003952264932865654,1.0,0
17,0.2741687979539642,0.5398148148148149,0.42548017461605714,0.2116338007577097,0.42705664352554884,0.3056766101475776,0.3607242339832869,0.4629415170816445,0.43336685233936295,0.4350533807829181,0.46681480050236696,0.5021496130696474,0.5069483046136742,0.4171539961013645,0.018739933868437187,0.4357269018230646,0.005704309350489798,0.006063304633864837,0.008002290878377578,0.005461199996129913,0.003385214167494528,1.0,0
18,0.33554987212276216,0.7324074074074074,0.6753351379370539,0.6511957860491704,0.35043434336793056,0.14316517563912456,0.5515320334261838,0.5536851683348499,0.5618086705006383,0.5702846975088968,0.4049850256013912,0.3783319002579536,0.24458032240133407,0.35477582846003897,0.07235499766004029,0.42183793598850666,0.006194564580631965,0.004408000058488227,0.005070315347724755,0.0019156618575183449,0.0018052284711856607,1.0,0
19,0.8061381074168796,0.6305555555555556,0.3885530643736826,0.1675307075135691,0.2016969371796128,0.11139387264792774,0.5292479108635098,0.4779138059392837,0.46048335159930853,0.47064056939501775,0.33233504009274467,0.3645743766122098,0.25792106725958863,0.253411306042885,0.03384387627421671,0.35906778149692714,0.00587344512547324,0.004183189731470857,0.005634954937429535,0.0025511895971858695,0.0013615027497014707,1.0,0
20,0.6710997442455242,0.24907407407407417,0.7241628354960254,0.29853214676777706,0.271558446146853,0.4209137945623148,0.4749303621169917,0.5654727438166929,0.564927067915532,0.5222419928825622,0.5943387112356294,0.4608770421324162,0.5158421345191773,0.6081871345029239,0.043220072453470273,0.43160930826528965,0.0061003163716757325,0.006334826988701493,0.006046382194100467,0.004343907171843624,0.004121576254919377,1.0,1
21,0.2782608695652174,0.6379629629629631,0.7749913549230045,0.45293948061582906,0.43607103177938633,1.0,0.6392757660167131,0.5867317395979816,0.5612211463500062,0.6236654804270462,0.5224615979132451,0.3989681857265692,0.23568649249583104,0.24171539961013644,0.04010817042490692,0.41178886100996964,0.005842694850641028,0.00536934782504144,0.005053661831694095,0.0016621804298745505,0.0005225793374972784,1.0,0
22,0.2373401534526854,0.35462962962962974,0.4767944423751247,0.08949832441294439,0.15662499591042559,0.05428291566396383,0.20473537604456826,0.2663578459756804,0.26614844023636547,0.26067615658362986,0.23881750555501885,0.2063628546861565,0.32462479155086155,0.27680311890838205,0.02543390482711465,0.3678066970649599,0.006038028993389929,0.005339065219139315,0.005590485263241728,0.006770837359537766,0.004928725318302488,1.0,1
23,0.3314578005115089,0.0,0.6695265315913712,0.1701212360127805,0.2016969371796128,8.580018281975314e-05,0.1615598885793872,0.2648688890727108,0.2701255267944908,0.26245551601423484,0.2975557917109458,0.4058469475494411,0.08449138410227905,0.2884990253411306,0.03432182816768569,0.41703673284431736,0.006162025614564019,0.006690609667894239,0.011126091984233505,0.0021529452910369552,0.005205077521248336,1.0,1
24,0.3723785166240409,0.2564814814814816,0.4519420407487966,0.1888749408496088,0.29184081971798725,0.0032015244687449065,0.18245125348189417,0.35040119116552243,0.3463228897149378,0.32295373665480426,0.3663414162882814,0.4402407566638005,0.1378543635352974,0.26120857699805067,0.025701053392699326,0.48295242641634145,0.0060007119436274094,0.0062604355394771105,0.009199656434433693,0.002130301005574645,0.0029075608112418055,1.0,1
25,0.270076726342711,0.0,0.4391334539918544,0.20681926034626288,0.2242329078142064,0.0018135803348959586,0.17688022284122562,0.31851269749358924,0.317850565491995,0.27313167259786475,0.35088397256303744,0.2545141874462597,0.28904947192884933,0.36257309941520466,0.0369477300658704,0.41528272785515985,0.006049670999791355,0.006585580525015064,0.005817481939505601,0.00490865704637196,0.005149382008198707,1.0,1
26,0.9999999999999998,0.5842592592592593,0.24712215374157603,0.24242642097345685,0.2467688784488,0.07963014026109738,0.5111420612813371,0.5544296467863348,0.5685426011501915,0.5951957295373665,0.6012945609119892,0.6328460877042132,0.302390216787104,0.8226120857699805,0.03896826156853343,0.46607444916171237,0.006260476225023494,0.006535181115666489,0.008454366706112198,0.0024532487302025402,0.0063320813371235225,1.0,0
27,0.1227621483375959,0.43796296296296305,0.6112471293045486,0.7438976168926347,0.9999999999999999,0.2904151129230797,0.5501392757660167,0.6153114401522045,0.0,0.5898576512455516,0.6260264708723795,0.3233018056749785,0.715953307392996,0.5497076023391813,0.027351312714835915,0.4371612969864374,0.0,0.006137479125146063,0.00391710838005665,0.00558893370699848,0.0030692003673331763,1.0,1
28,0.42148337595907925,0.6064814814814815,0.6684531508834435,0.40058478823393023,0.36831979110236945,0.36039609733000666,0.7089136490250696,0.7591612209446604,0.7455229529867694,0.7713523131672597,0.694812095449715,0.8667239896818573,0.6403557531962201,0.6159844054580896,0.042265108180440505,0.4694380077222404,0.0060108458393668684,0.005531786415829107,0.008502486580295763,0.003790158124358322,0.002468864289467177,1.0,0
29,0.26598465473145777,0.34166666666666673,0.3697044155750018,0.25011690752877813,0.5172005260639233,0.015619839164509769,0.37743732590529244,0.49507817023740597,0.49885319805213146,0.49555160142348753,0.4845908607863975,0.7153912295786758,0.3646470261256254,0.530214424951267,0.017824826789494125,0.48131860040042096,0.006144602802993923,0.005890625017392826,0.010673523170974203,0.003540818417817283,0.004224886196477984,1.0,1
30,0.1309462915601023,0.5546296296296297,0.24712215374157603,0.34888484541293807,0.3819847022563616,0.21616767236652745,0.6211699164345404,0.6958391926544794,0.6858666546148892,0.6681494661921707,0.6847647570283065,0.5640584694754944,0.29794330183435236,0.557504873294347,0.035390475925888336,0.4512116194926042,0.00602925507339897,0.005943285657247683,0.006040991183780605,0.0016803915913252833,0.0024761142745748756,1.0,0
31,0.30281329923273653,0.4231481481481482,0.26247009996409065,0.5663582283265919,0.3726731997656777,0.049600076274183766,0.5278551532033426,0.66796261063777,0.6274305987097065,0.6147686832740213,0.600521688725727,0.4952708512467756,0.35130628126737073,0.32748538011695905,0.05914238206057236,0.47001551469084873,0.00574392158184769,0.005427930287370041,0.005524470018981903,0.0022159795245483274,0.0008343063776349623,1.0,1
32,0.29872122762148334,0.537962962962963,0.5820107532152469,0.0813692684832289,0.06422751630859178,0.03226759816633069,0.2743732590529248,0.29055339564893706,0.2845424655676952,0.3069395017793594,0.2975557917109458,0.3301805674978504,0.12006670372429126,0.2651072124756335,0.05305828889717329,0.36632170810528086,0.005927460726660864,0.006110712907756287,0.008263300625506717,0.0024913800664529773,0.004097064503256759,0.0,0
33,0.9999999999999998,0.0,0.9548364673085059,1.0,0.9999999999999999,0.05757949327642081,0.5626740947075209,0.5478120605509141,0.5574248364536138,0.536476868327402,0.5788812675103855,0.4608770421324162,0.5736520289049472,0.6549707602339181,0.03775359875151437,0.39083589951908587,0.006211486231027111,0.006366795234137155,0.006235750050890985,0.005069587651344175,0.004795517798390937,1.0,1
34,0.07774936061381073,0.5101851851851853,0.5572701493203485,0.2007205151278953,0.20557244804964386,0.15561966100019578,0.35654596100278557,0.49884192240880143,0.5009773238274938,0.48309608540925264,0.5240073422857695,0.39208942390369733,0.4269038354641467,0.5224171539961013,0.039215593326026386,0.48751862277454455,0.0061247010226830635,0.006322232196983279,0.005812804121068782,0.0041530703039234125,0.004089912745835294,1.0,1
35,0.34373401534526854,0.5416666666666667,0.39034628962632884,0.14573742915934887,0.1876119555329918,0.03362273634792503,0.3732590529247911,0.4138472991976177,0.41189962375857275,0.4101423487544484,0.4219882136991595,0.3301805674978504,0.21789883268482488,0.2807017543859649,0.03211129094629056,0.4015012291483758,0.006056729427618808,0.006121826718531338,0.0058667121130642885,0.0026258042207952734,0.0023231197849201933,1.0,0
36,0.5033248081841432,0.513888888888889,0.7890905888568951,0.5784984737348862,0.493516482941321,0.030321111665890407,0.5779944289693594,0.6038133840681612,0.6064153117832487,0.6094306049822064,0.6507583808327698,0.4196044711951849,0.5736520289049472,0.5847953216374269,0.045247585440940805,0.4350310497196778,0.006136163368180749,0.006500079086338178,0.005167808296663194,0.004491916113630369,0.003488984132996793,1.0,0
37,0.31508951406649616,0.3953703703703704,0.5560666530028366,0.5294479521730169,0.6974882911406722,0.04443355938321392,0.47214484679665736,0.5221689138886592,0.5178799416995266,0.5435943060498221,0.46526905612984254,0.4539982803095443,0.28904947192884933,0.3001949317738791,0.02834852522979415,0.45117585545483524,0.0060513630403459156,0.005365839937942394,0.006436039070064457,0.0025448614081517796,0.0015084619606935586,1.0,1
38,0.6138107416879794,0.7731481481481481,0.6755441455271907,0.22356671571606512,0.27090062116402913,0.4373218494757559,0.2646239554317549,0.31470758540822236,0.3103031398646435,0.3265124555160142,0.2650951598879336,0.2476354256233878,0.17787659811006115,0.38596491228070173,0.03274497077480875,0.3981211589113257,0.0059762392477806245,0.005033397877005347,0.005724998905821489,0.0031592665696933884,0.0056381509856574695,1.0,0
39,0.2782608695652174,0.5212962962962964,0.7921028324469837,0.23366678584844602,0.2580368637660968,0.026912657344462573,0.5612813370473537,0.7016709405244438,0.6740709774368129,0.6129893238434163,0.7172253888513188,0.5434221840068787,0.2846025569760978,0.5107212475633528,0.035936569872932644,0.4474693164195515,0.005876685639647055,0.006173597123238689,0.00577444978629346,0.0015575348077975582,0.002075203358291206,1.0,0
40,0.040920716112531966,0.6083333333333334,0.489094111029045,1.0,0.9999999999999999,1.0,0.6128133704735376,0.7123831582430309,0.6884879162100173,0.7606761565836299,0.7094966669886968,0.58469475494411,0.5514174541411895,0.38596491228070173,0.03775359875151437,0.5192052898813215,0.005912787703723382,0.0060161089751060975,0.006118811567725573,0.0034662731506427953,0.0010624082860013623,1.0,0
41,0.44603580562659845,0.713888888888889,0.3462390774363145,0.1738992223836939,0.32188879558809247,0.03919722469642016,0.2701949860724234,0.32190421043924233,0.3157716338820658,0.34252669039145905,0.2828712201719641,0.2132416165090284,0.21345191773207337,0.2651072124756335,0.02127281784184149,0.41239166850697795,0.0059478138286884336,0.005253319621903669,0.0048178566165141545,0.0036333662539528313,0.0034535365283927446,1.0,0
42,0.11457800511508952,0.5305555555555557,0.6314745774861719,0.17720801994639584,0.35944873162176805,0.5115087251973766,0.7311977715877437,0.769583919265448,0.7774300337826386,0.7749110320284697,0.71413390010627,0.7704213241616509,0.9999999999999999,0.9200779727095516,0.019105073516587467,0.46003511852502194,0.006183793340542424,0.00560917337503708,0.007462938404951477,0.006157401449468802,0.00452867108875149,1.0,0
43,0.41739130434782606,0.8451674119940379,0.42488905609317373,0.4279237960237577,0.5780476467773261,0.4209137945623148,0.5222841225626741,0.5103399784928447,0.5083439727931124,0.5097864768683273,0.5425562747560623,0.5503009458297506,0.5336297943301834,0.4522417153996101,0.027853796990797756,0.39282179426570596,0.006076190980618209,0.006400268745604885,0.00797366640773238,0.005119065176794732,0.003202257187124035,1.0,0
44,0.5974424552429667,0.5120370370370371,0.4573836850258075,0.2973313760987632,0.2856172409955966,0.0586797544443447,0.5779944289693594,0.7127140375548019,0.6569423887376139,0.6361209964412811,0.6654429523717516,0.39208942390369733,0.6047804335742079,0.6549707602339181,0.04088940889227805,0.45410194965595724,0.0056392724720674674,0.005640186137417659,0.0041157704854132135,0.0038539575927196853,0.0030925066314279655,1.0,1
45,0.8675191815856776,0.250925925925926,0.4340261400503506,0.13030299752900892,0.1836681606719379,0.4209137945623148,0.20612813370473537,0.3377864174042518,0.33158959178370073,0.31227758007117434,0.39802917592503145,0.2613929492691316,0.2534741523068371,0.31189083820662766,0.02971245012712856,0.4385092186128183,0.005956658156636547,0.007051926577114329,0.00564667531250354,0.004020859494910236,0.003911870735787883,1.0,1
46,0.3764705882352941,0.48425925925925933,0.6259920878728271,0.7796470716812602,0.3369127609871745,0.06092570040639118,0.383008356545961,0.5069898254611631,0.5120498943586382,0.4937722419928825,0.4745435223649889,0.35081685296646603,0.2801556420233463,0.27680311890838205,0.0900491181029463,0.47484409143759454,0.006160510099694703,0.005634622571985438,0.005121444308132489,0.0025651640152295615,0.0013831587982471609,1.0,1
47,0.11867007672634271,0.3287037037037038,0.4777985130471829,0.3192359799924716,0.30085520797182463,0.4209137945623148,0.1267409470752089,0.20473157415832577,0.21241257753624007,0.1806049822064057,0.22645155057482372,0.2063628546861565,0.17787659811006115,0.1949317738791423,0.041564593604696956,0.32073678035567355,0.00623264723534294,0.0065443493692595505,0.0071967351859326,0.005448783087825733,0.005029562338194295,1.0,1
48,0.4337595907928388,0.0,0.3319668765765067,0.3390070662592784,0.3955062846371178,0.062189150157325186,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,0.03312384281170109,0.4582623973557816,0.006131110870111642,0.006055379336382021,0.007481819157031988,0.004467931387134059,0.0033213760516812244,1.0,1
49,0.3273657289002557,0.46018518518518525,0.6629677452376346,0.3045266593304702,0.259696367571687,0.06371000045671847,0.44707520891364905,0.4780792455951692,0.4720530579502186,0.49555160142348753,0.4876823495314463,0.2820292347377472,0.24458032240133407,0.4249512670565302,0.04609739646085921,0.4277956148358325,0.006018955646366967,0.006136304923999466,0.004359717146952891,0.0024051365029151566,0.0032846407672834773,1.0,1
50,0.39693094629156006,0.3675925925925927,0.551736751986992,0.0895700607486232,0.15662499591042559,0.016052204791660286,0.1615598885793872,0.2688808007279345,0.2682725660117279,0.2677935943060498,0.31765046855376294,0.3576956147893379,0.15119510839355196,0.5263157894736842,0.02545044899825514,0.4254494604774987,0.006030221509903697,0.007038577854822878,0.009655542008869356,0.003379709702240614,0.009794099911449205,1.0,1
51,0.33964194373401535,0.0,0.11498776419500045,0.18434841516951378,0.2242329078142064,0.007358627444188243,0.22284122562674097,0.2568864256762346,0.2610866937078423,0.2642348754448398,0.28596270891701286,0.2407566638005159,0.08893829905503056,0.3001949317738791,0.03317876133530756,0.35603485393339507,0.006137139728709589,0.00662507419849903,0.0067663597015844455,0.0023443993315496207,0.005685189019209151,1.0,1
52,0.43785166240409207,0.6287037037037038,0.4780152780534917,0.15782491442419816,0.2783192373372311,0.11716183199689881,0.27298050139275765,0.38642567623459345,0.3688747782661258,0.3674377224199288,0.29446430296589704,0.412725709372313,0.17342968315730964,0.21442495126705652,0.02277821893127838,0.43953906935908693,0.0058037380531735195,0.004569772729055946,0.00784054433357244,0.002299130714959631,0.0017516084419833058,1.0,0
53,0.31099744245524297,0.23796296296296304,0.7501764136159741,0.2831872491554238,0.3819847022563616,0.017366125238370625,0.4415041782729805,0.6131607246256928,0.6099856508524749,0.550711743772242,0.6337551927350015,0.6878761822871883,0.3468593663146192,0.6354775828460039,0.028656480969261086,0.4796544071206916,0.006079008815917989,0.006234789197459741,0.008325996172960752,0.002482175166789352,0.0038410757293020244,1.0,1
54,0.9999999999999998,0.5787037037037037,0.8057606152463581,1.0,0.9999999999999999,1.0,0.9860724233983288,0.9090081892629663,0.8822804975877614,0.8176156583629892,1.0,0.8873602751504729,0.9999999999999999,1.0,0.03775359875151437,0.3788990342405619,0.005947677322276522,0.00665697887998278,0.0072962470567450605,0.005033372118110831,0.003912645646790643,1.0,0
55,0.2741687979539642,0.0,0.9824885737592104,0.20806361405827967,0.2467688784488,0.4209137945623148,0.18802228412256267,0.2790966994788651,0.2807009615058696,0.2695729537366548,0.3485653560042508,0.2476354256233878,0.1378543635352974,0.2300194931773879,0.03368498679949896,0.39752256562527744,0.006082966245174123,0.007447212644348577,0.006427342740157407,0.002968680402911638,0.0036985901773421937,1.0,1
56,0.3273657289002557,1.0,0.3776086319987805,0.34320856326664306,0.38461915722354567,0.7868331000833351,0.479108635097493,0.5434692695839193,0.5332007637813958,0.5329181494661921,0.3555212056806106,0.7085124677558039,0.24458032240133407,0.5029239766081871,0.03455501054146978,0.4376325982544027,0.005988569572774865,0.0039416755539534104,0.009649071070087637,0.001973919508735933,0.003351638135530987,1.0,0
57,0.5687979539641943,0.21203703703703713,0.3190537440884883,0.051415016222131564,0.10028506932394156,0.001535991508126169,0.19220055710306405,0.2577136239556622,0.261222276204142,0.25533807829181493,0.27591537049560433,0.4402407566638005,0.08004446914952751,0.1793372319688109,0.02626548587354424,0.372459662471954,0.006121017545899011,0.006371958305586134,0.012400634298372517,0.0021558501505340565,0.003167289141696364,0.0,1
58,0.4092071611253197,0.5527777777777778,0.5738142913435923,0.8308121455899261,0.01239478384902648,0.14115812430375269,0.9025069637883009,1.0,0.9978419786005626,0.9919928825622775,0.9073519466718192,0.8598452278589853,0.6092273485269594,1.0,1.0,0.4956993313973121,0.006117879801651618,0.005494865018184544,0.006442204043267851,0.0024289413266877355,0.0033213760516812244,1.0,0
59,0.9329923273657288,0.11759259259259264,0.48697533301598206,1.0,0.9999999999999999,1.0,0.9066852367688022,0.8963520555877245,0.9089902493588077,0.8816725978647686,0.9413583228673559,0.9561478933791917,0.9999999999999999,0.8654970760233918,0.03775359875151437,0.43871857749790605,0.006213743764398612,0.0063547150572309105,0.007965932431694297,0.005121060242538878,0.0031953397678051625,1.0,1
60,0.2332480818414322,0.5101851851851853,0.5356468994601794,0.5062100934527838,0.3860817417177308,0.027678129563736838,0.5779944289693594,0.5524443709157085,0.5535833323917881,0.5845195729537366,0.5526036131774709,0.4471195184866724,0.2846025569760978,0.580896686159844,0.05095617545082994,0.41723154311248367,0.006117449331401988,0.006027463690066888,0.0060009893644444815,0.0022990159181985412,0.004013693958212287,1.0,1
61,0.20051150895140663,0.3916666666666667,0.47390546467956096,0.1309144150258784,0.2016969371796128,0.3279653105806658,0.5362116991643454,0.5354454462734718,0.5394827527766165,0.5649466192170818,0.5873828615592697,0.6947549441100601,0.6536964980544746,0.6354775828460039,0.027088178997914443,0.4268542937831041,0.006149026970998058,0.0066077781955260735,0.009600817415692412,0.005989727857916802,0.004769603925925962,1.0,1
62,0.5687979539641943,0.4268518518518519,0.39220262467454986,1.0,0.6073444086022978,1.0,0.6963788300835655,0.8456861609727853,0.8257877907962081,0.8282918149466192,0.7782822915660323,0.7979363714531384,0.631461923290717,0.5458089668615984,0.0640472962234883,0.5113870706037941,0.0059810583174094755,0.00556694623397533,0.007046976471112578,0.0032265570480982018,0.001504246398717009,1.0,1
63,0.5606138107416879,0.0,0.7306341519980026,0.20484096775359178,0.7110098735214283,0.4209137945623148,0.06685236768802227,0.17449747704524776,0.18904719400725364,0.17348754448398573,0.17157762535020774,0.06878761822871883,0.075597554196776,0.13255360623781676,0.009372793865166054,0.3827626573017267,0.006479645267799688,0.005786988907083144,0.0026824188892865778,0.0035854935267348683,0.004434440168473106,1.0,1
64,0.3314578005115089,0.5657407407407408,0.7567529649317306,0.9093608033351563,0.6974882911406722,0.21805107049724737,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,0.0502528473861394,0.4582623973557816,0.006131110870111642,0.006055379336382021,0.007481819157031988,0.004467931387134059,0.0033213760516812244,1.0,0
65,0.9999999999999998,0.5990740740740741,0.5243942465798621,0.32836922458827217,0.539736496698517,0.261966464070491,0.5793871866295265,0.5130283729009844,0.50621984701775,0.5151245551601423,0.5031397932566902,0.5296646603611349,0.47581989994441354,0.3898635477582846,0.02270680653929094,0.3669697455188634,0.006019420170211821,0.0059046351003797844,0.007636035830506138,0.004501201778738638,0.0025194255144296053,1.0,0
66,0.3887468030690537,0.12685185185185194,0.4938817462974436,0.23434549844451402,0.2242329078142064,0.07772823620859284,0.35654596100278557,0.42220200181983625,0.4164642344673302,0.4225978647686832,0.4273983190029949,0.23387790197764405,0.16008893829905504,0.24561403508771928,0.04156462497330728,0.4265769394386467,0.0060041802956544675,0.006079360119663055,0.004074588198475325,0.0018414693054673516,0.0017814266500316396,1.0,1
67,0.9329923273657288,0.0,0.5763130141984775,0.41115543301489843,0.5622724673331105,0.06339287625159057,0.6434540389972145,0.6308214078914717,0.6239506479713469,0.6129893238434163,0.5943387112356294,0.3370593293207223,0.5869927737632017,0.5925925925925926,0.027534980878146875,0.40266617004106026,0.0060455553058205765,0.005685127341738415,0.003985684917685047,0.004359678922261478,0.003296097956310414,1.0,1
68,0.29872122762148334,0.5435185185185186,0.10545242808117256,0.58298966594146,0.4586070024139799,0.14851002232183746,0.35515320334261835,0.4322938208288527,0.43070039657880166,0.4653024911032028,0.4173509805815864,0.22699914015477216,0.36020011117287376,0.38596491228070173,0.04923588510544722,0.4708173224166446,0.0060662330087483925,0.005799763519715684,0.0038660703619322143,0.004169660367037106,0.0034192546191057858,1.0,0
69,0.4132992327365729,0.5472222222222223,0.6712028874430399,0.16975751293081423,0.42705664352554884,0.2621405879709193,0.4665738161559888,0.4497063446108032,0.44480097619397335,0.47064056939501775,0.42971693556178153,0.5365434221840069,0.35130628126737073,0.3820662768031189,0.014876851284244492,0.39401432189098595,0.006025105026636461,0.0057435051734422635,0.008795334939436864,0.00386112405023013,0.0031416890849901577,1.0,0
70,0.2741687979539642,0.5990740740740741,0.5256546615929247,0.17304906932978442,0.31356549540973544,0.17967399460719247,0.31197771587743733,0.37257010505418153,0.36995943823652366,0.3763345195729537,0.2828712201719641,0.3439380911435942,0.1423012784880489,0.26900584795321636,0.021804134589126174,0.4144530487022916,0.006034218292092692,0.004550363040287525,0.006766402521266776,0.001995844364876211,0.0026951957878637274,1.0,0
