,C1,C3,C4,C6,C7,T5,S3,C5p,LongSentences,RealWords,LongWords,PositiveWords,NegativeWords,UncertainWords,C2,C3p,Y1,Y2
17,0.2741687979539642,0.5619747899159664,0.4254801746160571,0.4345459214973072,0.5488844372530176,0.466814800502367,0.4171539961013645,0.018739933868437187,0.4357269018230646,0.005704309350489798,0.006063304633864837,0.008002290878377578,0.005461199996129914,0.0033852141674945283,1.0,0,1,1
18,0.33554987212276216,0.7804621848739496,0.6753351379370539,0.3565798986429091,0.2570727829877861,0.4049850256013912,0.35477582846003897,0.07235499766004029,0.42183793598850666,0.006194564580631965,0.004408000058488228,0.005070315347724755,0.0019156618575183449,0.0018052284711856609,1.0,0,1,1
19,0.8061381074168796,0.6649159663865546,0.3885530643736826,0.20523408957260686,0.2000230343835376,0.3323350400927447,0.253411306042885,0.033843876274216714,0.35906778149692714,0.00587344512547324,0.004183189731470857,0.005634954937429535,0.002551189597185869,0.0013615027497014707,1.0,0,0,1
20,0.6710997442455242,0.23214285714285715,0.7241628354960254,0.27632075746926393,0.1567229246870062,0.5943387112356294,0.6081871345029239,0.043220072453470273,0.4316093082652897,0.0061003163716757325,0.006334826988701493,0.006046382194100467,0.0043439071718436245,0.004121576254919377,1.0,1,1,0
21,0.2782608695652174,0.6733193277310925,0.7749913549230045,0.4437183947742952,1.0,0.5224615979132451,0.24171539961013644,0.04010817042490692,0.4117888610099696,0.005842694850641028,0.00536934782504144,0.005053661831694096,0.0016621804298745505,0.0005225793374972784,1.0,0,0,1
22,0.2373401534526854,0.351890756302521,0.4767944423751247,0.15937172318766674,0.0974724484228056,0.23881750555501885,0.27680311890838205,0.02543390482711465,0.3678066970649599,0.006038028993389929,0.005339065219139315,0.005590485263241728,0.006770837359537766,0.004928725318302489,1.0,1,0,1
23,0.3314578005115089,0.0,0.6695265315913712,0.20523408957260686,0.00015406604071044084,0.2975557917109458,0.2884990253411306,0.03432182816768569,0.41703673284431736,0.006162025614564018,0.006690609667894239,0.011126091984233505,0.0021529452910369552,0.005205077521248336,1.0,1,1,1
24,0.3723785166240409,0.24054621848739496,0.4519420407487966,0.296958822342487,0.005748777950430762,0.3663414162882814,0.2612085769980507,0.02570105339269933,0.4829524264163415,0.00600071194362741,0.0062604355394771105,0.009199656434433693,0.0021303010055746447,0.002907560811241805,1.0,1,0,1
25,0.270076726342711,0.0,0.4391334539918544,0.2281652727650769,0.003256533174232455,0.35088397256303744,0.3625730994152047,0.0369477300658704,0.4152827278551599,0.006049670999791355,0.006585580525015064,0.005817481939505601,0.00490865704637196,0.005149382008198707,1.0,1,1,1
26,0.9999999999999998,0.6123949579831933,0.24712215374157606,0.2510964559575469,0.14298687984170472,0.6012945609119892,0.8226120857699805,0.03896826156853343,0.4660744491617124,0.006260476225023494,0.006535181115666489,0.008454366706112198,0.00245324873020254,0.006332081337123522,1.0,0,1,1
27,0.1227621483375959,0.4464285714285714,0.6112471293045486,1.0,0.5214803178744928,0.6260264708723795,0.5497076023391813,0.02789677253814532,0.4371612969864374,0.0,0.006137479125146063,0.00391710838005665,0.00558893370699848,0.0030692003673331767,1.0,1,0,1
28,0.4214833759590793,0.6376050420168067,0.6684531508834435,0.374779002871781,0.6471408099417911,0.694812095449715,0.6159844054580896,0.042265108180440505,0.4694380077222404,0.0060108458393668684,0.005531786415829107,0.008502486580295763,0.003790158124358322,0.002468864289467177,1.0,0,1,1
29,0.26598465473145777,0.33718487394957986,0.3697044155750018,0.5262706542671873,0.0280475716661978,0.4845908607863975,0.530214424951267,0.017824826789494125,0.481318600400421,0.006144602802993923,0.005890625017392826,0.010673523170974204,0.0035408184178172828,0.004224886196477985,1.0,1,1,1
30,0.1309462915601023,0.578781512605042,0.24712215374157606,0.3886835551123671,0.38815881641029903,0.6847647570283065,0.5575048732943471,0.035390475925888336,0.4512116194926042,0.00602925507339897,0.005943285657247683,0.006040991183780604,0.0016803915913252833,0.002476114274574876,1.0,0,1,0
31,0.3028132992327365,0.4296218487394958,0.26247009996409065,0.3792087571161696,0.08906376559305043,0.6005216887257271,0.32748538011695905,0.05914238206057236,0.4700155146908487,0.00574392158184769,0.005427930287370041,0.005524470018981903,0.0022159795245483274,0.0008343063776349622,1.0,1,0,1
32,0.2987212276214833,0.5598739495798319,0.5820107532152469,0.06535387209853961,0.05794091491816186,0.2975557917109458,0.2651072124756335,0.05305828889717329,0.3663217081052809,0.005927460726660864,0.006110712907756287,0.008263300625506717,0.002491380066452977,0.004097064503256759,0.0,0,1,1
33,0.9999999999999998,0.0,0.954836467308506,1.0,0.10339190737912143,0.5788812675103855,0.6549707602339181,0.038456683221910384,0.39083589951908587,0.006211486231027111,0.006366795234137155,0.006235750050890985,0.005069587651344175,0.004795517798390937,1.0,1,0,1
34,0.07774936061381073,0.5283613445378151,0.5572701493203485,0.2091775651462159,0.27943652611287223,0.5240073422857695,0.5224171539961013,0.03921559332602639,0.4875186227745446,0.006124701022683064,0.006322232196983279,0.005812804121068782,0.004153070303923413,0.004089912745835294,1.0,1,0,0
35,0.3437340153452685,0.5640756302521008,0.3903462896263288,0.19090210007731306,0.060374252090559126,0.4219882136991595,0.2807017543859649,0.03211129094629056,0.4015012291483758,0.006056729427618808,0.006121826718531338,0.005866712113064289,0.002625804220795273,0.002323119784920193,1.0,0,0,1
36,0.5033248081841432,0.532563025210084,0.7890905888568951,0.5021712648781601,0.054445730425966184,0.6507583808327698,0.5847953216374269,0.045247585440940805,0.4350310497196778,0.006136163368180749,0.0065000790863381785,0.0051678082966631934,0.0044919161136303684,0.003488984132996793,1.0,0,0,1
37,0.31508951406649616,0.398109243697479,0.5560666530028366,0.7097201198069476,0.07978657322007468,0.4652690561298426,0.3001949317738791,0.02834852522979415,0.4511758554548352,0.0060513630403459156,0.005365839937942394,0.006436039070064457,0.00254486140815178,0.0015084619606935586,1.0,1,0,1
38,0.6138107416879794,0.8266806722689075,0.6755441455271907,0.2756513962318757,0.7852715885983579,0.2650951598879336,0.3859649122807017,0.03274497077480875,0.3981211589113257,0.005976239247780625,0.005033397877005347,0.005724998905821489,0.003159266569693389,0.00563815098565747,1.0,0,0,1
39,0.2782608695652174,0.5409663865546218,0.7921028324469837,0.26256204755378193,0.04832538143617495,0.7172253888513188,0.5107212475633528,0.035936569872932644,0.4474693164195515,0.0058766856396470545,0.006173597123238689,0.00577444978629346,0.0015575348077975582,0.002075203358291206,1.0,0,0,1
40,0.040920716112531966,0.6397058823529411,0.489094111029045,1.0,1.0,0.7094966669886968,0.3859649122807017,0.038456683221910384,0.5192052898813215,0.005912787703723382,0.0060161089751060975,0.006118811567725572,0.0034662731506427953,0.0010624082860013623,1.0,0,0,1
41,0.4460358056265985,0.7594537815126049,0.3462390774363145,0.3275337485532358,0.07038401338259923,0.2828712201719641,0.2651072124756335,0.021272817841841492,0.412391668506978,0.005947813828688434,0.0052533196219036685,0.004817856616514154,0.0036333662539528313,0.003453536528392745,1.0,0,1,1
42,0.11457800511508953,0.5514705882352942,0.6314745774861719,0.36575237191989707,0.9184843375632268,0.71413390010627,0.9200779727095516,0.019105073516587467,0.4600351185250219,0.006183793340542424,0.00560917337503708,0.0074629384049514766,0.006157401449468802,0.00452867108875149,1.0,0,0,1
43,0.4173913043478261,0.5346638655462185,0.4248890560931737,0.5881848488868564,0.1567229246870062,0.5425562747560623,0.4522417153996101,0.02785379699079776,0.392821794265706,0.0060761909806182094,0.006400268745604885,0.00797366640773238,0.005119065176794732,0.003202257187124035,1.0,0,1,1
44,0.5974424552429667,0.5304621848739496,0.4573836850258075,0.29062610092968805,0.1053675777835259,0.6654429523717516,0.6549707602339181,0.04088940889227805,0.4541019496559573,0.0056392724720674674,0.005640186137417659,0.0041157704854132135,0.0038539575927196853,0.0030925066314279647,1.0,1,1,0
45,0.8675191815856776,0.2342436974789916,0.4340261400503506,0.1868891430186308,0.1567229246870062,0.39802917592503145,0.3118908382066277,0.029712450127128563,0.4385092186128183,0.005956658156636547,0.0070519265771143294,0.00564667531250354,0.004020859494910236,0.0039118707357878825,1.0,1,1,1
46,0.3764705882352941,0.4989495798319328,0.6259920878728271,0.34282118872742706,0.1094004829668286,0.4745435223649889,0.27680311890838205,0.0900491181029463,0.4748440914375946,0.006160510099694703,0.005634622571985438,0.005121444308132489,0.002565164015229561,0.0013831587982471606,1.0,1,0,1
47,0.11867007672634272,0.3224789915966386,0.4777985130471829,0.306131295619475,0.1567229246870062,0.2264515505748237,0.1949317738791423,0.04156459360469696,0.32073678035567355,0.00623264723534294,0.0065443493692595505,0.0071967351859326,0.005448783087825733,0.005029562338194295,1.0,1,1,1
48,0.4337595907928388,0.0,0.3319668765765067,0.4024422650278491,0.11166918093885883,1.0,1.0,0.03312384281170109,0.4582623973557816,0.006131110870111642,0.006055379336382021,0.007481819157031988,0.00446793138713406,0.0033213760516812244,1.0,1,1,0
49,0.3273657289002557,0.4716386554621849,0.6629677452376346,0.26425065402170905,0.11440007703302038,0.4876823495314463,0.4249512670565302,0.04609739646085921,0.4277956148358325,0.006018955646366967,0.006136304923999466,0.004359717146952891,0.002405136502915157,0.003284640767283477,1.0,1,0,1
50,0.3969309462915601,0.36659663865546216,0.551736751986992,0.15937172318766674,0.02882394367526806,0.3176504685537629,0.5263157894736842,0.025450448998255142,0.4254494604774987,0.006030221509903697,0.007038577854822878,0.009655542008869356,0.003379709702240614,0.009794099911449205,1.0,1,1,1
51,0.3396419437340153,0.0,0.11498776419500045,0.2281652727650769,0.013213428667989576,0.2859627089170129,0.3001949317738791,0.03317876133530756,0.3560348539333951,0.006137139728709589,0.00662507419849903,0.006766359701584446,0.002344399331549621,0.005685189019209151,1.0,1,1,0
52,0.4378516624040921,0.6628151260504201,0.4780152780534917,0.2832001124270049,0.21038019949286602,0.29446430296589704,0.21442495126705646,0.02277821893127838,0.4395390693590869,0.00580373805317352,0.004569772729055946,0.00784054433357244,0.002299130714959631,0.0017516084419833056,1.0,0,0,1
53,0.31099744245524297,0.2195378151260504,0.7501764136159741,0.3886835551123671,0.031183268730069123,0.6337551927350015,0.6354775828460039,0.028656480969261086,0.4796544071206916,0.006079008815917989,0.0062347891974597405,0.008325996172960752,0.002482175166789352,0.0038410757293020244,1.0,1,1,0
54,0.9999999999999998,0.6060924369747899,0.8057606152463581,1.0,1.0,1.0,1.0,0.038456683221910384,0.3788990342405619,0.005947677322276522,0.006656978879982779,0.00729624705674506,0.005033372118110831,0.003912645646790643,1.0,0,0,1
55,0.2741687979539642,0.0,0.9824885737592104,0.2510964559575469,0.1567229246870062,0.3485653560042508,0.2300194931773879,0.03368498679949896,0.39752256562527744,0.006082966245174123,0.007447212644348576,0.006427342740157407,0.002968680402911638,0.0036985901773421937,1.0,1,1,0
56,0.3273657289002557,1.0,0.3776086319987805,0.3913642104275669,1.0,0.3555212056806106,0.5029239766081871,0.03455501054146978,0.4376325982544027,0.005988569572774865,0.00394167555395341,0.009649071070087636,0.001973919508735933,0.003351638135530987,1.0,0,0,0
57,0.5687979539641943,0.19012605042016809,0.3190537440884883,0.10204376520649168,0.0027580842189927936,0.27591537049560433,0.1793372319688109,0.026265485873544242,0.372459662471954,0.006121017545899011,0.006371958305586134,0.012400634298372515,0.0021558501505340565,0.003167289141696364,0.0,1,1,0
58,0.4092071611253197,0.5766806722689075,0.5738142913435923,0.01261215075585852,0.2534688459962654,0.9073519466718192,1.0,1.0,0.4956993313973121,0.006117879801651618,0.005494865018184544,0.006442204043267851,0.0024289413266877355,0.0033213760516812244,1.0,0,0,1
59,0.9329923273657288,0.08298319327731091,0.4869753330159821,1.0,1.0,0.941358322867356,0.8654970760233918,0.038456683221910384,0.4387185774979061,0.006213743764398612,0.006354715057230911,0.007965932431694297,0.005121060242538878,0.0031953397678051625,1.0,1,1,0
60,0.2332480818414322,0.5283613445378151,0.5356468994601794,0.3928524442167582,0.0496998921915328,0.5526036131774709,0.580896686159844,0.050956175450829935,0.4172315431124837,0.006117449331401988,0.0060274636900668884,0.006000989364444482,0.002299015918198541,0.004013693958212287,1.0,1,0,1
61,0.20051150895140665,0.3939075630252101,0.473905464679561,0.20523408957260686,0.5889068674560035,0.5873828615592697,0.6354775828460039,0.027088178997914443,0.4268542937831041,0.006149026970998058,0.006607778195526074,0.009600817415692412,0.005989727857916802,0.004769603925925962,1.0,1,1,1
62,0.5687979539641943,0.4338235294117647,0.39220262467454986,0.6179953870370675,1.0,0.7782822915660323,0.5458089668615984,0.06401458243104494,0.5113870706037941,0.0059810583174094755,0.005566946233975329,0.007046976471112578,0.0032265570480982018,0.001504246398717009,1.0,1,1,1
63,0.5606138107416879,0.0,0.7306341519980026,0.7234788297224296,0.1567229246870062,0.17157762535020776,0.13255360623781676,0.009372793865166054,0.3827626573017267,0.006479645267799689,0.005786988907083144,0.0026824188892865773,0.0035854935267348688,0.0044344401684731066,1.0,1,1,0
64,0.3314578005115089,0.5913865546218487,0.7567529649317306,0.7097201198069476,0.3915407170490312,1.0,1.0,0.0502528473861394,0.4582623973557816,0.006131110870111642,0.006055379336382021,0.007481819157031988,0.00446793138713406,0.0033213760516812244,1.0,0,0,1
65,0.9999999999999998,0.6292016806722689,0.5243942465798621,0.5492018374596573,0.4703968522193252,0.5031397932566902,0.3898635477582846,0.02270680653929094,0.3669697455188634,0.006019420170211821,0.0059046351003797844,0.007636035830506137,0.0045012017787386385,0.002519425514429605,1.0,0,0,1
66,0.3887468030690537,0.0934873949579832,0.4938817462974436,0.2281652727650769,0.13957174927262328,0.4273983190029949,0.2456140350877193,0.04156462497330728,0.4265769394386467,0.006004180295654468,0.0060793601196630544,0.004074588198475325,0.001841469305467352,0.0017814266500316394,1.0,1,0,1
67,0.9329923273657288,0.0,0.5763130141984775,0.5721330206521273,0.11383063686294355,0.5943387112356294,0.5925925925925926,0.027534980878146875,0.40266617004106026,0.006045555305820577,0.005685127341738415,0.003985684917685047,0.004359678922261478,0.003296097956310414,1.0,1,0,1
68,0.2987212276214833,0.5661764705882353,0.10545242808117256,0.4666495779667653,0.2666701910532189,0.4173509805815864,0.3859649122807017,0.04923588510544722,0.4708173224166446,0.006066233008748393,0.005799763519715684,0.0038660703619322148,0.004169660367037106,0.0034192546191057853,1.0,0,0,1
69,0.4132992327365729,0.5703781512605042,0.6712028874430399,0.4345459214973072,0.4707095156548846,0.4297169355617815,0.3820662768031189,0.01487685128424449,0.394014321890986,0.006025105026636461,0.005743505173442264,0.008795334939436864,0.0038611240502301296,0.0031416890849901573,1.0,0,1,1
70,0.2741687979539642,0.6292016806722689,0.5256546615929247,0.3190644829400281,0.3226293937614582,0.2828712201719641,0.2690058479532164,0.02180413458912617,0.4144530487022916,0.006034218292092692,0.004550363040287525,0.006766402521266776,0.001995844364876211,0.0026951957878637274,1.0,0,0,1
71,0.6833759590792838,0.0,0.7604361510170649,0.20523408957260686,0.0907705756519014,0.7295913438315139,0.6432748538011696,0.04859945289514219,0.4390629481122375,0.006151104244823894,0.006487634770180488,0.0036382092829665524,0.0029787176384330105,0.0032811989853751763,1.0,1,0,1
72,0.3519181585677749,0.4611344537815126,0.5666702209951129,0.1226818300797147,0.05699990370872458,0.20944836247705534,0.27680311890838205,0.017482772150424406,0.4538118330573741,0.00598263437637755,0.004253923758391773,0.005260740681562688,0.0025299210907346005,0.0042376304209803045,0.0,1,0,1
73,0.834782608695652,0.6649159663865546,0.6490069862069116,0.5950642038445974,0.21597642185396584,0.3632499275432325,0.2807017543859649,0.043329417974270285,0.4503182222035298,0.006103666813030844,0.006003412586350359,0.004716972557028586,0.005571303258345664,0.0030128552624582765,0.0,0,1,0
74,0.8388746803069053,1.0,0.24002228813091786,0.1823029063801368,0.11013909369141103,0.4459472514732876,0.4678362573099415,0.04704772160319118,0.3550155522278085,0.006020986051708633,0.0059185553780703466,0.004480692941132826,0.0045380355115554405,0.0041161804181881175,1.0,0,1,0
75,0.4419437340153453,0.5703781512605042,0.5769204734394826,0.5950642038445974,0.8450461914912498,0.3269249347889093,0.2651072124756335,0.015153959113670273,0.38592470175076177,0.0060488756666128825,0.005117408920818002,0.0076430432980226955,0.0035906456777895866,0.002496995738273141,1.0,0,0,0
76,0.3396419437340153,0.5598739495798319,0.5228616646783972,0.4391321581358012,1.0,0.5742440343928124,0.8732943469785575,0.0581611066997377,0.5191063576186331,0.005692016558974271,0.005164903371522993,0.004739594339515407,0.0014405587175317994,0.005191923991165716,1.0,0,0,1
77,0.2823529411764706,0.4779411764705882,0.5268255675871056,0.4345459214973072,0.034099950343910904,0.3547483334943484,0.3742690058479532,0.04039144616627918,0.36387383344714336,0.006204903653998818,0.005783008675110826,0.008092821177255505,0.005040904246161184,0.0042966930972927276,1.0,1,1,1
78,0.9999999999999998,0.3855042016806722,0.3686572328270341,0.026370860671340545,0.1567229246870062,0.3988020481112936,0.2884990253411306,0.1277090227433245,0.4463988018385581,0.006125690341180982,0.004965461827888975,0.0053651437874576114,0.003178864466283449,0.0017078720303499233,0.0,1,1,0
79,0.3396419437340153,0.17962184873949585,0.4814744823816706,0.20523408957260686,0.1567229246870062,0.4768621389237755,0.456140350877193,0.034578530083973755,0.4215200046237557,0.006171996899861379,0.007458962032441657,0.009352046328221387,0.0032265162193028307,0.00515778025194605,1.0,1,0,1
80,0.7283887468030691,0.5262605042016807,0.4813978646818877,0.21669968116884186,0.1567229246870062,0.2643222877016714,0.3625730994152047,0.05781495173506682,0.4609623880597015,0.0063266805023117715,0.00571631330396626,0.006506337193247289,0.0029379859443985808,0.0063367640100908005,1.0,1,1,1
81,0.3314578005115089,0.625,0.1263074982007636,1.0,0.0028185022741733586,0.9398125784948316,0.4756335282651072,0.038456683221910384,0.5125293029263018,0.005954720205775218,0.0069019300917237455,0.00905168355783457,0.005678778739612292,0.0011559456570360476,1.0,0,0,1
82,0.9999999999999998,0.7216386554621849,0.1974025274411897,0.07498496903937703,0.22377337187501767,0.2364988889962323,0.2456140350877193,0.01902213560768636,0.3466101843722564,0.0059531285057312314,0.005457146171421627,0.00596174089120136,0.00463520188270816,0.004529254181238574,0.0,0,0,1
83,0.4664961636828645,0.7090336134453781,0.5883594174604536,0.7097201198069476,1.0,1.0,1.0,0.05545013228005535,0.517266039874869,0.006131110870111642,0.006055379336382021,0.006799372425910746,0.00446793138713406,0.0033213760516812244,1.0,0,1,1
84,0.4132992327365729,0.4737394957983193,0.4497894042513328,0.20523408957260686,0.036996996089819004,0.5974301999806783,0.4522417153996101,0.047653154491898934,0.4034333875032904,0.006103184425199922,0.006358568171962598,0.004960966986880804,0.0020098280329728714,0.0026322826343571784,1.0,1,0,1
85,0.7693094629156009,0.4569327731092437,0.5185178059620787,0.1135093568027267,0.01232679370821478,0.5989759443532027,0.4756335282651072,0.01991761410663617,0.4250626684024099,0.006183980223358073,0.006745378357026835,0.005337891299361669,0.004313343903306553,0.0031727540767711,0.0,1,1,1
86,0.3969309462915601,0.5346638655462185,0.5148922563919143,0.3152443083384449,0.1567229246870062,0.4884552217177085,0.3508771929824561,0.03277873765370497,0.3854916103932557,0.005885662126593761,0.005642896398325692,0.009271891033307805,0.006405285814216052,0.0020375739171613577,1.0,0,0,0
87,0.3314578005115089,0.3707983193277311,0.32469010479378,0.1868891430186308,0.006710935479181261,0.4018935368563424,0.2456140350877193,0.02956588952954492,0.31863865152218585,0.006152721567687192,0.007076136263955477,0.007246462453523216,0.0047314269929132225,0.00283013184453112,1.0,1,1,1
88,0.4419437340153453,0.7888655462184874,0.8361390373027195,0.20523408957260686,0.17754147605084938,0.3547483334943484,0.2690058479532164,0.02901213070812373,0.5053172313701599,0.00565969507899104,0.004559910016016385,0.007595046199233306,0.003370608787716829,0.0016248008276961,1.0,0,0,1
89,0.3682864450127877,0.9107142857142856,0.5839641699825242,0.20523408957260686,0.30021731619222763,0.36943290503333015,0.3079922027290448,0.02651501482071244,0.4606467738909056,0.006017792242408898,0.0051116155854711975,0.008751514250418806,0.004093284160419175,0.002431002403945075,1.0,0,1,0
90,0.8306905370843989,0.36659663865546216,0.7579829320537144,0.4116147383048372,0.2141804951637235,0.6886291179596175,0.6042884990253411,0.015703688443130602,0.4442137540609051,0.005952183497383096,0.0056397525647093995,0.004670873089499583,0.005817222442652125,0.002529652451952146,1.0,1,1,1
91,0.4255754475703325,0.6376050420168067,0.8803144134562041,0.5950642038445974,0.3296046582320544,0.4799536276688243,0.3313840155945419,0.035123210078451456,0.43144777300519305,0.006141304048566047,0.0059793108109646885,0.003792346159940061,0.005092532845842393,0.0021867950723792632,1.0,0,1,1
92,0.016368286445012786,0.4884453781512605,0.3626062284620158,0.20982032621110086,0.03292632962202843,0.29137281422084826,0.21442495126705646,0.03193549574599113,0.3900902182797978,0.005951125721620458,0.004965408273076485,0.006730610649090646,0.003821760893481135,0.00218147733596262,0.0,1,0,1
93,0.3396419437340153,0.5997899159663865,0.7045205993475421,0.319890005534957,0.1443221188611952,1.0,0.8304093567251462,0.028674859802465726,0.4297141765467967,0.006115347266315243,0.0067118489283944,0.004131328191306549,0.003441887213081664,0.002952345912433628,1.0,0,1,0
94,0.2987212276214833,0.0,0.2859443553914961,0.20523408957260686,0.00044256225419763887,0.27591537049560433,0.2846003898635477,0.03937301578084895,0.3457589434764867,0.006275429138202006,0.008182466108717467,0.005626293235816603,0.0020896135558730274,0.007602204821414212,1.0,1,0,0
95,0.3560102301790281,0.5535714285714286,0.6565861407617539,0.06764699041778661,0.02223988611196599,0.2341802724374457,0.1715399610136452,0.02066634480651969,0.3407284520108788,0.0058443328949254894,0.004918444258547993,0.008805603524182281,0.0025766885852839525,0.002497213704019343,0.0,0,0,1
96,0.7038363171355497,0.4590336134453781,0.6579185881552992,0.4108945157031281,0.0972851524517458,0.6878562457733552,0.6705653021442495,0.00556540722890289,0.5321961718074767,0.005550270107093165,0.004747979752359133,0.008198949851785702,0.0016951616905891108,0.002126290505640043,1.0,1,0,1
97,0.24961636828644498,0.5997899159663865,0.3286554869633917,0.1135093568027267,0.14505317732888004,0.26200367114288475,0.10526315789473684,0.02137679624377858,0.3545235518712866,0.005713869413850911,0.005704679592713763,0.003976038880009329,0.005223645800536278,0.0013963058849523694,0.0,0,0,0
98,0.3191815856777493,0.5388655462184874,0.32469010479378,0.2510964559575469,0.018362557420753226,0.3988020481112936,0.3469785575048733,0.026835215081149853,0.3715784852825656,0.006211747762513665,0.005356041451459195,0.003513454062629714,0.00352510815084315,0.002749362611690276,0.0,0,0,1
99,0.3519181585677749,0.5871848739495799,0.3826078489944522,0.43634446005745897,1.0,0.5711525456477635,0.6042884990253411,0.017143393049371215,0.4220170676031607,0.006094470707937471,0.006404206073664199,0.00767882362330934,0.00506322880291021,0.0044336155819140214,1.0,0,1,0
100,0.3437340153452685,0.7405462184873951,0.6369305035158096,0.3342219950302508,1.0,0.9212636460245388,0.6471734892787524,0.07895782964804786,0.475489610769681,0.00613079292659515,0.007064709820797798,0.007871579593353242,0.0030774752778548954,0.002495293519851813,1.0,0,0,1
