,C1,C2,C3,C4,C5,C6,C7,T1,T2,T3,T4,T5,S1,S2,S3,C3p,C5p,LongSentences,RealWords,LongWords,PositiveWords,NegativeWords,UncertainWords,Industry_Bins
10,0.5717802061536076,,0.8451674119940379,0.5042232267103278,0.7059017389971708,0.7320615657045416,0.6487786945964816,0.2785515320334262,0.3062701629580611,0.3049250341780876,0.2962633451957295,0.4517059410426433,0.598076596088944,0.44733787328351576,0.4325904563487001,0,0.5733371847147354,0.35041063287390123,0.4266512273622968,0.3980500964499097,0.4518508516494855,0.3924233746273322,0.365934917226792,3
11,0.3641943734015345,1.0,0.0,0.551736751986992,0.39271794195024257,0.5402229352017436,0.01438505657559031,0.16852367688022285,0.23405575316403346,0.2350096602528613,0.24110320284697506,0.5461947124398112,0.4542717850430032,0.3055899442190173,0.4141738294649303,1,0.5258159177265966,0.3757378880996089,0.4268788328438552,0.44311570795973293,0.43008978227145217,0.3750065139378961,0.3908055785458128,1
12,0.4746803069053708,1.0,0.563888888888889,0.5763130141984775,0.3648164259596605,0.3812571449732172,0.14909103124653958,0.10306406685236767,0.23173959798163624,0.22429864304518285,0.24644128113879,0.44827086502266816,0.3890151155201832,0.3198109502710705,0.4588314677411235,0,0.5802147865811724,0.4724137166821518,0.4242597507845156,0.4155019459535644,0.40867915505977376,0.38012800060176416,0.4065436497883258,1
13,0.5319693094629155,1.0,0.10833333333333343,0.4254801746160571,0.340373928607934,0.3782901182025106,0.0,0.3955431754874652,0.4315079824633965,0.4444846170359406,0.4065836298932384,0.7495852716086524,0.7510382609930698,0.6601497295081244,0.6607928370444693,1,0.5703755937811049,0.3825769061930169,0.4294344194239903,0.44554378915341,0.4612245712261207,0.4147109466505833,0.3994010690485656,1
14,0.9999999999999998,1.0,0.5472222222222223,0.5968335344505056,0.711044271120982,0.7720598573200144,0.3746025095751084,0.6852367688022284,0.765323848126396,0.7443930988509383,0.6717081850533807,0.8386379966938055,0.8252256785051689,1.0,0.7544539613038661,0,0.5638137697878841,0.4199128790436955,0.4257274768065064,0.4208336635438717,0.4335198500411399,0.42859161527583867,0.3578216033639801,1
15,0.9125319693094628,1.0,0.5453703703703704,0.0,0.9705472850605956,0.6534957104109781,0.6550573815581292,0.6323119777158774,0.7450161303664489,0.7132543188674342,0.7304270462633451,0.7087784710827693,0.8252256785051689,0.5658426252926779,0.7091713309265872,0,0.6645247173345981,0.4865398364531489,0.4245918265458651,0.3996730326368016,0.4354204384781273,0.3436194972361083,0.3470624845616211,2
16,0.4705882352941176,1.0,0.5712962962962964,0.4635288238297618,0.4745779434973408,0.7128717541115555,0.6931176286699514,0.1908077994428969,0.2616841756969146,0.2570192188188505,0.24466192170818504,0.5103507879589885,0.5044939914867764,0.24043688233249466,0.4714045207910317,0,0.5033161232987483,0.35834570858804604,0.4254796252237702,0.42538742835489823,0.4376936114150352,0.344408045729867,0.3976256037146262,3
17,0.2741687979539642,1.0,0.5398148148148149,0.4254801746160571,0.4600367384869492,0.6534957104109781,0.5528802855479453,0.3607242339832869,0.4629415170816445,0.43336685233936295,0.4350533807829181,0.6832384653269801,0.7086251569551052,0.712003022896444,0.6458745978139754,0,0.5153805314339075,0.4357269018230646,0.42270155448721203,0.4270232924965752,0.4472349369527957,0.4196443177576769,0.3874934433025056,1
18,0.33554987212276216,1.0,0.7324074074074074,0.6753351379370539,0.8069670290967099,0.5919749516389444,0.3783717426541318,0.5515320334261838,0.5536851683348499,0.5618086705006383,0.5702846975088968,0.6363843379604743,0.6150869046386482,0.4945506267323237,0.5956306141057887,0,0.6455225563201149,0.42183793598850666,0.42855029411682416,0.4049240748415898,0.41448214661838206,0.3524139912015845,0.3489437005055817,1
19,0.8061381074168796,1.0,0.6305555555555556,0.3885530643736826,0.4093051520730824,0.4491068215687809,0.3337572061363286,0.5292479108635098,0.4779138059392837,0.4604833515993085,0.4706405693950178,0.5764850736079337,0.6037999475092805,0.5078592986837877,0.5033997477580665,0,0.5687394449139248,0.35906778149692714,0.42476509284662345,0.4014066784095583,0.4218406309416559,0.369649783260798,0.3329173434413216,3
20,0.6710997442455242,1.0,0.2490740740740741,0.7241628354960254,0.5463809538845374,0.521112700043717,0.6487786945964816,0.4749303621169917,0.5654727438166929,0.564927067915532,0.5222419928825622,0.7709336620200401,0.6788792544572386,0.7182215079759009,0.7798635358208024,1,0.5923989068268962,0.4316093082652897,0.4274566322317693,0.4301525083209493,0.4268244269664411,0.4039368018548465,0.4004152012479111,1
21,0.2782608695652174,1.0,0.6379629629629631,0.7749913549230045,0.6730077864451711,0.6603567458422653,1.0,0.6392757660167131,0.5867317395979816,0.5612211463500062,0.6236654804270462,0.7228150509731,0.6316392845022935,0.4854755323348758,0.4916456036721334,0,0.5850668280081996,0.4117888610099696,0.4243936405484287,0.41845965217191616,0.4142549401523574,0.34417529562669225,0.28380848300267303,1
22,0.2373401534526854,1.0,0.3546296296296297,0.4767944423751247,0.2991627055850117,0.3957587597393463,0.23298694311905946,0.20473537604456826,0.2663578459756804,0.2661484402363655,0.26067615658362986,0.4886895799533881,0.4542717850430032,0.5697585379359063,0.5261208215879524,1,0.5422948835560546,0.3678066970649599,0.4267260925668627,0.4180653792545619,0.4212839539411998,0.434951063399716,0.4125302207717351,2
23,0.3314578005115089,1.0,0.0,0.6695265315913712,0.4124575566198061,0.4491068215687809,0.009262838809984394,0.1615598885793872,0.2648688890727108,0.2701255267944908,0.26245551601423484,0.5454867475117483,0.6370611803817912,0.290674016902576,0.537121052781522,1,0.5700702826184578,0.41703673284431736,0.4281742870053493,0.4340878354071396,0.4724876279407938,0.35933994666022057,0.41629820056606137,1
24,0.3723785166240409,1.0,0.2564814814814816,0.4519420407487966,0.4345974468972509,0.5402229352017436,0.056582015417841976,0.18245125348189412,0.35040119116552243,0.3463228897149378,0.32295373665480426,0.6052614445743933,0.6635064104165087,0.3712874405838385,0.5110856845951085,1,0.5432401001915227,0.4829524264163415,0.4262854045722557,0.429306461100605,0.4577502618984842,0.3587072562509334,0.3777937780001079,1
25,0.270076726342711,1.0,0.0,0.4391334539918544,0.4547738562695342,0.4735323725092155,0.042586151914630166,0.17688022284122562,0.31851269749358924,0.317850565491995,0.27313167259786475,0.5923546003561021,0.5044939914867764,0.5376332131935762,0.6021404316396672,1,0.5771180094105921,0.4152827278551599,0.4268631119333256,0.4329446168452722,0.4240878601490803,0.412249795021786,0.4155524545214544,1
26,0.9999999999999998,1.0,0.5842592592592593,0.2471221537415761,0.4923681762395462,0.4967583702855946,0.28218812919947106,0.5111420612813371,0.5544296467863348,0.5685426011501915,0.5951957295373665,0.7754318544604607,0.7955162397488899,0.5499001880224301,0.9069796501410494,0,0.5822620770769977,0.4660744491617124,0.4293069260980888,0.4323906272354569,0.4513500693792165,0.3672458784432802,0.4301214298016177,1
27,0.1227621483375959,1.0,0.4379629629629631,0.6112471293045486,0.862494995285558,1.0,0.5389017655594383,0.5501392757660167,0.6153114401522045,0.0,0.5898576512455516,0.7912183458896662,0.5685963468709402,0.8461402409724974,0.7414226880391382,1,0.5489039581484497,0.4371612969864374,0.0,0.4278895412741176,0.39703390751330536,0.4212644648355042,0.3812157836100444,1
28,0.4214833759590793,1.0,0.6064814814814815,0.6684531508834435,0.6329176788761159,0.6068935582969797,0.6003299903636388,0.7089136490250696,0.7591612209446604,0.7455229529867694,0.7713523131672597,0.833553894748093,0.9309801231400472,0.8002223148577026,0.7848467401079586,0,0.590196999805636,0.4694380077222404,0.4264053041013744,0.42054347652559865,0.4517772170745946,0.39485976995626204,0.3676344515598413,3
29,0.26598465473145777,1.0,0.34166666666666673,0.3697044155750018,0.5001168938646025,0.7191665496002462,0.12497935495316725,0.3774373259052925,0.49507817023740597,0.4988531980521314,0.4955516014234875,0.6961256070468874,0.8458080335269202,0.6038601047640301,0.7281582416970003,1,0.5110980449814142,0.481318600400421,0.42797227540888794,0.4249719146900544,0.4692287705947586,0.390406712307443,0.4020707708179279,1
30,0.1309462915601023,1.0,0.5546296296296297,0.2471221537415761,0.5906647487474922,0.6180491099066171,0.4649383532970016,0.6211699164345404,0.6958391926544794,0.6858666546148892,0.6681494661921707,0.8275051401824078,0.7510382609930698,0.5458418285862237,0.7466624895455423,0,0.5729909119981413,0.4512116194926042,0.426622683283755,0.4256027584747165,0.4267609766221242,0.34480092053113953,0.3678141623224325,1
31,0.3028132992327365,1.0,0.4231481481481482,0.26247009996409065,0.7525677566349703,0.6104696550735981,0.2227107457537327,0.5278551532033426,0.66796261063777,0.6274305987097065,0.6147686832740213,0.7749333446985793,0.7037548232493868,0.5927109592941324,0.5722633835193014,1,0.6241895143432878,0.4700155146908487,0.42318937013338026,0.4192171523106884,0.42045072288548296,0.3610723982235764,0.3068227752813811,2
32,0.2987212276214833,0.0,0.537962962962963,0.5820107532152469,0.2852529903142628,0.25343148247325503,0.17963184062501472,0.2743732590529248,0.29055339564893706,0.2845424655676952,0.3069395017793594,0.5454867475117483,0.5746134069945205,0.34650642667098003,0.5148856304808219,0,0.6129977399785721,0.3663217081052809,0.4254136762366349,0.4275779624365983,0.4496337739179159,0.368191137692984,0.40001732402349177,1
33,0.9999999999999998,1.0,0.0,0.9548364673085059,1.0,1.0,0.2399572738560363,0.5626740947075209,0.5478120605509141,0.5574248364536138,0.536476868327402,0.7608424722045856,0.6788792544572386,0.7573981970568369,0.8093026382225119,1,0.5791971185642876,0.39083589951908587,0.4287451837359885,0.4305135388443781,0.4290238637954631,0.4144722315481603,0.4106507161365871,1
34,0.07774936061381073,1.0,0.5101851851851853,0.5572701493203485,0.4480184316832236,0.4534009793214433,0.39448657898614975,0.3565459610027856,0.4988419224088014,0.5009773238274938,0.4830960854092526,0.7238835143072189,0.6261704431731805,0.6533787840633843,0.7227843066891404,1,0.5828763912046401,0.4875186227745446,0.42774093613720265,0.4300098531551096,0.424031006484744,0.4009235315155659,0.3999008621909676,1
35,0.3437340153452685,1.0,0.5416666666666667,0.3903462896263288,0.38175571922284135,0.4331419577147794,0.18336503578361124,0.3732590529247911,0.4138472991976177,0.4118996237585728,0.4101423487544484,0.6496061989383718,0.5746134069945205,0.4667963503336599,0.5298129428260175,0,0.5637799510641799,0.4015012291483758,0.4269460783945841,0.4277074733330132,0.4246838992831104,0.3714300673065349,0.3639250362358777,2
36,0.5033248081841432,1.0,0.513888888888889,0.7890905888568951,0.7605908714511936,0.7025072831945026,0.17412958297167774,0.5779944289693594,0.6038133840681612,0.6064153117832487,0.6094306049822064,0.8066959655488366,0.6477688408646907,0.7573981970568369,0.7647191129018726,0,0.5969425935344104,0.4350310497196778,0.4278742513662842,0.43200267908529055,0.4157999178005465,0.4061987720673811,0.389448317916306,1
37,0.31508951406649616,1.0,0.3953703703703704,0.5560666530028366,0.7276317421422851,0.8351576444843646,0.21079269290754346,0.4721448467966574,0.5221689138886592,0.5178799416995266,0.5435943060498221,0.6821063378461181,0.6737939449932333,0.5376332131935762,0.5479004761577408,1,0.5521898402247452,0.4511758554548352,0.42688300793370704,0.4184140752846666,0.4312903873394717,0.36949680658411865,0.33865362377763064,1
38,0.6138107416879794,1.0,0.7731481481481481,0.6755441455271907,0.4728284210113274,0.5204811439082392,0.6613031449159726,0.2646239554317549,0.3147075854082224,0.3103031398646435,0.3265124555160142,0.5148739262071188,0.4976298078123816,0.42175419157379,0.6212607441973955,0,0.5656191452786047,0.3981211589113257,0.4259951577631085,0.41397763289323947,0.4229566925830972,0.3830578604961792,0.4218804982965891,2
39,0.2782608695652174,1.0,0.5212962962962964,0.7921028324469837,0.483390924458089,0.5079732904061953,0.16405077672617882,0.5612813370473537,0.7016709405244438,0.6740709774368129,0.6129893238434163,0.8468916039560899,0.7371717466146398,0.5334815432384684,0.7146476387446843,0,0.5744551187112705,0.4474693164195515,0.4248041426420701,0.4283081918416458,0.4235634088461536,0.3404653820641544,0.35714407006046184,2
40,0.040920716112531966,1.0,0.6083333333333334,0.489094111029045,1.0,1.0,1.0,0.6128133704735376,0.7123831582430309,0.6884879162100173,0.7606761565836299,0.8423162511721455,0.7646533560667278,0.7425748811676769,0.6212607441973955,0,0.5791971185642876,0.5192052898813215,0.4252379811971438,0.4264675086207156,0.4276723567106309,0.3890246588430923,0.31943456516935914,3
41,0.4460358056265985,1.0,0.7138888888888891,0.3462390774363145,0.41701225687465576,0.5673524438901206,0.19798288990824475,0.2701949860724234,0.32190421043924233,0.3157716338820658,0.34252669039145905,0.5318563905529049,0.4617809183032885,0.46200856889464,0.5148856304808219,0,0.526385806246727,0.41239166850697795,0.4256567855692632,0.41693879235584697,0.410968919418299,0.3920891847482012,0.3887860517970515,3
42,0.11457800511508953,1.0,0.5305555555555557,0.6314745774861719,0.42096082946801094,0.5995404336838076,0.7151983817077444,0.7311977715877437,0.769583919265448,0.7774300337826386,0.7749110320284697,0.8450644354759405,0.8777364776296191,1.0,0.959206949885973,0,0.5170407650562917,0.4600351185250219,0.4284260086524672,0.4215183420038002,0.4420638240424416,0.4281207178251057,0.4067508444736281,1
43,0.4173913043478261,1.0,0.8451674119940379,0.4248890560931737,0.6541588461709875,0.7602944474197652,0.6487786945964816,0.5222841225626741,0.5103399784928447,0.5083439727931124,0.5097864768683273,0.7365841939358069,0.7418227185990941,0.7304996881109419,0.6724891935188327,0,0.5505719323141373,0.392821794265706,0.4271744175550469,0.4308899535518135,0.4469679095555049,0.4151436918704076,0.3839217367131104,2
44,0.5974424552429667,1.0,0.5120370370370371,0.4573836850258075,0.5452810065450321,0.534431699093155,0.2422390440130259,0.5779944289693594,0.7127140375548019,0.6569423887376139,0.6361209964412811,0.8157468678283427,0.6261704431731805,0.7776763038528356,0.8093026382225119,1,0.5869509439327252,0.4541019496559573,0.42189448320164336,0.4219058748706052,0.4003211399858856,0.3959598538305238,0.3816967305018392,2
45,0.8675191815856776,1.0,0.250925925925926,0.4340261400503506,0.3609750649684946,0.4285652350248885,0.6487786945964816,0.20612813370473532,0.3377864174042518,0.33158959178370073,0.31227758007117434,0.6308955348748566,0.5112660259289009,0.5034621657153963,0.5584718777222607,1,0.5565314918150231,0.4385092186128183,0.42576221135920106,0.437909765637088,0.4219867383230895,0.3987675556740895,0.3969453778426396,1
46,0.3764705882352941,1.0,0.4842592592592593,0.6259920878728271,0.8829762577109649,0.5804418670178559,0.2468313197436484,0.383008356545961,0.5069898254611631,0.5120498943586382,0.4937722419928825,0.6888711943208171,0.5922979427336094,0.5292973096694771,0.5261208215879524,1,0.6694938274930835,0.4748440914375946,0.4281567340380068,0.4218364839491768,0.4151758426024631,0.3699864817554472,0.33379411377913104,1
47,0.11867007672634272,1.0,0.3287037037037038,0.4777985130471829,0.5650097167239442,0.5485026964125378,0.6487786945964816,0.1267409470752089,0.2047315741583257,0.21241257753624007,0.1806049822064057,0.4758692578585254,0.4542717850430032,0.42175419157379,0.441510785688348,1,0.5885552749374444,0.32073678035567355,0.42898827711173865,0.4324916688527439,0.4393958192748783,0.4194851455283733,0.4139250398040871,1
48,0.4337595907928388,1.0,0.0,0.3319668765765067,0.5822431332864978,0.6288929039487707,0.2493775253653087,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.5667046625969879,0.4582623973557816,0.4278155128202008,0.42693021533103664,0.4422500266750803,0.4058364800258609,0.3862658749498344,1
49,0.3273657289002557,1.0,0.4601851851851853,0.6629677452376346,0.5518393419560355,0.5096041282914484,0.2524084001310544,0.44707520891364905,0.4780792455951692,0.4720530579502186,0.4955516014234875,0.6983425731913001,0.5310642472787518,0.4945506267323237,0.6518828629873086,1,0.59879670183289,0.4277956148358325,0.42650113427268255,0.4278758964633952,0.4041814574672523,0.3660355680476712,0.3855505376964009,2
50,0.3969309462915601,1.0,0.3675925925925927,0.551736751986992,0.29928257675418257,0.3957587597393463,0.12669729591297632,0.1615598885793872,0.2688808007279345,0.2682725660117279,0.2677935943060498,0.5636048869143727,0.598076596088944,0.3888381519264178,0.7254762501100116,1,0.5423536593564298,0.4254494604774987,0.4266340798326268,0.4377715019632156,0.461455092327375,0.38738835931940585,0.462552204374109,1
51,0.3396419437340153,1.0,0.0,0.11498776419500045,0.4293581432435092,0.4735323725092155,0.08578244251703401,0.2228412256267409,0.2568864256762346,0.2610866937078423,0.2642348754448398,0.5347548119624665,0.490669607577763,0.29822524885567714,0.5479004761577408,1,0.5668611516106791,0.3560348539333951,0.4278855975395427,0.4333762670793048,0.4349031102232539,0.3644785137660601,0.42246508108141695,1
52,0.4378516624040921,1.0,0.6287037037037038,0.4780152780534917,0.3972718394553007,0.5275597002588722,0.3422891058694372,0.27298050139275765,0.3864256762345935,0.3688747782661258,0.3674377224199288,0.5426456513839367,0.6424373194112505,0.4164488962133405,0.4630604185924948,0,0.5324186915712426,0.4395390693590869,0.4239207099031561,0.4073638003678325,0.4457154643832152,0.36329599530708695,0.3471945011889537,1
53,0.31099744245524297,1.0,0.23796296296296304,0.7501764136159741,0.5321534075390515,0.6180491099066171,0.13178059507518786,0.4415041782729805,0.6131607246256928,0.6099856508524749,0.5507117437722421,0.7960874278212171,0.8293830130206359,0.5889476770602116,0.7971684783319044,1,0.553185103039735,0.4796544071206916,0.4272074282199853,0.42901284519258986,0.4502005637406707,0.3679640619576218,0.3957389631844787,1
54,0.9999999999999998,1.0,0.5787037037037037,0.8057606152463581,1.0,1.0,1.0,0.9860724233983288,0.9090081892629664,0.8822804975877614,0.8176156583629892,1.0,0.9419980229015732,1.0,1.0,0,0.5791971185642876,0.3788990342405619,0.4256551573677697,0.4337234095801119,0.44040264827720893,0.4139772797974721,0.3969584820569673,1
55,0.2741687979539642,1.0,0.0,0.9824885737592104,0.4561399062330325,0.4967583702855946,0.6487786945964816,0.18802228412256267,0.2790966994788651,0.2807009615058696,0.2695729537366548,0.5903942377803588,0.4976298078123816,0.3712874405838385,0.4796034749429865,1,0.5682935543423484,0.39752256562527744,0.4272537675937792,0.4419084361559288,0.4311932065320535,0.3791059269635401,0.3932535954466692,1
56,0.3273657289002557,1.0,1.0,0.3776086319987805,0.5858400492170563,0.6201767145125217,0.8870361323437367,0.479108635097493,0.5434692695839193,0.5332007637813958,0.5329181494661921,0.5962559900584736,0.8417318265075902,0.4945506267323237,0.7091713309265872,0,0.5707139720733083,0.4376325982544027,0.4261415192852108,0.3974478441844553,0.4614035350314164,0.3541779934868696,0.3868502250781863,1
57,0.5687979539641943,0.0,0.2120370370370372,0.3190537440884883,0.2267487954149516,0.3166781794250143,0.03919172754710066,0.19220055710306405,0.2577136239556622,0.261222276204142,0.2553380782918149,0.5252764705329988,0.6635064104165087,0.28292131264633896,0.42348226877734907,1,0.5452105360108224,0.372459662471954,0.42769805053978144,0.4305717057713125,0.4811058636084037,0.3594207077858862,0.3832198106755839,1
58,0.4092071611253197,1.0,0.5527777777777778,0.5738142913435923,0.9114889717324758,0.11133186358373096,0.375710159968762,0.9025069637883008,1.0,0.9978419786005626,0.9919928825622776,0.9525502331487926,0.9272783982488676,0.7805301714392335,1.0,0,1.0,0.4956993313973121,0.4276615017737764,0.4200743571037735,0.4313592141717421,0.36663689873351546,0.3862658749498344,2
59,0.9329923273657288,1.0,0.11759259259259265,0.4869753330159821,1.0,1.0,1.0,0.9066852367688022,0.8963520555877245,0.9089902493588076,0.8816725978647686,0.9702362201378364,0.9778281512511244,1.0,0.9303209532324808,1,0.5791971185642876,0.4387185774979061,0.42877115068338745,0.4303772903917576,0.4468956250127262,0.41517065331960057,0.3837833894471929,3
60,0.2332480818414322,1.0,0.5101851851851853,0.5356468994601794,0.7114844295223781,0.6213547631729645,0.1663674534388768,0.5779944289693594,0.5524443709157085,0.5535833323917881,0.5845195729537366,0.7433731318641204,0.6686699623032819,0.5334815432384684,0.7621657865319356,1,0.6088815353517572,0.4172315431124837,0.4276564863938056,0.4266015546538836,0.4262886891316092,0.363292971985346,0.3986490276335577,2
61,0.20051150895140665,1.0,0.3916666666666667,0.473905464679561,0.36182097095922783,0.4491068215687809,0.5726825565535114,0.5362116991643454,0.5354454462734718,0.5394827527766165,0.5649466192170818,0.7664090693352146,0.8335196123127878,0.80851499556562,0.7971684783319044,1,0.5480202861122153,0.4268542937831041,0.4280236173080233,0.43318749324548345,0.4610181621632928,0.4261552552759222,0.4102800370162191,3
62,0.5687979539641943,1.0,0.4268518518518519,0.39220262467454986,1.0,0.7793230450861169,1.0,0.6963788300835655,0.8456861609727853,0.8257877907962081,0.8282918149466192,0.8822030897508988,0.8932728426707813,0.7946457847939024,0.7387888513381874,1,0.6325334058661412,0.5113870706037941,0.42605239026979613,0.4209877942630198,0.43785851878949933,0.38440576422886996,0.33849570569438203,2
63,0.5606138107416879,1.0,0.0,0.7306341519980026,0.4525936010966039,0.8432140140684501,0.6487786945964816,0.06685236768802227,0.17449747704524776,0.18904719400725364,0.17348754448398573,0.4142192962069823,0.2622739373798297,0.27495009401121506,0.36407912084850014,1,0.4591749396902966,0.3827626573017267,0.4317760395551934,0.4237165638045092,0.3727529590951832,0.3912234006463344,0.4053278700999157,3
64,0.3314578005115089,1.0,0.5657407407407408,0.7567529649317306,0.953604112478106,0.8351576444843646,0.4669593884881718,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.6074727191399689,0.4582623973557816,0.4278155128202008,0.42693021533103664,0.4422500266750803,0.4058364800258609,0.3862658749498344,1
65,0.9999999999999998,1.0,0.5990740740740741,0.5243942465798621,0.5730350989147804,0.7346676096701944,0.5118265957045326,0.5793871866295265,0.5130283729009844,0.50621984701775,0.5151245551601423,0.709323475754673,0.7277806402764057,0.6897969990833633,0.6243905410544627,0,0.5321401282723722,0.3669697455188634,0.4265066200963515,0.4251402047018523,0.4437564306008294,0.40633860033430624,0.36887870723707744,3
66,0.3887468030690537,1.0,0.12685185185185194,0.4938817462974436,0.4840924482415668,0.4735323725092155,0.2787978411117863,0.3565459610027856,0.42220200181983625,0.4164642344673302,0.4225978647686832,0.6537570795050673,0.4836092451325182,0.40011115742885134,0.4955946277833521,1,0.5885553489674207,0.4265769394386467,0.4263264594759291,0.427211542814989,0.3996507391184561,0.3501015880389985,0.3481726536183371,2
67,0.9329923273657288,1.0,0.0,0.5763130141984775,0.6412140305817539,0.7498482962127143,0.2517794198332949,0.6434540389972145,0.6308214078914717,0.6239506479713469,0.6129893238434163,0.7709336620200401,0.5805681091144451,0.7661545364762921,0.769800358919501,1,0.5495165750114046,0.40266617004106026,0.4268146978364784,0.4224643172048664,0.3981840203258214,0.4041808668414768,0.3857743530897545,3
68,0.2987212276214833,1.0,0.5435185185185186,0.10545242808117256,0.7635375995597466,0.6772052882353916,0.3853699810854985,0.35515320334261835,0.4322938208288527,0.4307003965788017,0.4653024911032028,0.6460270741862034,0.4764442676271509,0.6001667361432769,0.6212607441973955,0,0.6054063310119415,0.4708173224166446,0.4270576585942594,0.4238723109804433,0.3961669959425619,0.4011900131947279,0.388140153890915,1
69,0.4132992327365729,1.0,0.5472222222222223,0.6712028874430399,0.4120163988615189,0.6534957104109781,0.5119966679295084,0.4665738161559888,0.4497063446108032,0.44480097619397335,0.4706405693950178,0.6555279822873936,0.7324912437592731,0.5927109592941324,0.6181150999636871,0,0.4959278566186329,0.39401432189098606,0.4265737272060681,0.4231842567588472,0.4543341660621426,0.3960824738177434,0.3827018255322845,3
70,0.2741687979539642,1.0,0.5990740740740741,0.5256546615929247,0.4159916697841249,0.5599691914826525,0.4238796935537164,0.3119777158774373,0.3725701050541815,0.3699594382365237,0.3763345195729537,0.5318563905529049,0.5864623527078223,0.3772284168617854,0.5186577368103328,0,0.5285545418043988,0.4144530487022916,0.4266811950940853,0.4070749153191168,0.4349035689229768,0.3548306379265749,0.3730482896744789,3
