,C1,C4,C6p,C7,C5p,T4p,T3p,T5p,S1p,S2p,S3p,C2,C3p
23,0.3314578005115089,0.6695265315913712,0.0,8.580018281975314e-05,0.4702321286494222,0.4405564264679871,0.6743785067317791,0.6915580024521384,0.9356500035991311,0.3033885836660564,0.811185898394457,1.0,1
24,0.3723785166240409,0.4519420407487966,0.0,0.0032015244687449065,0.3575392710861155,0.6902494957921124,0.4482535213533829,0.587776898781337,0.7520830895587218,0.30054040629210677,0.4699819280030437,1.0,1
25,0.270076726342711,0.4391334539918544,0.0,0.0018135803348959586,0.5045585547899096,0.4339121378984674,0.5168829548969462,0.6662193322589611,0.42980117628908404,0.6499994707146157,0.8029145634776084,1.0,1
26,0.9999999999999998,0.24712215374157603,0.0,0.07963014026109738,0.5309714323763258,0.626314585662004,0.8123838147840079,0.6540602878603641,0.6810656420722443,0.3411604737163868,0.9785571192208741,1.0,0
27,0.1227621483375959,0.6112471293045486,0.29473684210526313,0.2904151129230797,0.27795550304764005,0.5167896255310533,0.0,0.5581132078717184,0.24871766697143138,0.7355640426701922,0.49398700185973154,1.0,1
28,0.42148337595907925,0.6684531508834435,0.0,0.36039609733000666,0.5740686104538383,0.6390559711396824,0.4624589325414501,0.41198759569329835,0.685650906712324,0.5093157062492446,0.40483115265743985,1.0,0
29,0.26598465473145777,0.3697044155750018,0.0,0.015619839164509769,0.2545793277053031,0.6840604532356376,0.649955697501392,0.4985587389812516,0.892525456582973,0.47795398755958046,0.6656177855279733,1.0,1
30,0.1309462915601023,0.24712215374157603,0.0,0.21616767236652745,0.4842017511884438,0.5700131897756628,0.4882644811485015,0.5112633136246807,0.4510990090846481,0.24395121445716056,0.40590784720040085,1.0,0
31,0.30281329923273653,0.26247009996409065,0.4666666666666666,0.049600076274183766,0.7946924257226492,0.6412436062798683,0.08829198513882197,0.38693191957879525,0.4018805463810771,0.3113169715134083,0.16208312522295665,1.0,1
32,0.29872122762148334,0.5820107532152469,0.0,0.03226759816633069,0.715159685086132,0.2484445104475288,0.3455720172419383,0.5516557586707986,0.6628592656387379,0.3459565980775517,0.6466349990092578,0.0,0
33,0.9999999999999998,0.9548364673085059,1.0,0.05757949327642081,0.4211910602569692,0.3413059121018074,0.743711013453531,0.6134365695256583,0.4696572651452641,0.6702411740185596,0.7503622260604464,1.0,1
34,0.07774936061381073,0.5572701493203485,0.0,0.15561966100019578,0.5342046130643201,0.7075465539285113,0.6220579393283359,0.6026855715617185,0.4293554345693688,0.5549624660151222,0.6455728922498806,1.0,1
35,0.34373401534526854,0.39034628962632884,0.4540540540540541,0.03362273634792503,0.4413354502497173,0.3817068962404495,0.5267772613125778,0.5543370067329902,0.4344922395529351,0.362864344429155,0.3831866512714114,1.0,0
36,0.5033248081841432,0.7890905888568951,1.0,0.030321111665890407,0.6130562761655772,0.5087201059730844,0.6381255341764174,0.645591793118057,0.36789483025930686,0.5975821799412393,0.5563290457397422,1.0,0
37,0.31508951406649616,0.5560666530028366,0.15999999999999998,0.04443355938321392,0.3921476646966613,0.5698777132012989,0.5192548099507555,0.3719523925332764,0.4887424804122246,0.35268343198929203,0.26220190155189016,1.0,1
38,0.6138107416879794,0.6755441455271907,0.9333333333333332,0.4373218494757559,0.44961906657422035,0.3689029634243901,0.4139483818175105,0.2917495125562932,0.42098861824827577,0.4299627474463114,0.8755015940688274,1.0,0
39,0.2782608695652174,0.7921028324469837,0.17500000000000002,0.026912657344462573,0.49134042363920916,0.5558370946757818,0.2743969225216887,0.5668268088458754,0.4257007123153543,0.22849840135505117,0.346368608241456,1.0,0
40,0.040920716112531966,0.489094111029045,1.0,1.0,0.33794238924815223,0.8275777746862478,0.3250037846927025,0.5288322091045767,0.4585143870513297,0.46857775249776784,0.19595851618290006,1.0,0
41,0.44603580562659845,0.3462390774363145,0.0,0.03919722469642016,0.2996523025461697,0.4229606111356188,0.37410242555554873,0.3448064490362681,0.3345485031554018,0.4895945691680395,0.5510647256244243,1.0,0
42,0.11457800511508952,0.6314745774861719,1.0,0.5115087251973766,0.27131502325796275,0.6034371960508225,0.7048918952747876,0.4306574865718662,0.5865940498327266,0.8946231042478141,0.7107328486468628,1.0,0
43,0.41739130434782606,0.42488905609317373,0.0,0.4209137945623148,0.38568045723271804,0.34882861462933845,0.5540579211715873,0.62151217829516,0.6352604915386295,0.6764644116094229,0.5137472564870711,1.0,0
44,0.5974424552429667,0.4573836850258075,0.0,0.0586797544443447,0.5560851358848626,0.5809619543374609,0.0,0.43813943049903736,0.2676478562637045,0.5173403446313785,0.49744821274429163,1.0,1
45,0.8675191815856776,0.4340261400503506,0.0,0.4209137945623148,0.40997722157458094,0.5218956430795396,0.38650015673565896,0.778727046652357,0.4135252902779079,0.5383331122009045,0.6191318916425458,1.0,1
46,0.3764705882352941,0.6259920878728271,1.0,0.06092570040639118,1.0,0.6595345789303293,0.6722541004389022,0.436797199707462,0.36347688111064663,0.3552370752123195,0.2435931417796099,1.0,1
47,0.11867007672634271,0.4777985130471829,0.0,0.4209137945623148,0.5649113141126386,0.07576574598484553,0.7733739165647577,0.6562721630378017,0.561227977540302,0.7179360268453059,0.78512015660412,1.0,1
48,0.4337595907928388,0.3319668765765067,0.0,0.062189150157325186,0.4545717736803281,0.45327909151163026,0.5016099388276825,0.6475382949458204,0.8070049406056243,1.0,0.9906875064143944,1.0,1
49,0.3273657289002557,0.6629677452376346,1.0,0.06371000045671847,0.6241652118149889,0.4813117932308675,0.47382703283122574,0.5578299274908789,0.2908931373497768,0.33510896207128194,0.5259820335065516,1.0,1
50,0.39693094629156006,0.551736751986992,0.0,0.016052204791660286,0.3542633096945964,0.47242440312549827,0.4896192047700758,0.7755066178992396,0.7955236853592876,0.45768988166781793,0.9999999999999999,1.0,1
51,0.33964194373401535,0.11498776419500045,0.0,0.007358627444188243,0.45528968193334585,0.20947721673224273,0.6394941690170111,0.6757473274391028,0.5202181967829614,0.32746949658543345,0.8824872075955262,1.0,1
52,0.43785166240409207,0.4780152780534917,0.7466666666666668,0.11716183199689881,0.3193312705015561,0.5257967867958018,0.17214103913038237,0.17989822637882513,0.622575505349116,0.3217756516753696,0.29831156048992125,1.0,0
53,0.31099744245524297,0.7501764136159741,0.0,0.017366125238370625,0.3961733367724761,0.6777563774466122,0.5580078837647307,0.5815896236667808,0.6688334225065382,0.3447988142739934,0.6086181325078877,1.0,1
54,0.9999999999999998,0.8057606152463581,0.39999999999999997,1.0,0.6812653726960772,0.29608826562060253,0.37391107469099794,0.868407123892958,0.570710302052705,0.9195923044625849,0.7308599097909029,1.0,0
55,0.2741687979539642,0.9824885737592104,0.0,0.4209137945623148,0.46190718391200425,0.36663545189912794,0.5635552972448341,0.8740912761893818,0.48791382126259414,0.4059909948856462,0.5874576178355184,1.0,1
56,0.3273657289002557,0.3776086319987805,0.2024096385542169,0.7868331000833351,0.4732803451637164,0.518574946352202,0.4312326860109792,0.028367453748432414,0.7949070801148359,0.2808708856202476,0.5359318057768744,1.0,0
57,0.5687979539641943,0.3190537440884883,0.0,0.001535991508126169,0.3649176692960444,0.2716954933642357,0.6168945447499379,0.6146821796586477,0.9999999999999998,0.3037539542187249,0.5085541556557326,0.0,1
58,0.4092071611253197,0.5738142913435923,0.3294117647058823,0.14115812430375269,1.0,0.7385356270091614,0.0,0.2967464490115761,0.44088174778707595,0.3012818418950527,0.4878185614622549,1.0,0
59,0.9329923273657288,0.48697533301598206,0.0,1.0,0.3257394581409715,0.5226887085814709,0.7468755604981681,0.6105221820507962,0.6345235335258266,0.8528363063060327,0.512719951255217,1.0,1
60,0.2332480818414322,0.5356468994601794,0.2545454545454546,0.027678129563736838,0.6876803485561903,0.44129438083299943,0.611892721616897,0.5315715761949087,0.44728730070317796,0.3217612126444678,0.6342536479361729,1.0,1
61,0.20051150895140663,0.47390546467956096,0.0,0.3279653105806658,0.37567211324138106,0.47774600593290995,0.6561573722846745,0.6715746025840965,0.7903090677757134,0.7859755619100866,0.7465137595249228,1.0,1
62,0.5687979539641943,0.39220262467454986,0.0,1.0,1.0,0.7979618355636202,0.4207036186367734,0.4204700322022217,0.546957712888559,0.4384264818570894,0.2615758488761619,1.0,1
63,0.5606138107416879,0.7306341519980026,0.0,0.4209137945623148,0.14409230451739147,0.31072392897442236,1.0,0.47355614306116767,0.13106611115253097,0.483573181621128,0.6967386243643633,1.0,1
64,0.3314578005115089,0.7567529649317306,1.0,0.21805107049724737,0.6784862736054765,0.6635743964462852,0.3137443030799947,0.7624891730881238,0.6909871112801168,0.8542539706919414,0.7262986914293846,1.0,0
65,0.9999999999999998,0.5243942465798621,1.0,0.261966464070491,0.3183977504028931,0.25089931964493917,0.4744781893452128,0.5019387234546464,0.6030882223165713,0.5987501223480538,0.4123399949783234,1.0,0
66,0.3887468030690537,0.4938817462974436,0.0,0.07772823620859284,0.5649117241707166,0.47669536906928855,0.45311536007326225,0.5440917822795519,0.2637236630421352,0.264211421017026,0.30273985950151805,1.0,1
67,0.9329923273657288,0.5763130141984775,0.9116279069767442,0.06339287625159057,0.3815128157260519,0.38611977049410107,0.5111136903729854,0.4489816626943228,0.2552522138392614,0.5809495077786133,0.5276835394710087,1.0,1
68,0.29872122762148334,0.10545242808117256,1.0,0.14851002232183746,0.6651922961572047,0.6442809077359015,0.5400991151362025,0.476638065730135,0.24385433713575905,0.5570491488769627,0.5459735228008004,1.0,0
69,0.4132992327365729,0.6712028874430399,0.0,0.2621405879709193,0.21604267730154178,0.35334598927676764,0.48244706184334696,0.4630655310720577,0.7135559511218895,0.5182417350579649,0.5047522938662798,1.0,0
70,0.2741687979539642,0.5256546615929247,0.9882352941176473,0.17967399460719247,0.30659780385963464,0.43076925760687845,0.4952217820891569,0.17521556698760254,0.52022227700093,0.2836285738365429,0.4384436202147798,1.0,0
71,0.6833759590792838,0.760436151017065,0.0,0.050550607711304554,0.6568727000307976,0.5239932075712825,0.6590692365474293,0.6425895556984667,0.22214182508209018,0.4072534691269534,0.5254708948292054,1.0,1
72,0.3519181585677749,0.5666702209951129,0.6,0.031743544108519844,0.25010790654819337,0.5798629731990321,0.42291289395139664,0.10369849096138228,0.37675020624745675,0.350804252622027,0.6675104289985571,0.0,1
73,0.834782608695652,0.6490069862069116,0.0,0.1202783974610869,0.5879815260710406,0.5666289409094789,0.5925727734249229,0.5257691582359607,0.3249354250134628,0.7333465010732578,0.48561919612769755,0.0,0
74,0.8388746803069053,0.24002228813091783,0.0,0.061337036576968235,0.6365880924375503,0.20561603348978585,0.47667319816569886,0.5052970420672658,0.30242072425166205,0.6033830353442062,0.6494739015703735,1.0,0
75,0.44194373401534526,0.5769204734394826,0.0,0.47061063805329423,0.2196650980196617,0.32270196547882746,0.5157680791253583,0.3120174884094551,0.6037559525125731,0.4842212144365439,0.4090089512273708,1.0,0
76,0.33964194373401535,0.5228616646783972,0.56,0.9007875193636484,0.7818649563413839,0.8272030126381349,0.015532977981089324,0.32347570076299514,0.3270910179174821,0.21378525643632285,0.8092324689942242,1.0,0
77,0.2823529411764706,0.5268255675871056,0.0,0.01899044046410536,0.5495756464227727,0.23917179702241342,0.7344837413591545,0.47259589733817897,0.646614555959227,0.6666334017271351,0.6762818209853793,1.0,1
78,0.9999999999999998,0.36865723282703405,0.0,0.4209137945623148,1.0,0.5517819136255755,0.6234447382870183,0.27535968878359496,0.3866986086050426,0.4324277528331106,0.2918162704948636,0.0,1
79,0.33964194373401535,0.48147448238167057,0.0,0.4209137945623148,0.47358779832454423,0.45753936073688006,0.688355975156977,0.8769258596364229,0.7666040749799365,0.4384213464488041,0.8041617857930884,1.0,1
80,0.728388746803069,0.4813978646818877,0.0,0.4209137945623148,0.7773399347340831,0.6069497552557392,0.9051871162455551,0.4565053917269144,0.49544107437081614,0.4021302741582012,0.9792525425018112,1.0,1
81,0.3314578005115089,0.1263074982007636,0.35000000000000003,0.0015696386386437192,0.6630503862093571,0.8022886882299969,0.3837835915019898,0.7425398383284729,0.9999999999999998,0.7685498434495486,0.20984974153852254,1.0,0
82,0.9999999999999998,0.1974025274411897,0.18666666666666665,0.12462055965437674,0.2702308388083806,0.17377593616367792,0.3815523909652736,0.3939803599458358,0.4435473774470969,0.6156045320342471,0.7108194436521705,0.0,0
83,0.46649616368286445,0.5883594174604536,0.0,1.0,0.9488894469819398,0.8202317655637181,0.090214436291431,0.4682336534105087,0.46368515052348885,0.612573801963108,0.4530072744386623,1.0,0
84,0.4132992327365729,0.44978940425133274,0.1696969696969697,0.020603820372421897,0.6445024579176986,0.38902604171119703,0.5918965756756549,0.6114517602681013,0.3481852578644374,0.28538742673318296,0.4291003942557321,1.0,1
85,0.7693094629156009,0.5185178059620787,0.0,0.00686485580384319,0.28193675081364056,0.4709592087964174,0.7051538623710094,0.7047711518009809,0.3841017632861242,0.5751215317610614,0.5093657526018222,0.0,1
86,0.5717802061536076,0.5042232267103278,0.0,0.4209137945623148,0.48588177120710685,0.32106138636187875,0.28697991048413485,0.438793290993406,0.7589662071401251,0.8382440589958637,0.3407802638080101,1.0,0
87,0.3314578005115089,0.32469010479378,0.0,0.0037373550222368945,0.4080613459161877,0.06781789320683407,0.6613363544345354,0.7845677233781838,0.5659664080869246,0.6277076377890316,0.4584829601174456,1.0,1
88,0.44194373401534526,0.8361390373027195,0.6588235294117646,0.0988737753823473,0.4008224763695767,0.7749688773404915,0.0,0.17751881028469518,0.5991823869403554,0.4565451770193962,0.27947937472943807,1.0,0
89,0.3682864450127877,0.5839641699825242,0.0,0.1671925915417072,0.3681795721800798,0.6057541876107939,0.4721962057507909,0.3106198247739438,0.7093803488521925,0.5474426199379347,0.39920828793119834,1.0,0
90,0.8306905370843989,0.7579829320537144,0.0,0.11927823650645271,0.2268512930705983,0.5435048060559513,0.3802277047333913,0.4380348294753764,0.3205426816413399,0.7642779896259706,0.413858796418347,1.0,1
91,0.42557544757033244,0.880314413456204,0.0,0.18355855582544364,0.48070798724461206,0.4951464133880292,0.6453315959454624,0.5199545155489296,0.23682927769310191,0.6731271994539598,0.3629410822277367,1.0,0
92,0.016368286445012786,0.3626062284620158,0.7466666666666668,0.01833684495380195,0.43903741277805786,0.3384812215420121,0.37874494429857286,0.2753467684864874,0.5168117276452643,0.5132906734487865,0.3621513457392267,0.0,1
93,0.33964194373401535,0.7045205993475421,0.0,0.08037374184553524,0.39641358933521775,0.4885794337021756,0.6089461056590242,0.7005900483644343,0.26913032478474314,0.46551051172659125,0.47663295877660794,1.0,0
94,0.29872122762148334,0.2859443553914961,0.0,0.00024646523104105566,0.5362624775534913,0.17055137854347024,0.8333443896331421,1.0,0.41158311530115105,0.2954227763347941,0.9999999999999999,1.0,1
95,0.3560102301790281,0.6565861407617539,0.31111111111111106,0.012385508743510248,0.2917243400173478,0.151495539392146,0.22904575120038473,0.2640165258275142,0.7145344278809352,0.35668662502161014,0.4090413212979298,0.0,0
96,0.7038363171355497,0.6579185881552992,1.0,0.054178609559359416,0.09432122348488403,0.8767881069392898,0.0,0.22289133158565244,0.6567273849488767,0.24580898394183887,0.35395555524187405,1.0,1
97,0.249616368286445,0.3286554869633917,0.7466666666666668,0.08078087212479759,0.3010115334210044,0.20375230313254877,0.04616569782910673,0.4536987157466219,0.2543330585791577,0.6896184661628324,0.24554561427452581,0.0,0
98,0.31918158567774935,0.32469010479378,0.5090909090909091,0.010226204142546462,0.3723653076021335,0.26835753505546966,0.7440776209656512,0.3695884713340367,0.2102541028014021,0.475977964646033,0.4464879296522759,0.0,0
99,0.3519181585677749,0.3826078489944522,0.0,0.7725709226352084,0.24567146067259507,0.4594222686492335,0.5796819308961823,0.6224620732900386,0.6071654015838975,0.6694413639179431,0.6966161650992507,1.0,0
100,0.34373401534526854,0.6369305035158096,1.0,1.0,1.0,0.6619798494661027,0.6305973995926095,0.781811051594367,0.6255328048367609,0.41967511407460517,0.40875615494462736,1.0,0
101,0.5278772378516623,0.6116726195663611,0.0,0.4209137945623148,0.341304520725771,0.1728654225448918,0.5028932642886357,0.6563148226762265,0.20846004857310452,0.2664927545951737,0.9730330781949733,0.0,1
102,0.3682864450127877,0.6030513749095768,0.0,0.4209137945623148,0.5778194539305201,0.5072026972859787,0.5790134876989033,0.5671743198615851,0.5370477455199414,0.5116497655133674,0.9029469056857496,1.0,1
103,0.19641943734015344,0.3818145807784481,0.4307692307692308,0.022301318107032304,0.5545799377865395,0.6204471679874657,0.5023390458131356,0.8274487871590142,0.3078981322087345,0.4766865428103982,0.9999999999999999,1.0,1
104,0.5319693094629155,0.5503500079051179,0.0,0.018854169585509284,0.5846626121322992,0.4469370334555196,0.5104109348270658,0.6958456904678836,0.8260405610530303,0.5781964099473165,0.3772385072214164,1.0,0
105,0.46649616368286445,0.7710756527010045,0.4666666666666666,0.195887705625337,0.7174264925246644,0.5661040806566053,0.7035592651121458,0.3752022715839636,0.40596838342716407,0.6618616927704781,0.5855677885478903,1.0,1
106,0.3601023017902813,0.40359629779462225,0.0,0.4209137945623148,0.3508987040992879,0.4717783291055675,0.3834427543258183,0.0,0.5300092958899142,0.49187827142441304,0.3449559991139821,1.0,0
107,0.3314578005115089,0.0,0.0,0.03237611016224979,0.4680411951170268,0.7433977813367105,0.0,0.4389173035979188,0.4008986520500553,0.41625529320423565,0.5767752817517429,1.0,1
108,0.34782608695652173,0.782750649611078,0.0,0.24691189669867608,0.38564350622671006,0.7205225028813826,0.5846079659614087,0.7476375642066853,0.48922494936871547,0.488980239132729,0.5235808591415346,1.0,1
109,0.6547314578005115,0.7001240913442137,0.0,0.09525250296039596,0.5117057075712329,0.4522604338631606,0.5465932530196937,0.4043167117163404,0.5236043909324554,1.0,0.2547021511422217,1.0,1
110,0.2537084398976982,0.3190537440884883,0.0,0.1352589411457632,0.43580111451155545,0.44098133282342045,0.10288603836524679,0.7614175405132415,0.2563344033753031,0.5113082306848684,0.22085550117004216,1.0,1
111,0.33964194373401535,0.8144672077872988,0.0,1.0,1.0,0.56845154659946,0.581449749560349,1.0,0.3783054774647886,0.705595452869024,0.9999999999999999,1.0,1
112,0.9999999999999998,0.47542912727933656,0.31111111111111106,0.2933987722217235,0.6781744162126553,0.28151609755248197,0.3378558575596937,0.7974001967314093,0.388687803318221,0.48941564490727535,0.48375328559979225,1.0,1
113,0.9999999999999998,0.5167278298534475,0.0,0.4209137945623148,0.8993000691260755,0.6844183880950141,0.6281400527506555,0.3840536517256292,0.7204699593099615,0.54513164800383,0.6472587727887243,0.0,0
114,0.2823529411764706,0.1227854975361824,0.0,1.0,0.38033445548573297,0.5041001144638089,0.5745733313433234,0.7013840686273425,0.9490009998413975,1.0,0.34455462803576975,1.0,1
115,0.5717802061536076,0.5042232267103278,0.0,0.4209137945623148,0.4724570915525821,0.610942664437397,0.5147938038111839,0.35655838762408565,0.4800849931135524,0.729641975363595,0.5291445081620473,1.0,0
116,0.42557544757033244,0.7387456273829192,0.0,0.4209137945623148,0.27242089026492977,0.9303359541726417,0.44570080881105234,0.47490279653664924,0.5137195494530583,0.5503125899581975,0.622102026690735,0.0,1
117,0.2823529411764706,0.657812688524277,0.39999999999999997,0.31238921268582887,0.23570458176101103,0.32472325913894573,0.1748695022892388,0.31336193037019777,0.8233084162980636,0.6997385633425279,0.5554822104005113,1.0,0
118,0.9999999999999998,0.7374927971494887,0.0,0.005502988196145345,0.580625591815478,0.7895646539200554,0.6421913931666801,0.46844099865543565,0.6516921940096254,0.334919871080963,0.5441689830355797,1.0,1
119,0.31508951406649616,0.39901401755651367,0.0,1.0,0.13818481044584177,0.6370272430923767,0.5112677055078318,0.4995248228518099,0.9738692403999101,0.4108643505390683,0.3267979586306027,1.0,0
120,0.4705882352941176,0.7026318781477005,0.7000000000000001,0.42583051322574955,0.25183379219072655,0.5848718725576048,0.5933899720788212,0.5427724379803611,0.6381146032175096,0.9840205506733983,0.870487222702459,1.0,0
121,0.24552429667519182,0.38228126889462083,0.3733333333333334,0.007237497774325059,0.5354418337050388,0.2789072695095962,0.5665880590542809,0.810847438967303,0.6433169655342529,0.4964852540260199,0.5173350702815157,1.0,1
122,0.39693094629156006,0.2344427691091949,0.0,0.27762583861335893,0.264901844317896,0.6034371960508225,0.4581767092145057,0.5029238017932203,0.9830683707553471,0.5075499743877123,0.550161897322873,1.0,0
123,0.5717802061536076,0.5042232267103278,0.0,0.049786817848556174,0.4829540704430709,0.6769759971389824,0.6883142633475998,0.5957361274027924,0.5917055415619131,0.873585638062311,0.7943355020215775,1.0,0
124,0.5196930946291559,0.44555913149331056,0.35000000000000003,0.17448392472486035,0.30295935740902746,0.3661021146375252,0.4788537455010875,0.7793192241763682,0.2557564465262108,0.5449601966023796,0.6442158963974056,1.0,0
125,0.3682864450127877,0.7921028324469837,0.0,1.0,0.09820014068476476,0.7988768469341507,0.0,0.0,0.0,0.0,0.0,1.0,0
126,0.3601023017902813,0.40953190909223836,0.0,0.4365286183738047,0.2817662535796003,0.6557878380471787,0.20732394003135113,0.15831271879634268,0.6150731329679603,0.25191779651111823,0.2140001964512328,1.0,0
127,0.9999999999999998,0.3319668765765067,0.0,0.3267826139429739,0.344661280739616,0.2987764486855895,0.23346961280992673,0.33038340912648545,0.5717827289832992,0.4377121377529701,0.25351448198967164,1.0,0
128,0.2823529411764706,0.19608855291582356,0.2333333333333333,0.08420783236801008,0.6937458480240374,0.3349903138097716,0.5114511975720504,0.5538589005513399,0.42002646130743465,0.6155715037818721,0.5863672653264832,1.0,1
129,0.3682864450127877,0.7189983666005433,1.0,0.01956496521769253,0.6134754838854848,0.35942028602003906,0.7197670199369757,0.5082081627822495,0.379979652063823,0.628330233706325,0.4667418987751255,1.0,1
130,0.1104859335038363,0.657812688524277,0.0,0.42271394776156146,0.23658497519964614,0.4669695242381766,0.5177332938117569,0.4911945812456662,0.6323593256429741,0.5357569188719951,0.7829249323272863,1.0,0
131,0.8838874680306904,0.8063439393420803,0.0,0.22672614192293475,0.21208804957156185,0.5593689808116582,0.36098676486692227,0.43299965522703077,0.39404896312393295,0.7680650050193409,0.28391480134922,1.0,1
132,0.34373401534526854,0.5572701493203485,0.0,0.053004324704296925,0.3858908864603251,0.4137919807618873,0.6896651237706592,0.4439318795823217,0.4539883866097754,0.4651682851080235,0.574594821525337,0.0,1
133,0.2741687979539642,0.5381963887200074,0.0,0.4209137945623148,0.5477692561845464,0.39373216889161045,0.5575880089758414,0.8766017146637715,0.800333641260891,0.41404145558852373,0.6533168564393045,1.0,1
134,0.5033248081841432,0.508461955043782,0.5090909090909091,0.027006028131648773,0.5329570930944614,0.4755934541057598,0.6814700756631034,0.7178164811586103,0.0,0.519175014428644,0.5942041739851748,1.0,0
135,0.41739130434782606,0.42467130615179727,0.3733333333333334,0.012003613812136053,0.5066486128388116,0.238631343908128,0.43084172171553625,0.7055837819006594,0.9426887183034414,0.48713859994833725,0.36584825713689617,1.0,1
136,0.7365728900255754,0.5110734172535143,0.7000000000000001,0.028430984109067026,0.39766829250869173,0.5719344229125554,0.38401482710803236,0.4240125117693605,0.22988523096043229,0.5200721559227894,0.5199911182488898,1.0,1
