,I1,I2,I3,pIPO,pH,pL,p1day,Pmid,Y1,Y2,C1,C4,C7,C5p,C6p,T4p,T3p,T5p,S1p,S2p,S3p,C2,C3p,Industry_Bins
174,DLB,"Dolby Laboratories, Inc. ",7812,18.0,18.0,16.0,24.2999992370605,17.0,0,1,-0.4474998489127184,0.3930488398076308,0.3693853479521824,-0.1285282486251603,1.0769558366912584,1.2839684051059774,0.3391414518242585,0.8923036218577479,-0.3678587289630228,-0.274903979798719,-0.17856534338594374,1.0,0,2
175,DM,Dolan Co. ,2711,14.5,15.5,13.5,17.72,14.5,0,1,-0.32085486930992896,-1.87768047287746,-0.1759651703953608,-1.4696599530701573,-0.7599326711060854,1.0300196414955465,-0.13504596546869307,-0.26913673116383025,-2.252761395247079,0.11771774786261993,-0.050918824296319366,1.0,1,1
176,DMAN,"DemandTec, Inc.",7372,11.0,12.0,10.0,9.34000015258789,11.0,0,0,-0.6748946705852705,-1.389754348030267,-0.7655609641689209,0.30980310695885765,-0.7599326711060854,-0.3979350676238106,-0.2736681758978948,-0.4222362168342377,-0.5805377964208038,-0.7918232155417141,2.5603719923997774,1.0,1,2
177,DMD,LEAF GROUP LTD. ,7379,17.0,16.0,14.0,45.03721,15.0,0,1,0.5719747382552942,0.2058796679535065,0.7257601116686591,1.8734723215208104,1.3453677309475294,0.8471377666429094,0.14641711816159694,0.16243895971655378,-0.5747642628335389,-0.5485362970666673,0.5400607242947789,1.0,0,2
178,DMED,D. MEDICAL INDUSTRIES LTD. ,3841,7.0,12.0,10.0,6.25,11.0,1,0,-0.7709530311676859,0.4870876297159486,-2.3663536782053245,0.6131722180594054,-0.7599326711060854,1.3630322435676343,-0.04422311010582521,-0.35734174939618996,-0.6125969707156028,0.5542395583551808,-1.42523591547514,0.0,0,1
179,DMND,Diamond Foods Inc,2090,17.0,16.0,14.0,21.0499992370605,15.0,0,1,-0.038345740141968336,1.5531415570615967,0.5074377403879874,-0.9054687640075414,1.3453677309475294,-2.157590769019939,-0.1505949111602264,-0.4409665062071332,-0.7980427522165059,-1.0166975016830009,-0.6505422102245427,1.0,0,1
180,DNKN,"DUNKIN' BRANDS GROUP, INC. ",5810,19.0,18.0,16.0,27.850000381469695,17.0,0,1,-0.5487947469654362,-0.2352027843240667,0.8237576606210343,0.7597299667018677,1.3019049658720692,1.8973231119042264,0.0946507471264089,-0.34216610494585714,0.9518986434812275,2.3602189792901878,0.2633965229963391,1.0,0,3
181,DOLE,DOLE FOOD CO INC,191,12.5,15.0,13.0,12.279999732971199,14.0,1,0,-0.8109389842959474,1.5824354394313576,3.0479895287123053,-0.9013646479159271,-0.7599326711060854,-0.059511058304603986,0.18321126550637296,-0.6190058409943905,2.533016497872267,1.2307669201043727,0.4632201116363094,1.0,0,3
182,DPZ,DOMINOS PIZZA INC ,5812,14.0,17.0,15.0,13.5,16.0,1,0,-0.4311680621236825,-0.8368848422337718,1.4488822878116667,-0.5943479031516008,-0.7599326711060854,-0.3129904477889722,-0.17912809649989153,-0.8531310716372151,-0.9310022915815128,-1.4233086400010782,-0.2752355312445697,1.0,1,3
183,DRC,Dresser-Rand Group Inc.,3511,21.0,21.0,19.0,22.7999992370605,20.0,0,1,-0.6017225257195428,0.2506083718230531,1.157317556629625,-0.3635296664038445,1.0278687768806385,-0.9401722263622572,-0.24067776285307496,-0.8609638929788821,0.5027624712179114,-0.2335700126692832,-1.162724068344499,1.0,0,1
184,DRTX,"Durata Therapeutics, Inc.",2834,9.0,13.0,11.0,9.03999996185303,12.0,1,1,-0.025299836927522367,0.4983610158525869,0.7257601116686591,-1.0330049812059598,-0.7599326711060854,1.6860989038214764,0.2398905622267637,1.0087827227111132,-0.32048640806262146,-0.18769779567568945,0.9429196404183376,1.0,1,1
185,DSUP,DAYTON SUPERIOR CORP ,3315,12.0,15.0,13.0,11.5,14.0,1,0,-0.6748946705852705,-0.37847511929740457,0.6068144727957269,-0.950136542652708,-0.7599326711060854,-0.7778311292260212,0.07296031187274545,-0.5959794485058291,0.9162198423741432,1.6862668706432462,-0.7646501999076216,0.0,1,1
186,DSW,DSW Inc. ,5661,19.0,17.0,15.0,1.78999996185303,16.0,0,0,-0.18829153757450176,-0.016918851261990834,2.0138544695938623,-0.4914675530120348,1.468457132717918,0.07626327051199741,0.06704606755962192,-0.6545173280944329,-0.17881965560879728,-0.8182122667838098,-0.9020775009737204,1.0,1,3
187,DTSI,"DTS, INC.",5731,17.0,16.0,14.0,24.9200000762939,15.0,0,1,-0.6936816807433251,1.1333710919985047,-0.6634398511803505,-0.20667585914942704,1.3453677309475294,-0.3731282317428393,0.14511494906014705,-0.07673905420106075,0.4362509613088492,0.8942576410928101,-1.1193395702394442,0.0,0,3
188,DVAX,DYNAVAX TECHNOLOGIES CORP,2836,7.5,14.0,12.0,93.9999771118164,13.0,1,1,-0.038345740141968336,-0.2487109739661467,-1.9490323725601988,0.09838877936307107,-0.7599326711060854,0.008977062875331995,0.020379271562125455,2.1962726709755738,2.6827410799020406,0.1218485065107714,3.8416764555047966,1.0,1,1
189,DVOX,DynaVox Inc.,7373,15.0,17.0,15.0,15.0,16.0,1,0,-0.18829153757450176,1.1721089977179835,-0.16350208228722216,-2.7760809178716266,-0.7599326711060854,0.9844513483184816,0.18625506005048315,-0.1032214474633682,-0.2765849637701771,-0.970206982087134,-0.3260439500037644,1.0,0,2
190,DVR,"Cal Dive International, Inc.",1389,13.0,16.0,14.0,12.35,15.0,1,0,0.7882159022491806,-0.7656240605843609,0.2154521318737529,0.005225921168743036,-0.7599326711060854,-0.5787849034012076,0.02839559543529288,-0.0675481134286368,1.1456946321755828,0.2185470185981578,-1.437612181284896,1.0,0,3
191,DWA,"DreamWorks Animation, LLC",7812,28.0,25.0,23.0,38.75,24.0,0,1,-0.30563619582261203,0.1112172650157006,0.3945747601717183,-0.07886121737140082,1.4251392801721647,1.2429463691857388,0.3994647194084995,0.11344436430569273,-0.3282570199296543,-1.5532794438079818,-0.7899841516843922,1.0,1,2
192,DWRE,Demandware Inc,7372,16.0,14.5,12.5,23.5900001525879,13.5,0,1,1.1547295978930656,0.7288663173137415,-0.5161898865241027,0.6319350994155817,1.4638482027576056,-0.11856483988997685,0.20414246094621855,0.3412763284207287,-0.11258151653613678,-0.9926260388014038,0.19048506433037687,1.0,1,2
193,DWRI,DESIGN WITHIN REACH INC,5712,12.0,12.0,10.0,16.4300003051758,11.0,0,1,-0.32085486930992896,-0.0333723256726954,-0.3404006201151487,-0.3846529203631017,1.2151813397916955,-0.3307932124250164,0.043611791673204614,-0.9557157729666432,-0.7172989571660852,-1.1400165596332414,-0.06841981710899031,1.0,0,3
194,DXCM,DEXCOM INC,3841,12.0,14.0,12.0,11.7399997711182,13.0,1,0,-0.7709530311676859,-0.3571851399524029,0.7257601116686591,0.7395172513701023,-0.7599326711060854,-1.7537178234190645,0.3287725740473149,0.8075673516259066,-0.6767621138796179,-0.026864177472071503,1.2204630398418608,1.0,1,1
195,DYP,"DUOYUAN PRINTING, INC.",3555,8.5,10.5,8.5,7.77,9.5,1,0,-1.0731057150588657,-1.0532207572538204,-0.2900629324561184,0.5348320383853647,-0.7599326711060854,0.3259048353780474,0.0595125107193556,-0.7395241711090258,0.956974625464584,0.6549319168990957,-0.8010861277718292,1.0,0,1
196,EBS,Emergent BioSolutions Inc. ,2834,12.5,16.0,14.0,11.6999998092651,15.0,1,0,-0.398948175033771,0.7482602450351308,-0.09153362511293464,0.7878791079400678,-0.7599326711060854,-0.7983882754166174,0.2200991610344271,0.7892735199039217,1.045560231843348,-1.5373355499394294,-0.7316182805682271,1.0,0,1
197,ECHO,"Echo Global Logistics, Inc. ",4731,14.0,15.0,13.0,14.0600004196167,14.0,0,1,2.5609145152660133,-0.3126281990723981,0.15609547275927665,0.0034890647353698705,-0.7599326711060854,-0.0941147402390816,-0.17878259113528894,0.1033717849135127,-1.1691976716745416,-2.2431299711999286,-0.12689393550595804,1.0,0,3
198,ECYT,"ECOTALITY, INC. ",2834,6.0,15.0,13.0,7.73000001907349,14.0,1,1,0.5528469757870675,0.06371629581756555,-1.1115813146466895,-1.109495476052162,-0.7599326711060854,-0.1769953667726062,0.3063679703271482,0.3885258292762182,0.23821625080312184,-0.025656593100873197,0.07199235373498156,1.0,0,1
199,EDG,Edgen Group Inc. ,5150,11.0,16.0,14.0,9.5,15.0,1,0,-0.012344973956288478,-0.5747369897309352,1.154201768562982,-0.6035462023899503,-0.7599326711060854,1.9252110861467369,-10.484318541785665,-7.096902890022447,-3.5248460578891385,-3.339849989926285,-3.5796367511131395,1.0,1,3
200,EDMC,EDUCATION MANAGEMENT Corp,8200,18.0,20.0,18.0,21.7700004577637,19.0,1,1,3.013771320432206,-0.3126281990723981,1.6394065590289706,1.2955458887862012,-0.7599326711060854,0.1972939290772948,0.2328959963949433,-0.09544805425988256,0.6073525234913737,0.7536611230053998,0.14877395482583525,1.0,0,2
201,EEEE,EDUCATE INC,8200,11.0,16.0,14.0,11.9899997711182,15.0,1,1,0.13648632145256268,0.3851983051356534,0.2616921920251821,-0.5914388813514161,-0.7599326711060854,-0.4232458798545071,0.2870827117952668,0.3451225526580113,0.6675955359519383,-0.5455839364129423,-0.6185374481607933,1.0,0,2
202,EGLT,"Eagle Test Systems, Inc. ",3825,15.5,16.0,14.0,15.5,15.0,0,0,-0.6379226250170474,-0.5496062504003811,-0.4610551321520319,-0.3562661739994638,0.9110453653584047,0.14712624298306484,-0.3290983964901511,-0.41788542771612586,0.5378525240776411,-0.8858886093223857,-0.5787021311031743,1.0,0,1
203,ELMD,"Electromed, Inc. ",3845,4.0,6.0,4.0,,5.0,1,0,0.3369431230601497,-0.003319238141055525,-1.1320901062918491,0.43783824982746905,-0.7599326711060854,0.8284528812416603,0.13267578169583566,1.2113855963322264,-0.24120321235608286,-0.09636902879466852,3.2332065025081085,1.0,0,1
204,ELOQ,"Eloqua, Inc.",7372,11.5,11.5,9.5,12.890000343322802,10.5,0,1,1.7711149074246262,0.30822267115626023,-0.40421630631207617,3.3764035183893784,1.2305545821802013,1.7405676296614874,-0.3644174950355917,-0.05524619866784225,-0.10005863191585836,-1.1269499964370446,-0.47888620420789,1.0,1,2
205,EM,"Change Healthcare Holdings, Inc. ",7374,15.5,15.5,13.5,16.52,14.5,0,1,1.716777974727866,0.5931480233624248,1.1051078817084166,-0.01724794562378237,1.1263044329973022,1.7906073610307305,-0.4013219527023224,0.12705015861157906,0.2004438898876936,-0.865086387265836,0.19644207828310395,1.0,0,2
206,EMAG,EMAGEON INC,7372,13.0,15.0,13.0,14.95,14.0,1,1,-0.583901051350491,-0.031067278232894305,-0.6140053783798717,0.08826528358945522,-0.7599326711060854,-0.38590428455707293,0.16259004415122558,0.00034710373123416466,-0.657638701407777,-0.31766749142064066,0.1395511934885432,1.0,1,2
207,ENPH,"Enphase Energy, Inc.",3674,6.0,7.0,6.0,7.34000015258789,6.5,1,1,1.45406602714782,0.947961678366646,-0.017583030235424988,0.3172985289580651,-0.7599326711060854,0.8170169622854361,-0.21334463421118532,0.6390571059711218,-0.612363025903244,-0.2453846569768094,1.282162537253117,1.0,1,1
208,ENSG,"ENSIGN GROUP, INC",8051,16.0,22.0,20.0,4.7480993270874015,21.0,1,0,0.6282728250760482,-0.6119143338616224,0.5054528110981309,0.6405789630863826,-0.7599326711060854,0.24130919011632476,0.07553429472379168,-0.7997173616016996,-0.4916317610078647,-0.1776708360909844,0.44648849659335066,0.0,0,2
209,ENTA,ENANTA PHARMACEUTICALS INC,2834,14.0,16.0,14.0,17.1800003051758,15.0,1,1,0.17192451999888264,0.7143480754609739,-0.6563965842120324,0.2337788869495817,-0.7599326711060854,1.3209914375245575,0.21536676615988132,-0.5383180198313315,2.0592670342709467,-1.4545979843146823,-0.08342966175233502,1.0,0,1
210,ENTR,ENTROPIC COMMUNICATIONS INC,3674,6.0,8.0,6.0,7.400000095367429,7.0,1,1,0.14837296259503518,1.012170915320045,-0.6589323695588862,1.693684416329174,-0.7599326711060854,-0.10381204776742296,0.1283985897419827,0.34445861283320034,-1.2170302207541368,0.28342946942717073,0.2949960327550891,1.0,1,1
211,ENV,"ENVESTNET, INC. ",7389,9.0,10.0,9.0,10.229999542236301,9.5,1,1,0.051111139843159785,1.0434005297182731,-0.3606074778415221,0.3263154406916316,-0.7599326711060854,0.2820424089748668,0.1801670219901744,0.28550964905622805,-0.3390165356701612,-0.07598604721084191,-0.12923831358045146,1.0,1,2
212,EPAM,"EPAM Systems, Inc.",7371,12.0,18.0,16.0,14.0,17.0,1,1,1.1475710961170924,1.302122817285036,0.4611030275465293,1.2549454152389352,-0.7599326711060854,1.3074432483214176,-0.4634084997409273,0.3467059554363373,1.0567296435333198,-0.35700887321859964,-0.3998167085231451,1.0,0,2
213,EPOC,EPOCRATES INC,7375,16.0,15.0,13.0,21.9599990844727,14.0,0,1,0.8220949405130058,0.22284072258049686,-0.21332215022576287,0.20775671276166868,1.3697159035416897,-0.8546317034774037,0.18076521298206716,-0.07850673997882866,-0.4053194289670565,-0.368492115027786,-0.24815854500936965,1.0,0,2
214,ERII,"Energy Recovery, Inc.",3559,8.5,9.0,7.0,9.829999923706053,8.0,0,1,-0.4149851553413242,-1.4488928356507011,-0.7288291930963088,-0.1993709933993086,1.0956100317974344,-0.16274826304708276,0.025836383099448443,0.0719561064913684,-1.1459126308837766,-1.1554119296957288,0.07265129254739501,1.0,0,1
215,ESEA,EUROSEAS LTD. ,4412,7.0,,,,,0,0,0.3369431230601497,-0.003319238141055525,0.7257601116686591,-2.7760927569114737,-0.7599326711060854,-1.1404260440688228,-0.08934880760033831,-1.137646535224692,0.2753742155753993,-1.7510075552194992,-0.7036719252795824,1.0,0,3
216,ETRM,EnteroMedics Inc ,3845,8.0,9.0,8.0,48.0000114440918,8.5,1,1,0.5814696039907765,-1.471969880549413,0.7257601116686591,-0.3001778916611414,-0.7599326711060854,-0.7835015390674426,0.1334924940116419,0.10698239064381866,-1.6697015627741951,0.5545069922561966,0.7710951100417084,1.0,1,1
217,EURX,EURAND N.V. ,2834,16.0,19.0,17.0,,18.0,1,0,0.3369431230601497,-0.003319238141055525,-0.1869927515977952,1.0667899952528348,-0.7599326711060854,0.052769115710498866,0.058831241422581726,0.19617996791654368,0.13408550881314418,0.23846714750074335,0.024194946922348703,1.0,0,1
218,EVVV,ev3 Inc.,3841,14.0,18.0,16.0,14.1499996185303,17.0,1,1,-0.7709530311676859,0.15753778484326975,-0.3091011549716055,0.20778461060745296,-0.7599326711060854,-0.3056295621880335,0.06115756220279064,0.7645228762336166,0.2965633871193496,1.1818955203349328,-0.2887762532361602,1.0,1,1
219,EXA,EXA CORP,7372,10.0,13.0,11.0,9.80000019073486,12.0,1,0,1.6946630018996351,0.7486927515170512,-0.6989382474757583,-1.2114982246933437,-0.7599326711060854,1.0084511124841458,0.2821729630695543,0.1660516246565686,1.0580775457362197,-0.11133917424492122,-0.5109524400651213,0.0,0,2
220,EXAM,"ExamWorks Group, Inc. ",8000,16.0,18.0,16.0,16.7999992370605,17.0,1,1,-0.6936816807433251,1.3528545062367368,-0.5771169485378518,-0.5068531741278339,-0.7599326711060854,0.4597090714478481,0.021687599968201767,0.84696635830315,-0.2569124350976853,0.5946171092699118,0.5065702213155463,1.0,1,2
221,EXLS,"ExlService Holdings, Inc.",7389,13.5,12.0,10.0,18.840000152587894,11.0,0,1,3.0196852663831755,0.8819616346014394,-0.3865492803558874,0.7816279832312015,1.5410614260301976,-0.6184093056220973,0.017550854435238582,0.19651750670105786,-0.030240730540844838,-0.17903295731095772,0.8595133883411775,1.0,0,2
222,EXPR,"EXPRESS, INC.",5600,17.0,20.0,18.0,16.75,19.0,1,0,-0.5143782228895204,-1.3796471467364613,1.6651691144769951,0.8113888867725482,-0.7599326711060854,1.2359996786110103,-0.11782694126592938,-0.487865474070654,0.3322756415857433,0.2820040071752141,-0.7939445764180861,1.0,1,3
223,EYET,EYETECH PHARMACEUTICALS INC,2834,21.0,20.0,18.0,32.4000015258789,19.0,0,1,0.2295558257812711,-0.6794729625125929,-0.6594950969527172,0.9510507488156326,1.2640355213035583,-1.3473967054551428,0.1681245094490962,1.1304881034489842,1.951538112007,-0.7089655029649827,1.3386935178999313,1.0,1,1
224,FACE,"PHYSICIANS FORMULA HOLDINGS, INC",2844,17.0,17.0,15.0,19.7199993133545,16.0,0,1,-0.6936816807433251,0.30094288278499226,-0.3556278887581897,-1.5133925419441312,1.0956100317974344,0.1150165928736761,0.06427205403204365,0.01230522453545427,0.053619005265545715,-0.368035826981624,0.13343747279953075,1.0,0,1
225,FANG,"Diamondback Energy, Inc. ",1311,17.5,19.0,17.0,17.5,18.0,1,0,1.1331801320866457,-1.5108856111361606,-0.5861482171801756,-0.6132260392996757,-0.7599326711060854,0.40595423963996224,-0.31833808825304066,-1.1750159427202156,-1.7908489244016246,0.16317342761650033,-0.8067873231977573,1.0,1,3
226,FB,Facebook Inc,7370,38.0,38.0,34.0,38.2318000793457,36.0,0,1,-0.18829153757450176,-2.7743660742635488,2.341623522563723,0.6258501887874703,1.0595399846904194,0.5209857039007423,0.29290757720051586,-0.28645729776656226,0.7521048122424838,-1.0096844230163118,0.3682616869537918,1.0,0,2
227,FCL,"Alpha Natural Resources, Inc.",1221,22.0,19.0,17.0,12.75,18.0,0,0,-0.13233992330631822,0.4087117067078766,1.2198583422241367,-1.4538329904030105,1.5324592276400608,-0.7330969915373551,0.14836294878436482,0.5083125849495442,0.9177379563405312,1.3508005101834792,-0.000581317180640729,1.0,0,3
228,FFN,FriendFinder Networks Inc. ,7370,10.0,12.0,10.0,7.85,11.0,1,0,3.0196852663831755,1.3012029217659424,0.4825763880501829,0.7340525242854923,-0.7599326711060854,0.8421597166790916,0.01595960224320216,0.3702028914081476,0.40875249283401793,0.7270135116409675,-1.021546121623898,0.0,1,2
229,FIO,"FUSION-IO, INC.",3572,19.0,18.0,16.0,22.5,17.0,0,1,-0.4149851553413242,-1.8577494702893291,-0.7190270231981049,1.0869471414066112,1.3019049658720692,2.051371557267342,-0.27423130226446624,-0.8843356255427052,-0.5854279428490549,-0.4492736087350441,-0.06969428350132406,1.0,1,1
230,FIRE,SOURCEFIRE INC,7372,15.0,14.0,12.0,15.4899997711182,13.0,0,1,0.17192451999888264,-1.6016360414536002,-0.6227978252822918,0.13012416497614002,1.3961830085691362,0.34850357448806835,0.15799190101119956,0.04590039934304591,-0.2783996108170504,0.5487411399517949,0.2887863803315925,1.0,1,2
231,FIVE,"FIVE BELOW, INC ",5331,17.0,17.0,15.0,26.5,16.0,0,1,-0.4149851553413242,0.4983610158525869,0.1397142356138219,0.8362983632141601,1.0956100317974344,-0.12960695079319304,0.14114297389539304,-1.2449641469348594,0.13149340210888166,-1.0665581233849932,0.22010705254633184,1.0,0,3
232,FLT,FLEETCOR TECHNOLOGIES INC ,7389,23.0,26.0,23.0,27.25,24.5,1,1,1.1547295978930656,1.4808530900504462,0.4973438635153471,1.0484057887521516,-0.7599326711060854,-0.20365578859561706,-0.05023256456974829,0.3216407562130125,-0.686391171876753,-0.16927146908877713,-0.5320783166523739,1.0,0,2
233,FLTX,Fleetmatics Group Ltd,7372,17.0,17.0,15.0,22.2999992370605,16.0,0,1,-1.3851597181669824,-0.5721667842282803,-0.2749489826992225,0.32931821405384143,1.0956100317974344,2.0744282152709097,-0.02539781933235712,0.2953771626000862,0.5974380734122783,0.139060736666001,0.23039597825049546,1.0,0,2
234,FN,Fabrinet ,3661,10.0,14.0,12.0,10.75,13.0,1,1,0.9522310072047668,-0.27240965886320023,0.6408847989197005,0.11120558044258808,-0.7599326711060854,0.5364557505594049,-0.011597806291655686,-0.5265571761690412,-0.2874590555209984,0.17307275224862242,-0.9011560174293576,1.0,0,1
235,FNET,"Fortunet, Inc. ",3990,9.0,13.0,11.0,9.05000019073486,12.0,1,1,0.19518709000170434,-0.3482291565507241,-1.086543350572457,0.3202814147927058,-0.7599326711060854,0.6112070160140632,-0.5847289491774734,-0.5399353062938508,0.5973412278849045,0.15255513555277087,-1.1462132796193518,0.0,0,1
236,FOLD,AMICUS THERAPEUTICS INC,2834,15.0,16.0,14.0,14.4300003051758,15.0,0,0,-0.9810690190748044,-0.04730789548903785,0.7257601116686591,0.3488443874111934,-0.7599326711060854,-0.9714948493904522,0.21308274435370053,0.4023646911229528,0.44280839803179933,0.22598794738977815,1.9169194413249544,1.0,1,1
237,FOXH,"FOXHOLLOW TECHNOLOGIES, INC",3841,14.0,14.0,12.0,20.4500007629395,13.0,0,1,-0.6936816807433251,0.1112172650157006,-1.6555798599290028,0.5556813354134028,1.160948024078856,-1.32839987396592,0.12204625526931742,0.6127274668329292,0.27841574989949003,-0.17361504094725733,0.12421356562511507,1.0,1,1
238,FRAN,Francesca's Holdings CORP,5632,17.0,16.0,14.0,27.649999618530305,15.0,0,1,-0.38305425725382414,0.3831370843418328,-0.3514508506899206,0.3039564352414204,1.3453677309475294,1.591413125927552,-0.24101613888302065,-0.8928794839598582,-0.3742219692847581,-0.5745920783210551,-0.4535428431676862,1.0,0,3
239,FRP,FAIRPOINT COMMUNICATIONS INC ,4813,18.5,20.0,18.0,18.05,19.0,1,0,1.6154587145874733,-0.42730664416905706,0.3109479530429551,-2.0759272047911197,-0.7599326711060854,-2.1512707341760997,-0.08194881241070615,0.5457203781197265,-0.3077674732109237,0.5533003401103346,-0.9445473990840706,1.0,0,3
240,FSL,"Freescale Semiconductor, Ltd.",3674,18.0,24.0,22.0,18.3299999237061,23.0,1,1,-0.2314107384759037,-0.8198777740543693,2.5182900326861013,0.7992695817478312,-0.7599326711060854,1.3186865960568228,0.256418115936757,0.8582938375193743,0.7475252566994224,1.5794523709292911,-0.17023917272881967,1.0,1,1
241,FSLR,"FIRST SOLAR, INC.",3674,20.0,19.0,17.0,24.739999771118196,18.0,0,1,0.2295558257812711,1.0898050848910368,-0.5919427055937135,-0.17099842190128786,1.2823563329621543,1.5774889990787484,0.07287656041998401,-0.6001995059229129,0.35037460528799663,0.7804873820744349,0.21202685830946452,1.0,1,1
242,FSTC,FASTCLICK INC,7319,12.0,14.0,12.0,12.0,13.0,1,0,-0.2905450910620894,-0.9736658093991616,-0.5040581348491521,-0.4880214599105884,-0.7599326711060854,-0.7085768699749578,0.19612593035495154,0.3996672341565316,-0.31060745494433484,-0.4617029701833256,0.7199590680196738,1.0,0,2
243,FTD,"FTD Group, Inc.",7389,13.0,14.0,12.0,13.6,13.0,0,1,-0.6563098947861837,-0.031067278232894305,0.571528772882582,-1.4504777778684468,-0.7599326711060854,1.2862755429286516,-0.2284316950009304,-1.295486914824334,-1.490385944484622,-1.860151335625152,-1.8605500552174872,1.0,0,2
244,FTNT,FORTINET INC,3577,12.5,11.0,9.0,8.310000419616701,10.0,0,0,-0.2905450910620894,1.8598626286547648,0.18151473263623835,0.6568713291589606,1.5779046392608882,0.4057717200442696,0.16282776742184538,-0.2537601281741461,0.3305559844046984,-0.14459614360786385,0.2613867953468487,1.0,0,1
245,FUQI,"FUQI INTERNATIONAL, INC.",3911,9.0,9.0,7.0,10.4700002670288,8.0,0,1,-0.10499177446687033,-0.19791266897758086,-0.274438406045393,-0.6013537858923621,1.3228435919205097,0.5084799775599083,0.03331727526402222,-1.2346537427397182,0.6090644928397763,0.09745620692976846,-0.2315838250896445,0.0,0,1
246,G,Genpact LTD ,7372,14.0,18.0,16.0,16.75,17.0,1,1,-0.5662597786440066,-1.87768047287746,0.8715959336372096,0.9225252062052124,-0.7599326711060854,-0.9358293139726509,0.14819488235506856,-0.4617277277518365,0.4961774836694117,-0.4939573857958509,0.2815774134112929,1.0,0,2
247,GASS,StealthGas Inc.,4412,14.5,16.0,14.0,13.8000001907349,15.0,1,0,-1.6334500953977935,-0.8227364985783705,0.7257601116686591,-1.6041589703084755,-0.7599326711060854,-0.3471003339920804,0.08871941705518,-2.2264762645195284,-0.22966899749117856,-1.2810724823989983,-0.8505609081972653,0.0,0,3
248,GEVO,"Gevo, Inc. ",8731,15.0,15.0,13.0,246.600250244141,14.0,0,1,0.646689467810614,0.6954459665425019,-1.0445784509590386,-0.18502487981834367,1.1373685141370182,1.046611657038748,0.052901008499961474,0.2606257200048306,0.15073492695509916,-0.08835966178499352,-0.27242362624618804,1.0,1,2
249,GGL,Goodman Global Inc ,3583,18.0,18.0,16.0,20.05,17.0,0,1,-1.0496121459647536,0.6238918437438858,1.5789679811678743,-0.5264088154424227,1.0769558366912584,-1.455573754463095,0.13801015626436905,0.9674920015347696,0.32221670502163546,0.7940795345577306,0.3733513036201549,1.0,0,1
250,GGS,Global Geophysical Services Inc ,1382,12.0,17.0,15.0,12.0,16.0,1,0,0.7098401929372661,1.1721089977179835,0.4186733802732018,0.5017305067695483,-0.7599326711060854,-3.2984759412365627,0.1050785806238886,0.3465185250362898,0.7850289916889543,0.032538881308708065,-0.6061035402834539,1.0,0,3
251,GGXY,"GOLF GALAXY, INC.",5940,14.0,13.0,11.0,18.6100006103516,12.0,0,1,-0.7513061148052197,1.0480341907187745,-0.23562553991275198,-0.7016653676439444,1.4251392801721647,-0.223126985825614,0.16681188935492786,-1.2876735740042589,2.3152459694327714,-0.5632122754245125,-0.4789631649852978,1.0,0,3
252,GHDX,GENOMIC HEALTH INC ,8071,12.0,14.0,12.0,11.75,13.0,1,0,-0.6936816807433251,-0.9929247007259899,-2.1495513467609366,0.5336906973488051,-0.7599326711060854,-0.6649038728190141,0.07356178788930481,-0.7313917134376601,0.6602130283472014,-1.1140603060702845,-0.6108333479482351,1.0,1,2
253,GKIS,"PILGRIM'S PRIDE CORP OF GEORGIA, INC. ",2015,11.0,16.0,14.0,11.3999996185303,15.0,1,1,0.07590242167254548,0.9913361894396949,1.890356228349096,0.21253964168237216,-0.7599326711060854,-0.6189737557961844,0.01754070762724541,-0.19622929314750132,1.5478886026446523,1.7176868304793391,-0.6729120568894081,1.0,0,1
254,GLOG,GasLog Ltd.,4400,14.0,18.0,16.0,12.4099998474121,17.0,1,0,-0.7513061148052197,0.947961678366646,-0.4387768193033371,-0.7155076840022353,-0.7599326711060854,1.0876921133173951,0.1959909336468037,0.16177854984405815,-0.9454908310271268,-1.3885671408417863,-1.3592416389398951,1.0,0,3
255,GLUU,GLU MOBILE INC,7371,11.5,12.0,10.0,12.289999961853,11.0,0,1,-0.398948175033771,0.3178179588114472,-0.6103930633558831,0.07166764886538284,0.9996938693837716,0.06926034146779715,-0.187943244848364,-0.3898729364982155,-0.4686545343079904,0.2455534554750269,0.4473188368635195,1.0,1,2
256,GMAN,"Gordmans Stores, Inc.",5600,11.0,15.0,13.0,11.029999732971199,14.0,1,1,-0.3362035082724913,0.4870876297159486,0.6364024515070026,-0.1578334027038524,-0.7599326711060854,1.6043309713402236,-10.484318541785665,-0.6689919642408446,0.5581443308247178,-0.6882159496494261,0.9490268538350052,1.0,0,3
257,GMED,GLOBUS MEDICAL INC,3841,12.0,13.0,12.0,13.5,12.5,1,1,0.07590242167254548,-0.26067223554098146,0.4552893604386516,2.2161140636628858,-0.7599326711060854,0.7360115785633585,0.14985867775703013,0.2544649484619713,0.3875017218643728,1.0217239184371858,0.4032531132714098,1.0,0,1
258,GMET,"GeoMet, Inc. ",1311,10.0,15.0,13.0,4.54957389831543,14.0,1,0,-0.6748946705852705,-1.369651427605704,-0.6534549577312652,1.4498260005094992,-0.7599326711060854,-1.2989547851576255,0.2066101251882864,0.5873843273047004,0.4522875555061216,1.4278918976264832,0.008266082494749373,1.0,1,3
