,C1,C4,C7,C3p,C5p,C6p,T4p,T3p,T5p,S1p,S2p,S3p,C2
48,116.0,-0.02246402239096419,74.005,1,3.7376583870967743,0.0,0.6096681096681097,0.8965943179812952,0.057173107464266806,0.007789457762988732,0.01915853689278782,0.01767122942347929,1.0
49,90.0,0.03469512390660059,75.813,1,5.026452805464894,20.0,0.6203090507726269,0.8936516084873375,0.053901437371663245,0.0034223134839151265,0.006416837782340862,0.011550308008213552,1.0
50,107.0,0.015487112031121256,19.157,1,2.9753825,0.0,0.6169354838709677,0.8953242835595777,0.06184012066365008,0.007692307692307693,0.008144796380090498,0.024283559577677225,1.0
51,93.0,-0.05993323169635589,8.822,1,3.743114,0.0,0.5171232876712328,0.911198738170347,0.0582018927444795,0.005362776025236593,0.006309148264984227,0.016246056782334387,1.0
52,117.0,0.002756461109020153,139.357,0,2.7099228358208953,13.333333333333334,0.6371951219512195,0.8616976351351351,0.04011824324324324,0.006228885135135135,0.006228885135135135,0.00855152027027027,1.0
53,86.0,0.049754821648229856,20.719,1,3.293870111111111,0.0,0.6948775055679287,0.9025678748161027,0.05476795506219072,0.006620302260264812,0.006553430520262137,0.01263875886050555,1.0
54,350.0,0.059353423385064455,1699.0,0,5.460375069444445,7.142857142857142,0.55,0.8830687112679242,0.0652282082598272,0.005790021260234315,0.014655991314968109,0.014248880445107885,1.0
55,77.0,0.08987183041029774,500.45996229508165,1,3.7934025,0.0,0.5767790262172284,0.903155445688527,0.06543550966991421,0.005089428529882216,0.007416024429256944,0.012360040715428238,1.0
56,90.0,-0.01458233982616616,935.468,0,3.8798307657491073,3.614457831325301,0.634453781512605,0.8891401009872636,0.03459190594619037,0.007687090210264526,0.005652272213429799,0.011681362574421584,1.0
57,149.0,-0.02469393686831301,1.9,1,3.0563483636363635,0.0,0.5407407407407407,0.9088050314465409,0.0559748427672956,0.00990566037735849,0.005974842767295598,0.011320754716981131,0.0
58,110.0,0.01929958934297418,167.884,0,99.787255,5.88235294117647,0.717948717948718,0.8353448602020355,0.04437970564867012,0.00469146078468465,0.005939994703189437,0.011047633460709015,1.0
59,238.0,0.00430373527330501,2214.215,1,2.7586206896551726,0.0,0.6360153256704981,0.9225723590660979,0.055823127379478005,0.006329984863079675,0.013714967203339297,0.01137562497133159,1.0
60,67.0,0.012708623146163443,32.978,1,5.509124509124509,4.545454545454546,0.6051188299817185,0.9082752484057541,0.05294379356369568,0.004745662168174403,0.006228681595728904,0.012976419991101884,1.0
61,59.0,0.002046754742247154,389.962,1,3.1380748,0.0,0.6189555125725339,0.9129636711281071,0.05804971319311664,0.0076481835564053535,0.01277246653919694,0.014455066921606119,1.0
62,149.0,-0.012062164680420817,4351.218,1,8.615882142857142,0.0,0.740506329113924,0.8880248833592534,0.048891912908242616,0.005589035769828927,0.007873250388802489,0.00806765163297045,1.0
63,147.0,0.04638015077402592,500.45996229508165,1,1.3782262576687117,0.0,0.5555555555555556,0.9620515179392825,0.050827966881324745,0.0020699172033118675,0.008509659613615455,0.013799448022079117,1.0
64,91.0,0.050890498603735436,259.295,0,5.4392558125,37.5,0.6894941634241245,0.8766959678960443,0.061365373590674566,0.006807758455952609,0.013734951270781578,0.014188801834511752,1.0
65,2087.0,0.01076544990065678,311.502,0,2.70282872,73.91304347826086,0.5328467153284672,0.8937205776749382,0.05186308146493258,0.006063991063592117,0.010133248224686827,0.010053458868586931,1.0
66,105.0,0.00549637470275211,92.478,1,4.576166727272727,0.0,0.6185567010309279,0.8914578697881397,0.053400406307439294,0.0031924155944664796,0.005417432523943117,0.008609848118409596,1.0
67,238.0,0.019731083271667373,75.436,1,3.182460153846154,16.27906976744186,0.5841750841750841,0.8976009362200117,0.04993173395748001,0.0031207333723425007,0.009882322345751251,0.01157271958910344,1.0
68,83.0,-0.061579848740387674,176.624,0,5.338230654205607,18.181818181818183,0.6821705426356589,0.9006710140818448,0.050940364804838864,0.00302428881958227,0.00954541158680654,0.011813628201493242,1.0
69,111.0,0.03611721593918047,311.709,0,1.925,0.0,0.5717344753747323,0.8945646246137066,0.0504453735684421,0.006998727504090165,0.008998363933830213,0.011270678058534812,1.0
70,77.0,0.010983105662161895,213.672,0,2.613157177225341,17.647058823529413,0.601123595505618,0.8959176972748166,0.039947466345627666,0.00536281055050892,0.005691145890335997,0.010397285761190762,1.0
71,177.0,0.051526532500396634,60.169,1,5.2750074,0.0,0.6365105008077544,0.9132720899311012,0.05699262661670494,0.0028405656956364076,0.007433820863048471,0.011543575486522422,1.0
72,96.0,0.018065909915302072,37.811,1,2.1838725,10.714285714285714,0.6577181208053692,0.8882588853547227,0.03733923385423869,0.004148803761582077,0.006638086018531324,0.01341446549578205,0.0
73,214.0,0.03228429921272611,143.062,0,4.751481481481481,0.0,0.6526946107784432,0.9062289183719361,0.05273217899707668,0.003710366539239937,0.012030582415111311,0.011018664268045873,0.0
74,215.0,-0.03834154622795221,72.992,0,5.120858222222222,0.0,0.5156576200417536,0.8939530685920578,0.05198555956678701,0.00351985559566787,0.0101985559566787,0.013176895306859206,1.0
75,118.0,0.019835982850230017,559.54,0,1.9525279259259258,0.0,0.5601023017902813,0.898093919710361,0.04493664146523267,0.006069641145777872,0.008518794590565435,0.010009583643914386,1.0
76,93.0,0.010500794785178772,1070.938,0,6.224863267326732,10.0,0.7516059957173448,0.8451100244498777,0.04535452322738386,0.003728606356968215,0.004706601466992665,0.015281173594132029,1.0
77,79.0,0.0111853044880828,22.65,1,4.459623,0.0,0.528395061728395,0.9212598425196851,0.05079294665631585,0.0064322945547299545,0.011090163025396473,0.013529998890983698,1.0
78,371.0,-0.016128119258393494,500.45996229508165,1,13.133761818181819,0.0,0.6470588235294118,0.9094988147646461,0.04359972908906197,0.004232983406705046,0.0077886894683372844,0.008465966813410091,0.0
79,93.0,0.003353816539135266,500.45996229508165,1,3.8821672,0.0,0.6112852664576802,0.916374082349186,0.0655388871156506,0.00744760080859666,0.007873177997659325,0.015214384508990318,1.0
80,188.0,0.0033405857511660856,500.45996229508165,1,6.190476190476191,0.0,0.668,0.9393404004711425,0.050206124852767965,0.005153121319199058,0.007361601884570083,0.017520612485276796,1.0
81,91.0,-0.05797847449374761,1.94,0,5.3219536,6.25,0.7421487603305785,0.8841143883814943,0.06063782003293906,0.010879872236362729,0.01252682537305984,0.007386335279732495,1.0
82,660.0,-0.045701373246791265,148.224,0,2.3367930555555554,3.3333333333333335,0.5035714285714286,0.8838780641106222,0.04792583280955374,0.004714016341923318,0.010370835952231301,0.013984915147705845,0.0
83,124.0,0.02181132592841911,3841.264,0,7.4941354375,0.0,0.7489597780859917,0.8530201342281879,0.05063385533184191,0.00488441461595824,0.010328113348247576,0.010589112602535422,1.0
84,111.0,-0.002117746190072883,24.568,1,5.181002,3.0303030303030303,0.585278276481149,0.9061572968670863,0.05585702915852688,0.003907097894508357,0.0057159395123363,0.010274220389262716,1.0
85,198.0,0.009750672113699626,8.235,1,2.42575,0.0,0.6163793103448276,0.9181532807595131,0.059260393538013934,0.004211009876732256,0.009800168440395069,0.0113314447592068,0.0
86,149.72878787878787,0.007282201411438542,500.45996229508165,0,3.975593005885455,0.0,0.5594795539033457,0.873861137291863,0.04956016336789192,0.007382972038956959,0.013509267986176562,0.009110901665095822,1.0
87,91.0,-0.02372061747056409,4.517,1,3.3842108695652175,0.0,0.46335078534031415,0.9135122184954481,0.062170579779587926,0.005749880210828941,0.010541447053186392,0.010661236224245328,1.0
88,118.0,0.0645993451786608,117.616,0,3.3292004,11.76470588235294,0.7317784256559767,0.8403111616117472,0.0400314657809632,0.006030941351280483,0.008128660082160651,0.008303469976400664,1.0
89,100.0,0.02105232914807478,198.834,0,3.0811366,0.0,0.6675461741424802,0.8934788745647878,0.04488566858003199,0.006963395125623412,0.009409993413004612,0.00988049308365484,1.0
90,213.0,0.051102896447133964,141.873,1,2.007138105263158,0.0,0.6439169139465876,0.8837377560106857,0.04953250222617987,0.0036731967943009797,0.012466607301869992,0.01007346393588602,1.0
91,114.0,0.07222780488186492,218.29,0,3.936275777777778,0.0,0.625560538116592,0.9118170266836086,0.05252011859381618,0.002964845404489623,0.011181702668360865,0.00940279542566709,1.0
92,14.0,-0.017173041723842902,21.873,1,3.619607843137255,13.333333333333334,0.5660919540229885,0.8835807050092764,0.04359925788497217,0.005333951762523191,0.008928571428571428,0.00939239332096475,0.0
93,93.0,0.0418707113204849,95.623,0,3.2956958666666667,0.0,0.6230677764565993,0.907963148773146,0.05910790841922831,0.0032381647359299463,0.008255039678920004,0.01090030101249658,1.0
94,83.0,-0.030411457792077785,0.367,1,4.358452,0.0,0.5023474178403756,0.9317309634417289,0.07190466572409614,0.00444354675823066,0.005857402544940416,0.019995960412037973,1.0
95,97.0,0.033593111500030436,14.798,0,2.500129,5.555555555555555,0.495114006514658,0.8677248677248677,0.04318604318604319,0.007007007007007007,0.006721006721006721,0.01001001001001001,0.0
96,182.0,0.03382320623002174,64.482,1,1.0,33.33333333333333,0.7704280155642024,0.8240645221794992,0.04168620463284254,0.006517865516271218,0.00515802307043046,0.00928444152677483,1.0
97,71.0,-0.023035852320323243,96.107,0,2.570705333333333,13.333333333333334,0.5149501661129569,0.8483545804921435,0.05010376519418915,0.003112955825674474,0.011414171360806405,0.007856507560035577,0.0
98,88.0,-0.02372061747056409,12.231,0,3.1129453333333332,9.090909090909092,0.5394736842105263,0.9222760069412732,0.0470362590190885,0.002739976253539136,0.008402593844186684,0.010503242305233355,0.0
99,96.0,-0.013719046092875624,918.513,0,2.1501585382762958,0.0,0.612,0.9048635462722976,0.056258576002439394,0.006098490623570666,0.011129745388016466,0.013797835035828633,1.0
100,94.0,0.030198862266011022,1392.423,0,8.290812288,25.0,0.6888888888888889,0.9102564102564102,0.06207004377736085,0.006253908692933083,0.007608922243068585,0.010006253908692933,1.0
101,139.0,0.025837184637571033,500.45996229508165,1,2.8769045454545457,0.0,0.5032258064516129,0.8967302452316076,0.057493188010899185,0.0027247956403269754,0.005449591280653951,0.017438692098092644,0.0
102,100.0,0.024348418198384663,500.45996229508165,1,4.6742566666666665,0.0,0.6301369863013698,0.9047927461139896,0.05424222797927461,0.005505181347150259,0.008905440414507772,0.016515544041450777,1.0
103,58.0,-0.013856032240963977,26.586,1,4.4976522,7.6923076923076925,0.6731234866828087,0.8966715435259692,0.06373445501097294,0.003566203365032919,0.008412582297000731,0.01837966349670812,1.0
104,140.0,0.015247641034643978,22.488,0,4.72626,0.0,0.6072607260726073,0.8975265017667845,0.05893488137304392,0.007950530035335688,0.009843513377082282,0.009591115598182737,1.0
105,124.0,0.053363823247533915,232.947,1,5.735174907867552,8.333333333333332,0.6524953789279113,0.9179843842267568,0.047240994685388095,0.004396037005445837,0.01102289875992389,0.01233514861229578,1.0
106,98.0,-0.010094639243490348,500.45996229508165,0,2.9498137931034485,0.0,0.6166902404526167,0.8840782875936809,0.031595406265164175,0.005445624629320106,0.008626732086051652,0.00916590284142988,1.0
107,91.0,-0.1623519476777104,38.563,1,3.8400168,0.0,0.7197943444730077,0.8341224988544371,0.04956468611577822,0.00435313884221781,0.007560714831220406,0.012219337100962274,1.0
108,95.0,0.05537992930521834,293.605,1,3.2138505833333335,0.0,0.7111111111111111,0.9053853019934544,0.06082373443277936,0.005100522803587367,0.008585880052705403,0.011518680664768138,1.0
109,170.0,0.041111496865316996,113.311,1,4.171837302908036,0.0,0.6092814371257484,0.901358860097926,0.048302800242064146,0.005391428728613082,0.01650437365901964,0.007977113935192827,1.0
110,72.0,-0.02469393686831301,160.871,1,3.5950141843971632,0.0,0.605,0.8543622848200313,0.061326291079812204,0.003129890453834116,0.008900625978090767,0.0075312989045383414,1.0
111,93.0,0.06085692819100021,2447.04,1,10.0,0.0,0.6533864541832669,0.90505079006772,0.07131772009029345,0.00416196388261851,0.01163939051918736,0.022573363431151242,1.0
112,422.0,0.002309869621072027,348.869,1,5.436885909090909,5.555555555555555,0.544468546637744,0.879249815225425,0.06263858093126386,0.004249815225424981,0.008592017738359202,0.010994087213599409,1.0
113,270.0,0.009441568676369546,500.45996229508165,0,7.11729,0.0,0.6974063400576369,0.9099961330239753,0.04756380510440835,0.00705723124516628,0.009377416860015468,0.013147718484145398,0.0
114,79.0,-0.05858667395878593,5069.0,1,3.17350542,0.0,0.6289592760180995,0.9043224536879962,0.05913686639071724,0.008990975096695393,0.01876229897536812,0.009160616136255684,1.0
115,149.72878787878787,0.007282201411438542,500.45996229508165,0,3.8735746,0.0,0.6695156695156695,0.8979907264296755,0.04656105100463678,0.005023183925811438,0.011978361669242658,0.011591962905718702,1.0
116,114.0,0.047780887304086854,500.45996229508165,1,2.3534359523809525,0.0,0.7907542579075426,0.890672535439187,0.05087707942261635,0.005307786911774225,0.009450449867305328,0.012816363518674347,0.0
117,79.0,0.03380491886864125,371.445,0,2.0744170588235296,7.142857142857142,0.5608695652173913,0.8619866284622731,0.04498567335243553,0.00792741165234002,0.011556829035339064,0.011938872970391595,1.0
118,275.0,0.047564541326239926,6.616,1,4.6955814,0.0,0.7373188405797102,0.911484422724496,0.05064141722663409,0.0064752596212583995,0.006414172266340868,0.011789859499083689,1.0
119,87.0,-0.010885933923670295,1650.652,0,1.3333333333333333,0.0,0.6794171220400729,0.8976172491931608,0.0517750463503399,0.009201400810272608,0.007484721554624734,0.00892673212936895,1.0
120,125.0,0.04154455600912957,506.305,0,2.1969880533333335,12.5,0.6596194503171248,0.9063154744088596,0.05335228973361269,0.006360371146363364,0.01556420233463035,0.01608799760550733,1.0
121,70.0,-0.013775441835218064,8.678,1,4.352215666666667,6.666666666666667,0.5434782608695652,0.903476669716377,0.06312900274473925,0.006404391582799634,0.00869167429094236,0.011436413540713633,1.0
122,107.0,-0.039305049874703096,330.118,0,2.2962963333333333,0.0,0.6666666666666666,0.8919939577039275,0.0518990073370738,0.00927924039706517,0.008847647820457489,0.011868795856711264,1.0
123,149.72878787878787,0.007282201411438542,59.261,0,3.95334447761194,0.0,0.6945812807881774,0.916369664318276,0.05528387898881061,0.0059676750932449235,0.014007459593866557,0.015084956485702445,1.0
124,137.0,-0.0028482541806786194,207.502,0,2.585507466666667,6.25,0.5765765765765766,0.8941840277777777,0.06197916666666667,0.003125,0.009375,0.01310763888888889,1.0
125,100.0,0.05699491838087051,1239.711,0,1.0294771241830065,0.0,0.7408536585365854,0.0,0.0,0.0,0.0,0.0,1.0
126,98.0,-0.009069643520976828,519.023,0,2.4244543373493976,0.0,0.6865384615384615,0.8654241371979307,0.03933101835447523,0.006165402877188009,0.005244135780596698,0.0074410034724682874,1.0
127,331.0,-0.02246402239096419,388.556,0,2.902413631284916,0.0,0.5510204081632653,0.8681934342441517,0.04560644780813839,0.0057990957342244935,0.007863180656575585,0.00796147041478278,1.0
128,79.0,-0.045928277974958534,100.181,1,5.555218166666666,4.166666666666666,0.5647668393782384,0.897636684303351,0.05375661375661376,0.004514991181657848,0.01037037037037037,0.012345679012345678,1.0
129,100.0,0.04437081598735093,23.333,1,4.945218166666667,22.727272727272727,0.5740402193784278,0.9197010770019781,0.05209172833174591,0.004176130119422668,0.01055022345959411,0.010770019781668987,1.0
130,37.0,0.03380491886864125,502.6,0,2.081107448275862,0.0,0.6148648648648649,0.8983020712952262,0.05147124188816784,0.006311672148635435,0.009245266245888523,0.014934660858743,1.0
131,226.0,0.059454155167011566,269.608,1,1.8949475274445757,0.0,0.6499388004895961,0.8816997943797121,0.04934886908841672,0.004295179346584419,0.01251999086132054,0.008361891706648389,1.0
132,94.0,0.016442651117707995,63.086,1,3.215730504324406,0.0,0.594679186228482,0.91651274473587,0.049747568033493415,0.004802364240857037,0.008250215490703115,0.012190616919098634,0.0
133,77.0,0.013148883711569307,500.45996229508165,1,4.445895666666667,0.0,0.5870646766169154,0.9025234025234026,0.06552706552706553,0.007733007733007733,0.007529507529507529,0.013227513227513227,1.0
134,133.0,0.008014169559762604,32.179,0,4.333333333333333,9.090909090909092,0.6181384248210023,0.9156447417316983,0.05973615756224452,-9.29022668153103e-05,0.009011519881085098,0.01244890375325158,1.0
135,112.0,-0.006455284788673374,14.344,1,4.133406833333333,6.666666666666667,0.5281899109792285,0.8890986908358509,0.05929003021148036,0.00893756294058409,0.008559919436052367,0.00944108761329305,1.0
136,190.0,0.008465131972944257,33.873,1,3.3052307547169812,12.5,0.6547085201793722,0.8841388803915571,0.0490211073722851,0.002906087488528602,0.009024166411746712,0.011471397981033955,1.0
137,63.0,-0.0035916357394070756,378.525,0,5.40049156626506,7.6923076923076925,0.6385281385281385,0.8877839822534995,0.04926183737474184,0.004054157423697698,0.011703511053315995,0.012927407634054922,0.0
138,83.0,0.03789430732969007,500.45996229508165,1,5.281344666666667,8.333333333333332,0.6078431372549019,0.9228748358040908,0.05685869769187465,0.0046913116907487335,0.01688872208669544,0.018952899230624883,1.0
139,64.0,0.06947587823623698,500.45996229508165,1,5.031584,0.0,0.7121212121212122,0.9168443496801706,0.06849680170575694,0.003464818763326226,0.01199360341151386,0.01732409381663113,1.0
140,126.0,-0.0067025478259751595,320.732,0,2.2695068757464014,5.88235294117647,0.6433333333333333,0.8939474148579495,0.048173636844891475,0.003646844303276278,0.0075877889535909656,0.00929357096641374,1.0
141,833.0,0.044272134313262886,35.075,0,4.6968078,13.333333333333334,0.5477386934673367,0.8904927284566964,0.05339700455828088,0.00379856739743868,0.005752116344692858,0.014868678098545692,1.0
142,203.0,0.00895365761153808,757.726,0,2.711872692307692,4.3478260869565215,0.5805168986083499,0.8834715470403203,0.05161567057477838,0.004432370603374321,0.0087217615098656,0.012296253931941665,1.0
143,91.0,-0.014905424266206998,2.056,1,2.6998105714285714,0.0,0.5674846625766872,0.9015407741450583,0.04885381435550545,0.002755856194413128,0.0080170362019291,0.011273957158962795,0.0
144,23.0,-0.011281887075742946,164.044,1,3.7680656923076925,0.0,0.5847750865051903,0.8918879803169549,0.05405600984152254,0.0033287502713655113,0.011071712859107026,0.011288805268109126,1.0
145,427.0,0.00314882531779097,587.899,0,4.3651576,5.555555555555555,0.6112531969309463,0.8776280873647683,0.04837721984078383,0.0076546233925290875,0.010614411104307001,0.01224739742804654,1.0
146,93.0,6.118775639270777e-05,32.82,0,1.8358322033898304,0.0,0.631236442516269,0.8894391953672661,0.04853703139286803,0.0021334958854007926,0.016001219140505944,0.01264858274916184,1.0
147,177.0,-0.015121373258590741,108.581,0,3.8658835353535355,7.6923076923076925,0.5488721804511278,0.893852416240476,0.050829767247677696,0.0062623943220958146,0.010019830915353304,0.011898549211982048,1.0
148,11.0,0.049754821648229856,16.87,0,1.0,0.0,0.5793357933579336,0.9310100580818813,0.05411531378382207,0.003683241252302026,0.009774755631109222,0.01289134438305709,1.0
149,100.0,0.026627414345186208,0.493,1,2.857390626811428,0.0,0.525,0.9148028000682944,0.050708553867167494,0.004609868533378863,0.008878265323544477,0.017073587160662457,0.0
